area,tecnologia,defecto,causa,division,proyecto,,
SMD,SX2_2,ADICIONALES,MANO DE OBRA,B&S,FOB K2XX,B&S 2,CUSW UF RFHM
SMD,SX2_2,BARRIDA,MANO DE OBRA,B&S,FOB K2XX,B&S 2,IGNM CUSW
SMD,SX2_2,CANTO,MANO DE OBRA,B&S,FOB K2XX,B&S 2,PASE FOB  CUSW
SMD,SX2_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,FOB K2XX,B&S 2,RFHM CUSW
SMD,SX2_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,FOB K2XX,B&S 2,WK_WD RFHUB
SMD,SX2_2,COMPONENTE GIRADO,MANO DE OBRA,B&S,FOB K2XX,B&S,CMF1
SMD,SX2_2,CONTAMINACION,MANO DE OBRA,B&S,FOB K2XX,B&S,PQ GATEWAY MY13
SMD,SX2_2,DESPLAZADOS,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,FALTANTES,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,MAL MANEJO,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ABORTADO,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ATORADO,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,PIN ELEVADO,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,SET UP,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,TOMBSTONE,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX,,
SMD,SX2_2,ADICIONALES,METODO,B&S,FOB K2XX,,
SMD,SX2_2,BARRIDA,METODO,B&S,FOB K2XX,,
SMD,SX2_2,CANTO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,METODO,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,CONTAMINACION,METODO,B&S,FOB K2XX,,
SMD,SX2_2,DESPLAZADOS,METODO,B&S,FOB K2XX,,
SMD,SX2_2,FALTANTES,METODO,B&S,FOB K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,METODO,B&S,FOB K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,METODO,B&S,FOB K2XX,,
SMD,SX2_2,MAL MANEJO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ABORTADO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ATORADO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,PIN ELEVADO,METODO,B&S,FOB K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,METODO,B&S,FOB K2XX,,
SMD,SX2_2,SET UP,METODO,B&S,FOB K2XX,,
SMD,SX2_2,TOMBSTONE,METODO,B&S,FOB K2XX,,
SMD,SX2_2,UNIDAD CAIDA,METODO,B&S,FOB K2XX,,
SMD,SX2_2,ADICIONALES,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,BARRIDA,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,CANTO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,CONTAMINACION,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,DESPLAZADOS,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,FALTANTES,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,MAL MANEJO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ABORTADO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,PANEL ATORADO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,PIN ELEVADO,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,SET UP,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,TOMBSTONE,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,UNIDAD CAIDA,PROVEEDOR,B&S,FOB K2XX,,
SMD,SX2_2,ADICIONALES,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,BARRIDA,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CANTO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CONTAMINACION,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,DESPLAZADOS,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTANTES,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,MAL MANEJO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ABORTADO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ATORADO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PIN ELEVADO,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,SET UP,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,TOMBSTONE,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,UNIDAD CAIDA,MAQUINA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,ADICIONALES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,BARRIDA,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CANTO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CONTAMINACION,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,DESPLAZADOS,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTANTES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,MAL MANEJO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ABORTADO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ATORADO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PIN ELEVADO,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,SET UP,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,TOMBSTONE,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,UNIDAD CAIDA,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,ADICIONALES,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,BARRIDA,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CANTO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CONTAMINACION,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,DESPLAZADOS,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTANTES,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,MAL MANEJO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ABORTADO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ATORADO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PIN ELEVADO,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,SET UP,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,TOMBSTONE,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,UNIDAD CAIDA,METODO,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,ADICIONALES,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,BARRIDA,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CANTO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE DE CABEZA,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,COMPONENTE GIRADO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,CONTAMINACION,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,DESPLAZADOS,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTANTES,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,FALTA DE MATERIAL,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,MAL MANEJO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ABORTADO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PANEL ATORADO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,PIN ELEVADO,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,POLARIDAD INVERTIDA,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,SET UP,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,TOMBSTONE,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,UNIDAD CAIDA,PROVEEDOR,B&S,INTERNAL RECEIVER K2XX,,
SMD,SX2_2,ADICIONALES,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,BARRIDA,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,CANTO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE DE CABEZA,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE GIRADO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,CONTAMINACION,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,DESPLAZADOS,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,FALTANTES,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,FALTA DE MATERIAL,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,MAL MANEJO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ABORTADO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ATORADO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,PIN ELEVADO,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,POLARIDAD INVERTIDA,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,SET UP,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,TOMBSTONE,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,UNIDAD CAIDA,MAQUINA,B&S,KWANG JIN,,
SMD,SX2_2,ADICIONALES,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,BARRIDA,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,CANTO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE GIRADO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,CONTAMINACION,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,DESPLAZADOS,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,FALTANTES,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,FALTA DE MATERIAL,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,MAL MANEJO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ABORTADO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ATORADO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,PIN ELEVADO,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,SET UP,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,TOMBSTONE,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,UNIDAD CAIDA,MANO DE OBRA,B&S,KWANG JIN,,
SMD,SX2_2,ADICIONALES,METODO,B&S,KWANG JIN,,
SMD,SX2_2,BARRIDA,METODO,B&S,KWANG JIN,,
SMD,SX2_2,CANTO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE DE CABEZA,METODO,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE GIRADO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,CONTAMINACION,METODO,B&S,KWANG JIN,,
SMD,SX2_2,DESPLAZADOS,METODO,B&S,KWANG JIN,,
SMD,SX2_2,FALTANTES,METODO,B&S,KWANG JIN,,
SMD,SX2_2,FALTA DE MATERIAL,METODO,B&S,KWANG JIN,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,METODO,B&S,KWANG JIN,,
SMD,SX2_2,MAL MANEJO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ABORTADO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ATORADO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,PIN ELEVADO,METODO,B&S,KWANG JIN,,
SMD,SX2_2,POLARIDAD INVERTIDA,METODO,B&S,KWANG JIN,,
SMD,SX2_2,SET UP,METODO,B&S,KWANG JIN,,
SMD,SX2_2,TOMBSTONE,METODO,B&S,KWANG JIN,,
SMD,SX2_2,UNIDAD CAIDA,METODO,B&S,KWANG JIN,,
SMD,SX2_2,ADICIONALES,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,BARRIDA,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,CANTO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE DE CABEZA,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,COMPONENTE GIRADO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,CONTAMINACION,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,DESPLAZADOS,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,FALTANTES,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,FALTA DE MATERIAL,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,MAL MANEJO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ABORTADO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,PANEL ATORADO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,PIN ELEVADO,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,POLARIDAD INVERTIDA,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,SET UP,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,TOMBSTONE,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,UNIDAD CAIDA,PROVEEDOR,B&S,KWANG JIN,,
SMD,SX2_2,ADICIONALES,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,BARRIDA,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,CANTO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE DE CABEZA,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE GIRADO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,CONTAMINACION,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,DESPLAZADOS,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTANTES,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTA DE MATERIAL,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,MAL MANEJO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ABORTADO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ATORADO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,PIN ELEVADO,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,POLARIDAD INVERTIDA,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,SET UP,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,TOMBSTONE,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,UNIDAD CAIDA,MAQUINA,B&S,PQ GATEWAY,,
SMD,SX2_2,ADICIONALES,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,BARRIDA,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,CANTO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE GIRADO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,CONTAMINACION,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,DESPLAZADOS,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTANTES,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTA DE MATERIAL,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,MAL MANEJO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ABORTADO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ATORADO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,PIN ELEVADO,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,POLARIDAD INVERTIDA,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,SET UP,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,TOMBSTONE,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,UNIDAD CAIDA,MANO DE OBRA,B&S,PQ GATEWAY,,
SMD,SX2_2,ADICIONALES,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,BARRIDA,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,CANTO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE DE CABEZA,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE GIRADO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,CONTAMINACION,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,DESPLAZADOS,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTANTES,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTA DE MATERIAL,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,MAL MANEJO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ABORTADO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ATORADO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,PIN ELEVADO,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,POLARIDAD INVERTIDA,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,SET UP,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,TOMBSTONE,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,UNIDAD CAIDA,METODO,B&S,PQ GATEWAY,,
SMD,SX2_2,ADICIONALES,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,BARRIDA,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,CANTO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE DE CABEZA,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,COMPONENTE GIRADO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,CONTAMINACION,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,DESPLAZADOS,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTANTES,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,FALTA DE MATERIAL,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,MAL MANEJO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ABORTADO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,PANEL ATORADO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,PIN ELEVADO,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,POLARIDAD INVERTIDA,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,SET UP,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,TOMBSTONE,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,UNIDAD CAIDA,PROVEEDOR,B&S,PQ GATEWAY,,
SMD,SX2_2,ADICIONALES,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,BARRIDA,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,CANTO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,COMPONENTE DE CABEZA,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,COMPONENTE GIRADO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,CONTAMINACION,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,DESPLAZADOS,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,FALTANTES,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,FALTA DE MATERIAL,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,INSERCION MANUAL INCOMPLETA,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,MAL MANEJO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,PANEL ABORTADO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,PANEL ATORADO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,PIN ELEVADO,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,POLARIDAD INVERTIDA,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,SET UP,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,TOMBSTONE,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,UNIDAD CAIDA,MAQUINA,B&S,WEBASTO,,
SMD,SX2_2,ADICIONALES,MANO DE OBRA,B&S,WEBASTO,,
SMD,SX2_2,BARRIDA,MANO DE OBRA,B&S,WEBASTO,,
SMD,SX2_2,CANTO,MANO DE OBRA,B&S,WEBASTO,,
SMD,SX2_2,COMPONENTE DE CABEZA,MANO DE OBRA,B&S,WEBASTO,,
SMD,SX2_2,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,WEBASTO,,
