No.Item	Txs SAP	Mov	C—digo Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripci—n	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
124669	ZSCR	551	035-1	0	6598037612	NA	6594362059	1	1351	"4.7NF,10%,50V,X7R,0603,NISN,CE"		ROH	NA	0.02	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	9152217	1	1351	"4K7,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.01	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	9152238	1	1351	"33K,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.01	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	9152246	1	1351	"68K,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.01	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	9166912	1	1351	"47R,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.02	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	A2C00000561	8	1351	"1,PNP,NORMAL,500mA,45V,SOT23,BIP/BC807-4"		ROH	NA	0.64	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	A2C00007956	160	1351	"AMPLIFIER,2MHz,SO16,RF IC/ATIC06B"		ROH	NA	1432	4956269210
124669	ZSCR	551	035-1	0	6598037612	NA	A2C53191778	1	1351	"ST72334J4,A1,QFP44,MASKROM,MICPROGNII512"		ROH	NA	13.74	4956269210
124670	ZSCR	551	035-1	0	6598037612	NA	A2C00000539	1	1351	"2,PNP/NPN,RET,R<b>=10k , R<BE>=10k,100mA"		ROH	NA	0.21	4956269210
124670	ZSCR	551	035-1	0	6598037612	NA	A2C00007722	1	1351	"2,NPN,RET,100mA,800mV,SOT363,BIP/BCR108S"		ROH	NA	0.22	4956269210
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00000469	1	1351	"T BIP/BCR505 E6778,SOT23"		ROH	NA	0.41	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00000522	1	1351	"1,PNP,NORMAL,200mA,45V,SOT23,BIP/BC857B"		ROH	NA	0.07	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00000545	1	1351	"1,PNP,NORMAL,70mA,50V,SOT23,BIP/BCR198-E"		ROH	NA	0.1	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00001085	1	1351	"4,TRIGGER,SO14,LOGIC/GSS334093BDR2"		ROH	NA	0.65	4956269821
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00003422	1	1351	"1K2,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.01	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00003698	463	1351	"R LIN,820R,5%,TK200,100mW,0603"		ROH	NA	4.63	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00003705	162	1351	"R LIN,270R,5%,TK200,100mW,0603"		ROH	NA	1.62	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00003827	1	1351	"560R,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	0.01	4956269821
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00003838	1	1351	"R LIN,220K,5%,TK200,100mW,0603"		ROH	NA	0.01	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00004364	1	1351	"33K2,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00005745	1	1351	"220uF,20%,35V,SMD,AL,ELEC CAP/MVK35VC220"		ROH	NA	0.74	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00005901	1	1351	"36K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00006806	1	1351	"330R,10%,TK200,1W,2512,LIN RES/"		ROH	NA	0.21	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00007716	1	1351	"2,FLIPFLOP,SO16,LOGIC/HEF4027BT"		ROH	NA	1.07	4956269821
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00007872	1	1351	"R LIN,24K,5%,TK200,100mW,0603"		ROH	NA	0.01	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00010212	16	1351	"1,PNP,NORMAL,1A,45V,SOT223,BIP/BCP51 / T"		ROH	NA	6.24	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00017496	1	1351	"40V,2A,1,SCHOTTKY,DO214AA,RECT DIODE/SS2"		ROH	NA	0.57	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00017618	1	1351	"10uF,20%,35V,SMD,AL,ELEC CAP/EEVHD1V100P"		ROH	NA	0.44	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00018971	1	1351	"1R,1%,TK50,1W,MELF0207,LIN RES/"		ROH	NA	0.28	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00020280	1	1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/VJ"		ROH	NA	0.08	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00021296	1	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"		ROH	NA	0.1	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00021545	1	1351	"2,BOTH,RET,100mA,1.1V,SOT363,BIP/BCR22PN"		ROH	NA	0.17	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00022797	1	1351	"12pF,1%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.05	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00023844	1	1351	"8MHz,50ppm,NX8045GB,QUARTZ CRYSTAL/NX804"		ROH	NA	1.93	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00024927	1	1351	"1,COUNT,SO16,LOGIC/MC14060BDR2. The lead"		ROH	NA	0.79	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00024964	1	1351	"T BIP/BC847BW,SOT323"		ROH	NA	0.09	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00030414	1	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"		ROH	NA	0.06	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00030419	1	1351	"4,EQ ISO,0804,100K,5%,31mW,NET RES/"		ROH	NA	0.1	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00032147	1	1351	"33V,500mW,SOD-123,ZENER/33V,500mW,SOD123"		ROH	NA	0.12	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00034536	659	1351	"1,LATCH,TSSOP16,LOGIC/74HC259PW"		ROH	NA	500.84	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00038535	1	1351	"560R,5%,TK200,1W,2512,LIN RES/"		ROH	NA	0.15	4956269725
124671	ZSCR	551	035-1	0	A2C53420001T	NA	A2C00038646	118	1351	"22nH,500mA,SMD,COIL/LQW18AN22NG00"		ROH	NA	43.66	4956269813
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00039707	1	1351	"24V,0W,SOD323,ZENER/PESD1LIN"		ROH	NA	0.48	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00040898	1	1351	"1,41V,160mOhm,SO8,GENERAL PURPOSE,HIGH S"		ROH	NA	2.93	4956269725
124671	ZSCR	551	035-1	0	A2C53398079T	NA	A2C00042336	1	1351	"UPD76F0113GJ(A1),A1,LQFP144,FLASH,32bit,"		ROH	NA	43.54	4956269777
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00043996	1	1351	IC SMART POW/VN5050JTR-E/Caution package		ROH	NA	3.87	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00044973	1	1351	"8,BUFFER,TSSOP20,LOGIC/74AHCT244PW"		ROH	NA	0.8	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00045662	1	1351	"400W,30V,SMA/DO214AC,bidirectional SUP D"		ROH	NA	0.48	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00046464	1	1351	"Switch Monitor Interface,PC33972AEWR2 re"		ROH	NA	12.16	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00047432	1	1351	"MICRO,SINGLE,10V,PIP-RELAY/V23086-R1802-"		ROH	NA	3.93	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00047806	1	1351	"10nF,10%,200V,X7R,0805,Sn,CER CAP/++ Ope"		ROH	NA	0.03	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00048064	25	1351	"TLE8264E,SBC,CAN/3LIN,DSO36-EP,BUS DRIVE"		ROH	NA	511.5	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00049905	1	1351	"1,42V,23mOhm,TO252/DPAK,GENERAL PURPOSE,"		ROH	NA	3.76	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00050347	1	1351	"IC BUS DRIV/TJA1055T/5V,SO14"		ROH	NA	3.94	4956269725
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00050588	1	1351	"1,28V,10mOhm,TO252/DPAK,GENERAL PURPOSE,"		ROH	NA	4.89	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00050637	1	1351	"IC SMART POW/VNL5050N3TR-E, 1,40V,50mOhm"		ROH	NA	2.4	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00050686	1	1351	"2,36V,50mOhm,PowerSSO-24,GENERAL PURPOSE"		ROH	NA	5.58	4956269725
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00056375	1	1351	"1,41V,10Ohm,7 pins HPAK,GENERAL PURPOSE,"		ROH	NA	6.08	4956269821
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C00056376	1	1351	"2,36V,50mOhm,PowerSSO-24,GENERAL PURPOSE"		ROH	NA	5.57	4956269821
124671	ZSCR	551	035-1	0	A2C53361994T	NA	A2C00057661	1	1351	"TLE7245G/8,48V,1.5Ohm,SO24L,SPIDER relay"		ROH	NA	7.61	4956269725
124671	ZSCR	551	035-1	0	A2C31082800B	NA	A2C40001102	1	1351	"IC SMART POW/SC33480BLPNAFR2,24 PQFN,5,4"		ROH	NA	25.92	4956269323
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C53041436	1	1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.09	4956269821
124671	ZSCR	551	035-1	0	A2C53396778T	NA	A2C53111032	1	1351	receiver		ROH	NA	51.09	4956269761
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C53135646	1	1351	"1,P_CHAN,MOS,POWER,30V,50A,0Ohm,P-TO252-"		ROH	NA	5.44	4956269821
124671	ZSCR	551	035-1	0	A2C53420004T	NA	A2C53375402	1	1351	receiver DIVZZDIV RXI-35-3		ROH	NA	26.67	4956269821
124671	ZSCR	551	035-1	0	A2C53420001T	NA	A2C53375407	1	1351	receiver DIVZZDIV RXI-35-4		ROH	NA	32.68	4956269813
124672	ZSCR	551	035-1	0	A2C53350875	NA	A2C00000269	1	1351	"7.5V,300mW,SOT23,ZENER/BZX84C7V5LT1"		ROH	NA	0.09	4956269663
124672	ZSCR	551	035-1	0	A2C30852700B	NA	A2C00002189	8	1351	"470pF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.16	4956269311
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00003684	37	1351	"R LIN,100K,5%,TK200,100mW,0603"		ROH	NA	0.37	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00003823	125	1351	"68R,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	1.25	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00003837	13	1351	"R LIN,22K,5%,TK200,100mW,0603"		ROH	NA	0.13	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00004567	31	1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.31	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00024979	251	1351	"100pF,5%,100V,C0G,0603,TINNED,CER CAP/"		ROH	NA	10.04	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00025253	36	1351	"560R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.36	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00031095	3	1351	"75V,250mA,1,FAST, SOD323,RECT DIODE/BAS1"		ROH	NA	0.27	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00031394	10	1351	"R LIN,221K,1%,TK100,100mW,0603"		ROH	NA	0.1	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00039029	165	1351	"470nF,10%,16V,X7R,0603,,CER CAP/"		ROH	NA	9.9	4956269711
124672	ZSCR	551	035-1	0	A2C30852700T	NA	A2C00042729	1	1351	"100uH,150mA,SMD,COIL/Chokes for Data and"		ROH	NA	1.65	4956269317
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00044334	437	1351	"47uF,10%,10V,SMD,TA,ELEC CAP/"		ROH	NA	205.39	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00046274	22	1351	"220uF,20%,35V,SMD,AL,105#C,Standardtype,"		ROH	NA	18.04	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00049281	1	1351	"IC MCU BLK/SAF-XC2268M-56F66L34,AA,QFP10"		ROH	NA	31.67	4956269711
124672	ZSCR	551	035-1	0	A2C53353141T	NA	A2C00052545	184	1351	"L COIL/ACT45B/100uH,200mA,SMD"		ROH	NA	285.2	4956269711
124672	ZSCR	551	035-1	0	A2C30852700T	NA	A2C00057295	1	1351	"TRANSCEIVER,CAN,LIN,HTSSOP32,BUS DRIVER"		ROH	NA	15.77	4956269317
124672	ZSCR	551	035-1	0	A2C53380883T	NA	A2C00058647	1	1351	"SAF-XC2268M-72F66L,AA,QFP100,FLASH,16bit"		ROH	NA	29.45	4956269740
124673	ZSCR	551	035-1	0	6598087603	NA	6575602090	1	1351	BIP TRANSISTOR / BC847C_______		ROH	NA	0.08	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	6577362020	1	1351	"100PF,5%,50V,NPO,0603,NISN,CER"		ROH	NA	0.02	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	6594362049	1	1351	CAPACITOR X7R 0.1UF 10% 50V 08		ROH	NA	0.06	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	6594372016	1	1351	"INDUCTOR LQN21A, WOUND 33NH, 5"		ROH	NA	0.6	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	6594372073	1	1351	"INDUCTOR VARIABLE MC152, 47NH"		ROH	NA	2.19	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	6597947601	1	1351	2-PIN CONNECTOR		ROH	NA	0.33	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	9165651	1	1351	RESISTOR 33.2K 1% 1/16W 0603		ROH	NA	0.02	4956269241
124673	ZSCR	551	035-1	0	6598087603	NA	A2C00012957	1	1351	"1.2pF,0.1pF,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.03	4956269241
