No.Item	Fecha	Txs SAP	Mov	Código Scrap	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
284545	30/03/2013	ZSCR	551	035-1	'045	A2C53117474T	NA	A2C00037291	36	1351	"1K8,5%,TK300,500mW,2010,LIN RES/CR1/2 18"		ROH	NA	2.88	S2_FOB READER_ANTONIO A	NO	4966304866
285863	04/04/2013	MB1A	551	030-1	'045	NA	NA	A2C3233800093	168	1095	pcb assy 433 TOP	NA	HALB	S.Real	6088.32	S1_INTERNAL RECEIVER K2	NO	4966302328
286964	06/04/2013	MB1A	551	030-1	'045	NA	NA	A2C8356380093	4	1095	GM GLOBAL A BCM MY14 HIGH TOP THD ASM	NA	HALB	S.Real	1310	S1_BCM K2XX_LUIS LIZARR	NO	4966302312
287132	07/04/2013	ZSCR	551	034-1	'045	A2C30852700	NA	A2C30852700T	23	1341	pcb assy TOP	NA	HALB	S.Real	2843.03	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301753
287174	07/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700T	8	1301	pcb assy TOP	NA	HALB	S.Real	988.88	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301131
287177	07/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700T	3	1301	pcb assy TOP	NA	HALB	S.Real	370.83	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301131
287181	07/04/2013	ZSCR	551	030-1	'045	A2C80107300	NA	A2C80107300	1	1301	pcb assy	NA	HALB	S.Real	161.06	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301416
287188	07/04/2013	ZSCR	551	030-1	'045	A2C80107300	NA	A2C80107300	1	1301	pcb assy	NA	HALB	S.Real	161.06	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301416
287194	07/04/2013	ZSCR	551	030-1	'045	A2C30852700T	NA	A2C30852700T	8	1301	pcb assy TOP	NA	HALB	S.Real	988.88	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301131
287197	07/04/2013	ZSCR	551	030-1	'045	A2C80107300	NA	A2C80107300	1	1301	pcb assy	NA	HALB	S.Real	161.06	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301416
287200	07/04/2013	ZSCR	551	040-3	'045	A2C30852700	NA	A2C30852700	4	1403	pcb assy	NA	HALB	S.Real	639.84	S6_WEBASTO_MIGUEL ZAVAL	NO	4966302125
287295	07/04/2013	ZSCR	551	040-3	'045	A2C30852000	NA	A2C30342400	6	1403	housing TOP	NA	ROH	NA	27.66	S6_WEBASTO_MIGUEL ZAVAL	NO	4966305787
287297	07/04/2013	ZSCR	551	040-3	'045	A2C30852000	NA	A2C30342400	1	1403	housing TOP	NA	ROH	NA	4.61	S6_WEBASTO_MIGUEL ZAVAL	NO	4966305787
287392	07/04/2013	ZSCR	551	030-1	'045	A2C3417220093	NA	A2C3417220093	1	1301	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real	26.97	S6_KWANG JIN_JAVIER BEC	NO	4966301162
287417	08/04/2013	ZSCR	551	034-2	'045	A2C83504500	NA	A2C83504500	1	1342	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real/AutoBF	442.46	S1_GLOBAL A_LUIS LIZARR	NO	4966300970
287423	08/04/2013	ZSCR	551	030-1	'045	A2C8350450093	NA	A2C8350450093	1	1301	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real	394.44	S1_GLOBAL A_LUIS LIZARR	NO	4966301680
287424	08/04/2013	ZSCR	551	040-2	'045	A2C8350450093	NA	A2C8350450093	1	1402	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real	394.44	S1_GLOBAL A_LUIS LIZARR	NO	4966302328
287425	08/04/2013	ZSCR	551	040-1	'045	A2C83410700	NA	A2C83410700	1	1401	GM GLOBAL A BCM HIGH TOP THD ASM	NA	HALB	S.Real/AutoBF	477.78	S1_GLOBAL A_LUIS LIZARR	NO	4966301047
287426	08/04/2013	ZSCR	551	042-4	'045	A2C83410700	NA	A2C83410700	2	1424	GM GLOBAL A BCM HIGH TOP THD ASM	NA	HALB	S.Real/AutoBF	955.56	S1_GLOBAL A_LUIS LIZARR	NO	4966301107
287433	08/04/2013	ZSCR	551	034-2	'045	A2C83563800	NA	A2C83563800	1	1342	GM GLOBAL A BCM MY14 HIGH TOP THD ASM	NA	HALB	S.Real/AutoBF	378.56	S1_BCM K2XX_LUIS LIZARR	NO	4966300991
287435	08/04/2013	ZSCR	551	030-1	'045	A2C8356380093	NA	A2C8356380093	6	1301	GM GLOBAL A BCM MY14 HIGH TOP THD ASM	NA	HALB	S.Real	1965	S1_BCM K2XX_LUIS LIZARR	NO	4966301665
287453	08/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700	1	1301	pcb assy	NA	HALB	S.Real	159.96	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301122
287454	08/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700	2	1301	pcb assy	NA	HALB	S.Real	319.92	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301122
287455	08/04/2013	ZSCR	551	040-1	'045	A2C30852700	NA	A2C30852700	2	1401	pcb assy	NA	HALB	S.Real	319.92	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301844
287456	08/04/2013	ZSCR	551	040-3	'045	A2C30852700	NA	A2C30852700	1	1403	pcb assy	NA	HALB	S.Real	159.96	S6_WEBASTO_MIGUEL ZAVAL	NO	4966302125
287458	08/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700	1	1301	pcb assy	NA	HALB	S.Real	159.96	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301122
287460	08/04/2013	ZSCR	551	040-1	'045	A2C30852700	NA	A2C30852700	2	1401	pcb assy	NA	HALB	S.Real	319.92	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301844
287461	08/04/2013	ZSCR	551	040-2	'045	A2C30852000	NA	A2C30852700	1	1402	pcb assy	NA	HALB	S.Real	159.96	S6_WEBASTO_MIGUEL ZAVAL	NO	4966302097
287462	08/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700	1	1301	pcb assy	NA	HALB	S.Real	159.96	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301122
287473	08/04/2013	ZSCR	551	030-1	'045	A2C30852700T	NA	A2C30852700T	1	1301	pcb assy TOP	NA	HALB	S.Real	123.61	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301131
287474	08/04/2013	ZSCR	551	030-1	'045	A2C30852700	NA	A2C30852700	2	1301	pcb assy	NA	HALB	S.Real	319.92	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301122
287475	08/04/2013	ZSCR	551	030-1	'045	A2C30852700T	NA	A2C30852700T	12	1301	pcb assy TOP	NA	HALB	S.Real	1483.32	S6_WEBASTO_MIGUEL ZAVAL	NO	4966301131
287483	08/04/2013	ZSCR	551	030-1	'045	A2C8341070093	NA	A2C8341070093	1	1301	GM GLOBAL A BCM HIGH TOP THD ASM TOP	NA	HALB	S.Real	426.93	S1_GLOBAL A_LUIS LIZARR	NO	4966301621
287485	08/04/2013	ZSCR	551	030-1	'045	A2C8350450093	NA	A2C8350450093	3	1301	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real	1183.32	S1_GLOBAL A_LUIS LIZARR	NO	4966301680
287486	08/04/2013	ZSCR	551	040-1	'045	A2C8350450093	NA	A2C8350450093	1	1401	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real	394.44	S1_GLOBAL A_LUIS LIZARR	NO	4966302036
287487	08/04/2013	ZSCR	551	030-1	'045	A2C8350450093	NA	A2C8350450093	1	1301	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real	394.44	S1_GLOBAL A_LUIS LIZARR	NO	4966301680
287570	08/04/2013	ZSCR	551	034-2	'045	A2C53285996B	NA	A2C53285996B	4	1342	SMD Subassembly Key Fob 4B HWC	NA	HALB	S.Real	191.28	S2_KEY FOB_ANTONIO ALAR	NO	4966301830
287669	08/04/2013	ZSCR	551	030-1	'045	S122736202K	NA	A2C31100700	1	1301	electronic assy BCU VECU P42J/K	NA	HALB	S.Real	230.81	S2_BCM SQUARE D_RODRIGO	NO	4966301477
287673	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	1	1301	pcb assy SCU	NA	HALB	S.Real	227.09	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287678	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	1	1301	pcb assy SCU	NA	HALB	S.Real	227.09	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287683	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	1	1301	pcb assy SCU	NA	HALB	S.Real	227.09	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287687	08/04/2013	ZSCR	551	030-1	'045	S122736202K	NA	A2C31100700	1	1301	electronic assy BCU VECU P42J/K	NA	HALB	S.Real	230.81	S2_BCM SQUARE D_RODRIGO	NO	4966301477
287692	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	1	1301	pcb assy SCU	NA	HALB	S.Real	227.09	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287698	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	3	1301	pcb assy SCU	NA	HALB	S.Real	681.27	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287713	08/04/2013	ZSCR	551	040-3	'045	S122736202K	NA	A2C30996800	1	1403	pcb assy BCU P42J/K	NA	HALB	S.Real	281.86	S2_BCM SQUARE D_RODRIGO	NO	4966303015
287714	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	11	1301	pcb assy SCU	NA	HALB	S.Real	2497.99	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287722	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180093	12	1301	pcb assy SCU	NA	HALB	S.Real	2725.08	S2_BCM SQUARE D_RODRIGO	NO	4966301138
287724	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180092	8	1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	499.76	S2_BCM SQUARE D_RODRIGO	NO	4966300853
287725	08/04/2013	ZSCR	551	030-1	'045	S122736205K	NA	A2C3730180092	4	1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	249.88	S2_BCM SQUARE D_RODRIGO	NO	4966300853
287753	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287754	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287755	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287756	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287758	08/04/2013	ZSCR	551	040-4	'045	5WG50403	NA	A2C53419999	1	1404	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966303062
287759	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287760	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	2	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	646.02	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287761	08/04/2013	ZSCR	551	030-1	'045	5WG50408	NA	A2C53420006	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	330.64	S4_PQ35 5TA GEN_MIGUEL	NO	4966301639
287762	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287763	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287764	08/04/2013	ZSCR	551	040-1	'045	5WG50403	NA	A2C53419999	2	1401	pcb assy VW PQ35 ZE	NA	HALB	S.Real	646.02	S4_PQ35 5TA GEN_MIGUEL	NO	4966302017
287765	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	1	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	323.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287766	08/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53419999	3	1301	pcb assy VW PQ35 ZE	NA	HALB	S.Real	969.03	S4_PQ35 5TA GEN_MIGUEL	NO	4966301707
287767	08/04/2013	ZSCR	551	030-1	'045	5WK50244	NA	A2C53361994	1	1301	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	295.58	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301206
287768	08/04/2013	ZSCR	551	030-1	'045	5WK50331	NA	A2C53398079	1	1301	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	287.84	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301428
287769	08/04/2013	ZSCR	551	040-1	'045	5WK50244	NA	A2C53361994	1	1401	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	295.58	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301996
287770	08/04/2013	ZSCR	551	040-3	'045	5WK50331	NA	A2C53398079	2	1403	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	575.68	S4_PQ25_MIGUEL ZAVALA-M	NO	4966303053
287771	08/04/2013	ZSCR	551	030-1	'045	5WK50443	NA	A2C53399257	1	1301	"pcb assy VW POLO, VECU V035"	NA	HALB	S.Real	295.67	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301450
287772	08/04/2013	ZSCR	551	030-1	'045	5WK50331	NA	A2C53398079	1	1301	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	287.84	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301428
287773	08/04/2013	ZSCR	551	030-1	'045	5WK50440	NA	A2C31082800	1	1301	pcb assy BCU 434 v25	NA	HALB	S.Real	343.14	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301318
287774	08/04/2013	ZSCR	551	040-1	'045	5WK50331	NA	A2C53398079	1	1401	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	287.84	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301972
287775	08/04/2013	ZSCR	551	030-1	'045	5WK50331	NA	A2C53398079	6	1301	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	1727.04	S4_PQ25_MIGUEL ZAVALA-M	NO	4966301428
287778	08/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53340509	2	1342	"housing UPP 170,0x 180,0"	NA	ROH	NA	17.56	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287781	08/04/2013	ZSCR	551	040-1	'045	5WK50437	NA	A2C53221115	4	1401	housing BK	NA	ROH	NA	71.68	S4_PQ25_MIGUEL ZAVALA-M	NO	4966305507
287781	08/04/2013	ZSCR	551	040-1	'045	5WK50437	NA	A2C53221116	2	1401	housing BK	NA	ROH	NA	28.54	S4_PQ25_MIGUEL ZAVALA-M	NO	4966305507
287782	08/04/2013	ZSCR	551	040-1	'045	5WG50403	NA	A2C53340509	1	1401	"housing UPP 170,0x 180,0"	NA	ROH	NA	8.78	S4_PQ35 5TA GEN_MIGUEL	NO	4966305458
287783	08/04/2013	ZSCR	551	040-1	'045	5WG50403	NA	A2C53311196	2	1401	cover LOP B BK	NA	ROH	NA	14.02	S4_PQ35 5TA GEN_MIGUEL	NO	4966305458
287783	08/04/2013	ZSCR	551	040-1	'045	5WG50403	NA	A2C53340509	1	1401	"housing UPP 170,0x 180,0"	NA	ROH	NA	8.78	S4_PQ35 5TA GEN_MIGUEL	NO	4966305458
287784	08/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53311196	1	1342	cover LOP B BK	NA	ROH	NA	7.01	S4_PQ35 5TA GEN_MIGUEL	NO	4966305458
287784	08/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53340509	1	1342	"housing UPP 170,0x 180,0"	NA	ROH	NA	8.78	S4_PQ35 5TA GEN_MIGUEL	NO	4966305458
287785	08/04/2013	ZSCR	551	040-1	'045	A2C30852000	NA	A2C30342400	2	1401	housing TOP	NA	ROH	NA	9.22	S6_WEBASTO_MIGUEL ZAVAL	NO	4966305787
287786	08/04/2013	ZSCR	551	040-1	'045	A2C30852000	NA	A2C30342400	6	1401	housing TOP	NA	ROH	NA	27.66	S6_WEBASTO_MIGUEL ZAVAL	NO	4966305787
287791	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	240	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	19.2	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287791	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	220	1342	"tab 2,8x0,8"	NA	ROH	NA	44	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287792	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	237	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	18.96	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287792	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213478	222	1342	"tab 4,8x0,8"	NA	ROH	NA	66.6	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287793	09/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53213475	237	1301	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	18.96	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287793	09/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53213477	121	1301	"tab 2,8x0,8"	NA	ROH	NA	24.2	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287793	09/04/2013	ZSCR	551	030-1	'045	5WG50403	NA	A2C53213478	122	1301	"tab 4,8x0,8"	NA	ROH	NA	36.6	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287794	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213476	182	1342	"tab 1,5x0,6"	NA	ROH	NA	21.84	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287794	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	123	1342	"tab 2,8x0,8"	NA	ROH	NA	24.6	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287795	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	2550	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	204	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287798	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	326	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	26.08	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287798	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	122	1342	"tab 2,8x0,8"	NA	ROH	NA	24.4	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287798	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213478	122	1342	"tab 4,8x0,8"	NA	ROH	NA	36.6	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287801	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	474	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	37.92	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287801	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	151	1342	"tab 2,8x0,8"	NA	ROH	NA	30.2	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287802	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	239	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	19.12	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287802	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	121	1342	"tab 2,8x0,8"	NA	ROH	NA	24.2	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287802	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213478	150	1342	"tab 4,8x0,8"	NA	ROH	NA	45	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287805	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213475	312	1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	24.96	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287805	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213476	282	1342	"tab 1,5x0,6"	NA	ROH	NA	33.84	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287805	09/04/2013	ZSCR	551	034-2	'045	5WG50403	NA	A2C53213477	311	1342	"tab 2,8x0,8"	NA	ROH	NA	62.2	S4_PQ35_MIGUEL ZAVALA-M	NO	4966305458
287807	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C00004906	18	1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	24.66	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287807	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C30115900	17	1402	housing bottom	NA	ROH	NA	149.09	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287807	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C53358639	18	1402	contact spring	NA	ROH	NA	9.72	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287807	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C53394918	10	1402	certification label	NA	ROH	NA	42.3	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287807	09/04/2013	ZSCR	551	040-2	'045	S180144008	NA	A2C53430065	10	1402	housing assy ISU RES/L/UL	NA	ROH	NA	165.9	S2_NISSAN KEY FOB SQUAR	NO	4966303581
287810	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C00004906	36	1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	49.32	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287810	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C30115900	33	1342	housing bottom	NA	ROH	NA	289.41	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287810	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C53358639	36	1342	contact spring	NA	ROH	NA	19.44	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287814	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C00004906	35	1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	47.95	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287814	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C30115900	34	1402	housing bottom	NA	ROH	NA	298.18	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287814	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C53358639	44	1402	contact spring	NA	ROH	NA	23.76	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287814	09/04/2013	ZSCR	551	040-2	'045	S180144004	NA	A2C53394918	6	1402	certification label	NA	ROH	NA	25.38	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287814	09/04/2013	ZSCR	551	040-2	'045	S180144015	NA	A2C53430063	1	1402	housing assy ISU L/UL/T H	NA	ROH	NA	12.51	S2_NISSAN KEY FOB SQUAR	NO	4966303542
287814	09/04/2013	ZSCR	551	040-2	'045	S180144008	NA	A2C53430065	1	1402	housing assy ISU RES/L/UL	NA	ROH	NA	16.59	S2_NISSAN KEY FOB SQUAR	NO	4966303581
287815	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C00004906	10	1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	13.7	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287815	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C30115900	5	1342	housing bottom	NA	ROH	NA	43.85	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287815	09/04/2013	ZSCR	551	034-2	'045	S180144004	NA	A2C53358639	7	1342	contact spring	NA	ROH	NA	3.78	S2_NISSAN KEY FOB SQUAR	NO	4966303596
287817	09/04/2013	ZSCR	551	030-1	'045	S180144003	NA	A2C53430190	8	1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	381.52	S2_NISSAN KEY FOB SQUAR	NO	4966300920
287819	09/04/2013	ZSCR	551	030-1	'045	S180144004	NA	A2C53430190	1	1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	47.69	S2_NISSAN KEY FOB SQUAR	NO	4966300920
287821	09/04/2013	ZSCR	551	030-1	'045	S180144008	NA	A2C31221300	4	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	201.4	S2_NISSAN KEY FOB SQUAR	NO	4966300266
287822	09/04/2013	ZSCR	551	030-1	'045	S180144006	NA	A2C53408731	3	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	145.59	S2_NISSAN KEY FOB SQUAR	NO	4966300900
287825	09/04/2013	ZSCR	551	030-1	'045	S180144006	NA	A2C53408731	2	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	97.06	S2_NISSAN KEY FOB SQUAR	NO	4966300900
287827	09/04/2013	ZSCR	551	030-1	'045	S180144008	NA	A2C31221300	1	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	50.35	S2_NISSAN KEY FOB SQUAR	NO	4966300266
287828	09/04/2013	ZSCR	551	040-1	'045	S180144008	NA	A2C31221300	1	1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	50.35	S2_NISSAN KEY FOB SQUAR	NO	4966300266
287829	09/04/2013	ZSCR	551	040-1	'045	S180144006	NA	A2C53408731	7	1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	339.71	S2_NISSAN KEY FOB SQUAR	NO	4966301008
287831	09/04/2013	ZSCR	551	040-1	'045	S180144006	NA	A2C53408731	1	1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	48.53	S2_NISSAN KEY FOB SQUAR	NO	4966301008
287835	09/04/2013	ZSCR	551	030-1	'045	S180144008	NA	A2C31221300	6	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	302.1	S2_NISSAN KEY FOB SQUAR	NO	4966300266
287837	09/04/2013	ZSCR	551	030-1	'045	S180144006	NA	A2C53408731	1	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	48.53	S2_NISSAN KEY FOB SQUAR	NO	4966300900
287839	09/04/2013	ZSCR	551	030-1	'045	S180144006	NA	A2C53408731	1	1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	48.53	S2_NISSAN KEY FOB SQUAR	NO	4966300900
