No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
290738	4/16/2013	MB1A	551	034-3	K96019	'054	NA	NA	A2C32523400	102	1095	ROH	NA	1038.36	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
290738	4/16/2013	MB1A	551	034-3	K96019	'054	NA	NA	A2C83435000	72	1095	ROH	NA	660.24	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
291127	4/17/2013	MB1A	551	070-2	NA	'054	NA	NA	A2C8337770093	4	1702	HALB	S.Real	1731.16	PSAD_LAND ROVER_JOSE OR	NO	4966775119
291650	4/19/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83435000	15	1095	ROH	NA	137.55	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
291661	4/19/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83043800	43	1095	ROH	NA	135.88	PSAD_LAND ROVER_JOSE OR	NO	4966774872
292509	4/21/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C82542000	1	1095	HALB	S.Real/AutoBF	238.97	PSAD_OPEL 4400_JOSE ORT	NO	4966774997
293783	4/24/2013	MB1A	551	040-5	K96019	'054	NA	NA	A2C40005692	552	1095	ROH	NA	226.32	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293783	4/24/2013	MB1A	551	040-5	K96019	'054	NA	NA	A2C40005930	138	1095	ROH	NA	1003.26	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293783	4/24/2013	MB1A	551	040-5	K96019	'054	NA	NA	A2C83043800	138	1095	ROH	NA	436.08	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293783	4/24/2013	MB1A	551	040-5	K96019	'054	NA	NA	A2C83046400	138	1095	ROH	NA	5140.5	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293783	4/24/2013	MB1A	551	040-5	K96019	'054	NA	NA	A2C8337770093	406	1095	HALB	S.Real	175712.74	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293905	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C8397190092	8	1095	HALB	S.Real/AutoBF	1009.28	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293906	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C8397200092	1	1095	HALB	S.Real/AutoBF	152.61	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293908	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C8334150093	2	1095	HALB	S.Real	474.72	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293910	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C8397190093	1	1095	HALB	S.Real	354.89	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293911	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C83377700	1	1095	HALB	S.Real/AutoBF	482.36	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293913	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C83046700	8	1095	ROH	NA	189.84	PSAD_JAGUAR PED_JOSE OR	NO	4966774792
293915	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C82542000	1	1095	HALB	S.Real/AutoBF	238.97	PSAD_OPEL 4400_JOSE ORT	NO	4966774997
293916	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C82542000	1	1095	HALB	S.Real/AutoBF	238.97	PSAD_OPEL 4400_JOSE ORT	NO	4966774997
293918	4/25/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C85265800	1	1095	HALB	S.Real/AutoBF	345.37	PSAD_VOLVO P15_JOSE ORT	NO	4966774777
293952	4/25/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C53408548	30	1095	ROH	NA	6.9	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293952	4/25/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83043600	10	1095	ROH	NA	207.4	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293974	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C35116100	1	1095	HALB	S.Real	417.98	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
293975	4/25/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C35116100	1	1095	HALB	S.Real	417.98	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
293976	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83377700	1	1095	HALB	S.Real/AutoBF	482.36	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293977	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83377700	1	1095	HALB	S.Real/AutoBF	482.36	PSAD_LAND ROVER_JOSE OR	NO	4966774872
293978	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83012100	1	1095	HALB	S.Real/AutoBF	234.17	PSAD_OPEL 3300_JOSE ORT	NO	4966774929
293980	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83009000	1	1095	HALB	S.Real/AutoBF	534.12	PSAD_VOLVO P15_JOSE ORT	NO	4966774777
293985	4/25/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83341400	1	1095	HALB	S.Real	209.52	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293986	4/25/2013	MB1A	551	040-1	K96019	'054	NA	NA	A2C83341400	1	1095	HALB	S.Real	209.52	PS_SDM10+_CAROLINA OTAN	NO	4966774644
293988	4/25/2013	MB1A	551	034-2	K96019	'054	NA	NA	A2C83377700	1	1095	HALB	S.Real/AutoBF	482.36	PSAD_LAND ROVER_JOSE OR	NO	4966774872
294137	4/26/2013	ZSCR	551	034-2	NA	'054	5WK44562	NA	A2C8021730093	1	1342	HALB	S.Real	156.54	PS_HONDA HRS6_JUAN CHAV	NO	4966774360
294142	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44564	NA	A2C3268040093	1	1301	HALB	S.Real	288.18	PS_HONDA HRS6_JUAN CHAV	NO	4966774331
294144	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660093	1	1301	HALB	S.Real	286.92	PS_HONDA HRS6_JUAN CHAV	NO	4966774350
294147	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44564	NA	A2C3268040093	1	1301	HALB	S.Real	288.18	PS_HONDA HRS6_JUAN CHAV	NO	4966774331
294149	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_ (APROBACIO	NO	4966774442
294150	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_ (APROBACIO	NO	4966774442
294151	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_ (APROBACIO	NO	4966774442
294152	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294153	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294154	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294155	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	6	1301	HALB	S.Real	467.64	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294156	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294157	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	1301	HALB	S.Real	82.7	OC_BOSE BMW_ANA TAPIA-V	NO	4966773904
294158	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	1301	HALB	S.Real	82.7	OC_BOSE BMW_ANA TAPIA-V	NO	4966773904
294159	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	2	1301	HALB	S.Real	165.4	OC_BOSE BMW_ANA TAPIA-V	NO	4966773904
294160	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294161	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294163	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294164	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294167	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	HALB	S.Real	138.92	PSAD_GM BRASIL_ANA TAPI	NO	4966774461
294169	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	2	1301	HALB	S.Real	155.88	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294170	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294171	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294172	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294173	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294174	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294175	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294176	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294177	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294179	4/26/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4966773976
294184	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294186	4/26/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4966774246
294188	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874	10	1301	HALB	S.Real	594.1	OC_OCS NISSAN_ANA TAPIA	NO	4966774030
294189	4/26/2013	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874B	1	1301	HALB	S.Real/AutoBF	30.3	OC_OCS NISSAN_ANA TAPIA	NO	4966775164
294191	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294192	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294193	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294195	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294196	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294197	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294198	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294200	4/26/2013	ZSCR	551	030-1	NA	'054	5WY90210	NA	A2C53388687	1	1301	HALB	S.Real	390.33	PS_ARAMIS 2012_EDWIN RO	NO	4966774042
294202	4/26/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C3511610092	1	1095	HALB	S.Real/AutoBF	161.36	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294203	4/26/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C3511610092	1	1095	HALB	S.Real/AutoBF	161.36	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294204	4/26/2013	MB1A	551	034-2	K96019	'054	A2C3511610092	NA	A2C3511610092	1	1095	HALB	S.Real/AutoBF	161.36	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294205	4/26/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C3511610093	1	1095	HALB	S.Real	335.39	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294206	4/26/2013	MB1A	551	030-1	K96019	'054	A2C3511610093	NA	A2C3511610093	1	1095	HALB	S.Real	335.39	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294207	4/26/2013	MB1A	551	030-1	K96019	'054	NA	NA	A2C3511610093	1	1095	HALB	S.Real	335.39	PSAD_DAIMLER STAR 2_ANA	NO	4966774759
294229	4/26/2013	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	170	1342	ROH	NA	88.4	PS_ARAMIS III_FERNANDO	NO	4966775310
