No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	apd		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
432261	22/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C33290100	2	3011	045		1301	pcb 4-lay	NA	ROH	NA	68.6	S4_PQ25 LP3_. (APROBAC	NO	4976252319
432264	22/03/2014	ZSCR	551	030-1	NA	'045	5WK50113	NA	A2C53353454	2	3011	045		1301	"pcb VW POLO,IBI"	NA	ROH	NA	77.8	S4_PQ25 LP3_. (APROBAC	NO	4976252490
432267	22/03/2014	ZSCR	551	030-1	NA	'045	A2C32335900	NA	A2C34526500	48	3011	045		1301	pcb	NA	ROH	NA	222.24	S1_FOB K2XX_L.LUIS LOPE	NO	4976252837
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C00024322	2	3011	045		1342	key ring	NA	ROH	NA	1.32	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C00045268	4	3011	045		1342	"EM OTH BATTERY/CR2025 LMX (A2C00045268),"	NA	ROH	NA	6.8	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227300	7	3011	045		1342	housing assy	NA	ROH	NA	18.27	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227400	2	3011	045		1342	contact spring	NA	ROH	NA	1.5	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227500	3	3011	045		1342	label	NA	ROH	NA	0.72	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31244300	NA	A2C31578100	4	3011	045		1342	contact spring	NA	ROH	NA	2.84	S1_PK MY 13 FORD_M.MANU	NO	4976254295
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C53405271	3	3011	045		1342	Foam cushion	NA	ROH	NA	0.99	S1_PK MY 13 FORD_M.MANU	NO	4976254270
432278	22/03/2014	ZSCR	551	034-2	NA	'045	A2C31244600	NA	A2C82245800	2	3011	045		1342	housing cover assy	NA	ROH	NA	99.42	S1_PK MY 13 FORD_M.MANU	NO	4976254312
432388	22/03/2014	ZSCR	551	030-1	NA	'045	5WY5971	NA	A2C53333349	20	3011	045		1301	pcb panel 1-up	NA	ROH	NA	110.8	S1_PEPS_J.JAVIER BECERR	NO	4976252513
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C32337400	NA	8800630143	2	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4976254605
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C32337400	NA	A2C00004906	2	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4976254605
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C32337400	NA	A2C34525301	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254605
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C32337400	NA	A2C34971300	2	3011	045		1342	clip	NA	ROH	NA	0.98	S1_FOB K2XX_L.LUIS LOPE	NO	4976254605
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C32337400	NA	A2C53333375	2	3011	045		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4976254605
432397	22/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	2	3011	045		1342	housing cover assy	NA	ROH	NA	32.6	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
432480	22/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054060	10	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	38.5	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
432480	22/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054061	24	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	184.08	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
432641	22/03/2014	ZSCR	551	030-1	NA	'045	A2C8356380092	NA	A2C73429901	4	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	209.88	S1_BCM K2XX_L.LUIS LIZA	NO	4976253445
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054060	2	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	7.7	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00054061	11	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	84.37	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00059765	2	3011	045		1301	"uPD78F1823,A1,LQFP80,FLASH,16bit,MICRO B"	NA	ROH	NA	10.92	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00062486	3	3011	045		1301	"IC SMART POW/VN5E006ASP-E,Power SO-10"	NA	ROH	NA	28.38	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00063970	27	3011	045		1301	"IC MCU BLK/UPD70F3558M1GM(A1)-V2.2,A1,QF"	NA	ROH	NA	938.25	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432651	22/03/2014	ZSCR	551	030-1	NA	'045	A2C7402430093	NA	A2C00249100	4	3011	045		1301	"IC SMART POW/MC10XS3535/SPP1035,24 PQFN,"	NA	ROH	NA	78.04	S1_BCM K2XX_L.LUIS LIZA	NO	4976253329
432713	22/03/2014	ZSCR	551	030-1	NA	'045	A2C32337700	NA	A2C32591000	1	3011	045		1301	housing assy	NA	ROH	NA	6	S1_INTERNAL RECEIVER K2	NO	4976252863
432982	23/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
433467	24/03/2014	ZSCR	551	034-2	NA	'045	A2C32337800	NA	A2C32591000	2	3011	045		1342	housing assy	NA	ROH	NA	12	S1_INTERNAL RECEIVER K2	NO	4976254629
433467	24/03/2014	ZSCR	551	034-2	NA	'045	5WY8102	NA	A2C53244827	1	3011	045		1342	housing cover	NA	ROH	NA	1.09	S1_INTERNAL RECEIVER K2	NO	4976254145
433467	24/03/2014	ZSCR	551	034-2	NA	'045	A2C32337700	NA	A2C53334975	1	3011	045		1342	Sticker	NA	ROH	NA	0.15	S1_INTERNAL RECEIVER K2	NO	4976254615
433482	24/03/2014	ZSCR	551	034-2	NA	'045	A2C32337700	NA	A2C32591000	2	3011	045		1342	housing assy	NA	ROH	NA	12	S1_INTERNAL RECEIVER K2	NO	4976254615
433482	24/03/2014	ZSCR	551	034-2	NA	'045	5WY8100	NA	A2C53244827	1	3011	045		1342	housing cover	NA	ROH	NA	1.09	S1_INTERNAL RECEIVER K2	NO	4976254140
433482	24/03/2014	ZSCR	551	034-2	NA	'045	A2C32337700	NA	A2C53334975	1	3011	045		1342	Sticker	NA	ROH	NA	0.15	S1_INTERNAL RECEIVER K2	NO	4976254615
