No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	Adp		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
459306	16/05/2014	ZSCR	551	034-2	NA	'045	5WY5977	NA	A2C53434669	4	3011	45		1342	Lower Housing	NA	ROH	NA	16.84	S1_PEPS_J.JAVIER BECERR	NO	
459306	16/05/2014	ZSCR	551	034-2	NA	'045	5WY5977	NA	A2C53333378	4	3011	45		1342	Badge Ford	NA	ROH	NA	18.12	S1_PEPS_J.JAVIER BECERR	NO	
459306	16/05/2014	ZSCR	551	034-2	NA	'045	5WY5971	NA	A2C53333373	4	3011	45		1342	spring	NA	ROH	NA	0.96	S1_PEPS_J.JAVIER BECERR	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C00045268	24	3011	45		1342	"EM OTH BATTERY/CR2025 LMX (A2C00045268),"	NA	ROH	NA	40.8	S1_PK MY 13 FORD_M.MANU	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	5WY5971	NA	A2C53405271	12	3011	45		1342	Foam cushion	NA	ROH	NA	3.96	S1_PK MY 13 FORD_M.MANU	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227500	12	3011	45		1342	label	NA	ROH	NA	2.88	S1_PK MY 13 FORD_M.MANU	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227300	12	3011	45		1342	housing assy	NA	ROH	NA	31.32	S1_PK MY 13 FORD_M.MANU	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31578100	12	3011	45		1342	contact spring	NA	ROH	NA	8.52	S1_PK MY 13 FORD_M.MANU	NO	
459307	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227400	12	3011	45		1342	contact spring	NA	ROH	NA	9	S1_PK MY 13 FORD_M.MANU	NO	
459309	16/05/2014	ZSCR	551	030-1	NA	'045	A2C8758210092	NA	A2C8758210092	4	3011	45		1301	pcb assy SCU Bottom	NA	HALB	S.Real/AutoBF	226.68	S2_BCM SQUARE D_R.RODRI	NO	
459324	16/05/2014	ZSCR	551	040-2	NA	'045	S180144008	NA	A2C31221300	1	3011	45		1402	circuit board assy TPM	NA	HALB	S.Real/AutoBF	46.7	S2_NISSAN KEY FOB SQUAR	NO	
459325	16/05/2014	ZSCR	551	040-3	NA	'045	S180144008	NA	A2C31221300	1	3011	45		1403	circuit board assy TPM	NA	HALB	S.Real/AutoBF	46.7	S2_NISSAN KEY FOB SQUAR	NO	
459331	16/05/2014	ZSCR	551	040-3	NA	'045	S180144003	NA	A2C53430190	1	3011	45		1403	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	44.91	S2_NISSAN KEY FOB SQUAR	NO	
459368	16/05/2014	ZSCR	551	040-2	NA	'045	5WG50529	NA	A2C00052547	35	3011	45		1402	"EX2-N20-W RELAY,POWER,TWIN,12V"	NA	ROH	NA	257.6	S4_PQ25 LP3_.	NO	
459369	16/05/2014	ZSCR	551	040-2	NA	'045	A2C53327900	NA	A2C53327900	1	3011	45		1402	transceiver assy GM CADILLA	NA	HALB	S.Real/AutoBF	95.68	S1_EZKEY_L.LUIS LIZARRA	NO	
459370	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227300	3	3011	45		1342	housing assy	NA	ROH	NA	7.83	S1_PK MY 13 FORD_M.MANU	NO	
459370	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243800	NA	A2C37754600	2	3011	45		1342	housing	NA	ROH	NA	5.3	S1_PK MY 13 FORD_M.MANU	NO	
459370	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31244600	NA	A2C82245800	1	3011	45		1342	housing cover assy	NA	ROH	NA	49.71	S1_PK MY 13 FORD_M.MANU	NO	
459370	16/05/2014	ZSCR	551	034-2	NA	'045	5WY5971	NA	A2C53405271	3	3011	45		1342	Foam cushion	NA	ROH	NA	0.99	S1_PK MY 13 FORD_M.MANU	NO	
459370	16/05/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31578100	3	3011	45		1342	contact spring	NA	ROH	NA	2.13	S1_PK MY 13 FORD_M.MANU	NO	
459371	16/05/2014	ZSCR	551	034-2	NA	'045	A2C73843601	NA	A2C73843601	8	3011	45		1342	DCM*GM GLOBAL NEC_EX2 PCB TOP MAN. ASS.	NA	HALB	S.Real/AutoBF	292.96	S6_KWANG JIN_J.JAVIER B	NO	
459372	16/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C32335900	4	3011	45		1342	315MHz 3 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	214.28	S1_FOB K2XX_L.LUIS LOPE	NO	
459373	16/05/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C32337100	3	3011	45		1342	315MHz 6 button Chevy Transceiver	NA	HALB	S.Real/AutoBF	186.99	S1_FOB K2XX_L.LUIS LOPE	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C31244600	NA	A2C82245800	2	3011	45		1401	housing cover assy	NA	ROH	NA	99.42	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C31243300	NA	A2C31227500	3	3011	45		1401	label	NA	ROH	NA	0.72	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C31243300	NA	A2C31578100	6	3011	45		1401	contact spring	NA	ROH	NA	4.26	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C31243300	NA	A2C31227400	7	3011	45		1401	contact spring	NA	ROH	NA	5.25	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	5WY5971	NA	A2C53405271	4	3011	45		1401	Foam cushion	NA	ROH	NA	1.32	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C32209800	NA	A2C32209800	4	3011	45		1401	pcb assy	NA	HALB	S.Real/AutoBF	320.8	S1_PK MY 13 FORD_M.MANU	NO	
459374	16/05/2014	ZSCR	551	040-1	NA	'045	A2C31243300	NA	A2C31227300	7	3011	45		1401	housing assy	NA	ROH	NA	18.27	S1_PK MY 13 FORD_M.MANU	NO	
459561	16/05/2014	ZSCR	551	034-2	NA	'045	A2C32763601	NA	A2C53213475	217	3011	45		1342	"connector pin 0,64x0,64 L=22,5"	NA	ROH	NA	17.36	S4_PQ25 LP3_. (APROBAC	NO	
459561	16/05/2014	ZSCR	551	034-2	NA	'045	A2C32763601	NA	A2C53213476	217	3011	45		1342	"tab 1,5x0,6"	NA	ROH	NA	23.87	S4_PQ25 LP3_. (APROBAC	NO	
459561	16/05/2014	ZSCR	551	034-2	NA	'045	A2C32763601	NA	A2C53213477	122	3011	45		1342	"tab 2,8x0,8"	NA	ROH	NA	23.18	S4_PQ25 LP3_. (APROBAC	NO	
459562	16/05/2014	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
459568	16/05/2014	ZSCR	551	022-2	NA	'045	A2C82290801	NA	A2C82290801	1	3011	45		1222	BCU VW PQ25 MY13 315 JLB high	NA	FERT	NA	246.5	S4_PQ25 LP3_. (APROBAC	NO	
459571	16/05/2014	ZSCR	551	022-2	NA	'045	5WY8042	NA	6598149024	1	3011	45		1222	Active Antenna Subassembly	NA	HALB	S.Real/AutoBF	26.05	S1_PEPS_J.JAVIER BECERR	NO	
459572	16/05/2014	ZSCR	551	022-2	NA	'045	A2C82984700	NA	A2C82984700	1	3011	45		1222	BCU VW PQ35 ZE 434med	NA	FERT	NA	312.26	S4_PQ35 6ta Gen_. (APR	NO	
459574	16/05/2014	ZSCR	551	022-2	NA	'045	5WY8800	NA	5WY8800	1	3011	45		1222	"""Final ABM Asy w / ALM, Small Bkt."""	NA	FERT	NA	152.09	S1_ABM_M.MANUEL MANZANO	NO	
459594	16/05/2014	ZSCR	551	022-2	NA	'045	5WK49622C	NA	A2C53297341	30	3011	45		1222	pcb NIS	NA	ROH	NA	99.9	S2_KEY FOB_A.ANTONIO AL	NO	
459594	16/05/2014	ZSCR	551	022-2	NA	'045	5WK49670	NA	A2C53188764	60	3011	45		1222	pcb NIS	NA	ROH	NA	186	S2_KEY FOB_A.ANTONIO AL	NO	
459594	16/05/2014	ZSCR	551	022-2	NA	'045	5WK50194C	NA	A2C53140415	30	3011	45		1222	pcb NIS	NA	ROH	NA	95.1	S2_KEY FOB_A.ANTONIO AL	NO	
459595	16/05/2014	ZSCR	551	022-2	NA	'045	A2C90248400	NA	A2C90248900	8	3011	45		1222	control device	NA	ROH	NA	502	S2_NIMOCO RECEIVER NISZ	NO	
459595	16/05/2014	ZSCR	551	022-2	NA	'045	A2C90248400	NA	A2C53303672	1	3011	45		1222	bracket	NA	ROH	NA	3.28	S2_NIMOCO RECEIVER NISZ	NO	
459613	16/05/2014	ZSCR	551	030-1	NA	'045	A2C7402430193	NA	A2C7402430193	1	3011	45		1301	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	347.3	S1_BCM K2XX_L.LUIS LIZA	NO	
459615	16/05/2014	ZSCR	551	030-1	NA	'045	A2C74024301	NA	A2C74024301	1	3011	45		1301	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	395.28	S1_BCM K2XX_L.LUIS LIZA	NO	
459625	16/05/2014	ZSCR	551	040-3	NA	'045	S122736205L	NA	A2C53414277	2	3011	45		1403	cover connector	NA	ROH	NA	10.08	S2_BCM SQUARE D_R.RODRI	NO	
459627	16/05/2014	ZSCR	551	040-3	NA	'045	5WY5980	NA	A2C53353727	2	3011	45		1403	circuit board assy FOG FORD P	NA	HALB	S.Real/AutoBF	333.38	S1_PEPS_J.JAVIER BECERR	NO	
459629	16/05/2014	ZSCR	551	022-2	NA	'045	A2C82290801	NA	A2C82290801	1	3011	45		1222	BCU VW PQ25 MY13 315 JLB high	NA	FERT	NA	246.5	S4_PQ25 LP3_. (APROBAC	NO	
459630	16/05/2014	ZSCR	551	022-2	NA	'045	A2C82985100	NA	A2C82985100	1	3011	45		1222	BCU VW PQ35 ZE 315base	NA	FERT	NA	308.04	S4_PQ35 6ta Gen_. (APR	NO	
459630	16/05/2014	ZSCR	551	022-2	NA	'045	A2C82984500	NA	A2C82984500	1	3011	45		1222	BCU VW PQ35 ZE 434base	NA	FERT	NA	303.87	S4_PQ35 6ta Gen_. (APR	NO	
459632	16/05/2014	ZSCR	551	030-1	NA	'045	A2C83287000	NA	A2C83287000	12	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	564.24	S6_ESCL_M.MIGUEL ZAVALA	NO	
459635	16/05/2014	ZSCR	551	040-3	NA	'045	5WK48711	NA	6598077602	1	3011	45		1403	CARCAZA TRANS CRYPTP U152	NA	ROH	NA	20.73	S1_PATS_M.MANUEL MANZAN	NO	4978262057
459635	16/05/2014	ZSCR	551	040-3	NA	'045	5WY7703	NA	A2C53119450	5	3011	45		1403	HOUSING PARA 5WY7703 (ANTENA) CLIP ON	NA	ROH	NA	45	S1_PATS_M.MANUEL MANZAN	NO	4978263138
459635	16/05/2014	ZSCR	551	040-3	NA	'045	5WK48711	NA	6598071901	2	3011	45		1403	COVER TRANSCEIVER U152	NA	ROH	NA	3.54	S1_PATS_M.MANUEL MANZAN	NO	4978262057
459635	16/05/2014	ZSCR	551	040-3	NA	'045	5WY7703	NA	A2C53119451	8	3011	45		1403	COVER PATS CLIP ON 5WY7703	NA	ROH	NA	7.52	S1_PATS_M.MANUEL MANZAN	NO	4978263138
459639	16/05/2014	ZSCR	551	040-3	NA	'045	A2C83817600	NA	A2C53141160	4	3011	45		1403	pushbutton 0 top	NA	ROH	NA	5.12	S1_EZKEY_L.LUIS LIZARRA	NO	
459639	16/05/2014	ZSCR	551	040-3	NA	'045	A2C83817600	NA	A2C83818700	2	3011	45		1403	sticker Chev Emblm	NA	ROH	NA	42.56	S1_EZKEY_L.LUIS LIZARRA	NO	
459639	16/05/2014	ZSCR	551	040-3	NA	'045	A2C83817600	NA	A2C00004906	7	3011	45		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	11.48	S1_EZKEY_L.LUIS LIZARRA	NO	
459639	16/05/2014	ZSCR	551	040-3	NA	'045	A2C83817600	NA	A2C53105128	22	3011	45		1403	Contact Spring positive	NA	ROH	NA	6.16	S1_EZKEY_L.LUIS LIZARRA	NO	
459642	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8042	NA	A2C53211665	1	3011	45		1403	antenna FOG FORD M	NA	ROH	NA	3.04	S1_PEPS_J.JAVIER BECERR	NO	4978263319
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8418	NA	A2C53139536	1	3011	45		1403	Housing Bottom Sub - Assy	NA	ROH	NA	5.24	S1_EZKEY_L.LUIS LIZARRA	NO	4978263458
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8418	NA	A2C53139544	2	3011	45		1403	GM EZ Key CTS 4B Keypad	NA	ROH	NA	47.26	S1_EZKEY_L.LUIS LIZARRA	NO	4978263458
459644	16/05/2014	ZSCR	551	040-3	NA	'045	A2C83817601SP	NA	A2C90085200	1	3011	45		1403	keypad	NA	ROH	NA	23.76	S1_EZKEY_L.LUIS LIZARRA	NO	
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8418	NA	A2C53141159	1	3011	45		1403	Spring	NA	ROH	NA	0.81	S1_EZKEY_L.LUIS LIZARRA	NO	4978263458
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8418	NA	A2C53139537	3	3011	45		1403	Housing Top 4B	NA	ROH	NA	12.3	S1_EZKEY_L.LUIS LIZARRA	NO	4978263458
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8419	NA	A2C53139538	1	3011	45		1403	housing BK	NA	ROH	NA	2.2	S1_EZKEY_L.LUIS LIZARRA	NO	4978263477
459644	16/05/2014	ZSCR	551	040-3	NA	'045	5WY8419	NA	A2C53139545	1	3011	45		1403	GM EZ Key CTS/STS 5B Keypad	NA	ROH	NA	22.73	S1_EZKEY_L.LUIS LIZARRA	NO	4978263477
459648	16/05/2014	ZSCR	551	040-2	NA	'045	A2C85681100	NA	A2C85681100	2	3011	45		1402	pcb assy	NA	HALB	S.Real/AutoBF	337.54	S1_EZKEY_L.LUIS LIZARRA	NO	
459650	16/05/2014	ZSCR	551	030-1	NA	'045	A2C85681100	NA	A2C85681100	1	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	168.77	S1_EZKEY_L.LUIS LIZARRA	NO	
459653	16/05/2014	ZSCR	551	040-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1401	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
459654	16/05/2014	ZSCR	551	040-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1401	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
459672	16/05/2014	ZSCR	551	040-5	NA	'045	A2C34710700	NA	A2C34710900	2	3011	45		1405	"CONNECTOR 183P,GLOBAL A BCM High Content"	NA	ROH	NA	83.84	S1_BCM K2XX_L.LUIS LIZA	NO	4978259128
459693	16/05/2014	ZSCR	551	030-1	NA	'045	A2C8758210092	NA	A2C8758210092	4	3011	45		1301	pcb assy SCU Bottom	NA	HALB	S.Real/AutoBF	226.68	S2_BCM SQUARE D_R.RODRI	NO	
459694	16/05/2014	ZSCR	551	030-1	NA	'045	A2C8758210092	NA	A2C8758210092	4	3011	45		1301	pcb assy SCU Bottom	NA	HALB	S.Real/AutoBF	226.68	S2_BCM SQUARE D_R.RODRI	NO	
459695	16/05/2014	ZSCR	551	040-2	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1402	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
459697	16/05/2014	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	45		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_BCM SQUARE D_R.RODRI	NO	
459698	16/05/2014	ZSCR	551	040-2	NA	'045	A2C87582100	NA	A2C87582100	2	3011	45		1402	pcb assy SCU	NA	HALB	S.Real/AutoBF	527.16	S2_BCM SQUARE D_R.RODRI	NO	
459699	16/05/2014	ZSCR	551	034-2	NA	'045	A2C87582100	NA	A2C87582100	6	3011	45		1342	pcb assy SCU	NA	HALB	S.Real/AutoBF	1581.48	S2_BCM SQUARE D_R.RODRI	NO	
459713	16/05/2014	ZSCR	551	040-2	NA	'045	5WY8166	NA	A2C53282673	4	3011	45		1402	pcb panel multiple 4-up	NA	ROH	NA	51.36	S1_ABM_M.MANUEL MANZANO	NO	
459717	16/05/2014	ZSCR	551	040-2	NA	'045	5WY8171	NA	A2C53309839	25	3011	45		1402	pcb GM CADILLAC	NA	ROH	NA	71.75	S1_EZKEY_L.LUIS LIZARRA	NO	
459722	16/05/2014	ZSCR	551	030-1	NA	'045	A2C86040900	NA	A2C86040900	1	3011	45		1301	pcb assy	NA	HALB	S.Real/AutoBF	129.88	S1_EZKEY_L.LUIS LIZARRA	NO	
459724	16/05/2014	ZSCR	551	040-2	NA	'045	6598149024	NA	6598149024	4	3011	45		1402	Active Antenna Subassembly	NA	HALB	S.Real/AutoBF	104.2	S1_PEPS_J.JAVIER BECERR	NO	
459725	16/05/2014	ZSCR	551	030-1	NA	'045	A2C31243800	NA	A2C34971700	15	3011	45		1301	pcb	NA	ROH	NA	86.4	S1_PK MY 13 FORD_M.MANU	NO	
459728	16/05/2014	ZSCR	551	030-1	NA	'045	A2C90899400	NA	A2C90899400	4	3011	45		1301	electronic assy	NA	HALB	S.Real/AutoBF	325.8	S1_PK MY 13 FORD_M.MANU	NO	
459744	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32337901	NA	A2C32337901	4	3011	45		1403	pcb assy 315	NA	HALB	S.Real/AutoBF	187.84	S1_INTERNAL RECEIVER K2	NO	
459745	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32337901	NA	A2C32337901	5	3011	45		1342	pcb assy 315	NA	HALB	S.Real/AutoBF	234.8	S1_INTERNAL RECEIVER K2	NO	
459747	17/05/2014	ZSCR	551	040-5	NA	'045	5WK50113	NA	A2C53353454	40	3011	45		1405	"pcb VW POLO,IBI"	NA	ROH	NA	1556	S4_PQ25 LP3_.	NO	4978258858
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C37905900	10	3011	45		1342	Chevrolet Logo	NA	ROH	NA	54.5	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525700	10	3011	45		1342	cover	NA	ROH	NA	24.1	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	13	3011	45		1342	ring	NA	ROH	NA	6.11	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	5WK48900	NA	A2C00004906	12	3011	45		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	19.68	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	13	3011	45		1342	housing bottom assy	NA	ROH	NA	37.57	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525201	13	3011	45		1342	housing cover assy	NA	ROH	NA	215.15	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	13	3011	45		1342	clip	NA	ROH	NA	6.37	S1_FOB K2XX_L.LUIS LOPE	NO	
459748	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32337600	NA	A2C32337600	3	3011	45		1342	pcb assy 315	NA	HALB	S.Real/AutoBF	85.17	S1_FOB K2XX_L.LUIS LOPE	NO	
459749	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	28	3011	45		1342	cover	NA	ROH	NA	67.48	S1_FOB K2XX_L.LUIS LOPE	NO	
459749	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525900	28	3011	45		1342	O-ring	NA	ROH	NA	8.4	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C80503400	NA	A2C80503400	24	3011	45		1342	pcb assy	NA	HALB	S.Real/AutoBF	640.56	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	5	3011	45		1342	housing cover assy	NA	ROH	NA	79.4	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	40091	NA	8800630143	22	3011	45		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	1.32	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	19	3011	45		1342	housing cover assy	NA	ROH	NA	309.7	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	5	3011	45		1342	housing bottom assy	NA	ROH	NA	14.45	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525500	10	3011	45		1342	Side caps	NA	ROH	NA	129.1	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	19	3011	45		1342	housing bottom assy	NA	ROH	NA	54.91	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	24	3011	45		1342	clip	NA	ROH	NA	11.76	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	5WK48900	NA	A2C00004906	24	3011	45		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	39.36	S1_FOB K2XX_L.LUIS LOPE	NO	
459750	17/05/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	2	3011	45		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	
459751	17/05/2014	ZSCR	551	040-3	NA	'045	5WK48900	NA	A2C00004906	2	3011	45		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4978262120
459751	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32337600	NA	A2C32337600	1	3011	45		1403	pcb assy 315	NA	HALB	S.Real/AutoBF	28.39	S1_FOB K2XX_L.LUIS LOPE	NO	
459751	17/05/2014	ZSCR	551	040-3	NA	'045	A2C80503000	NA	A2C80503000	3	3011	45		1403	pcb assy	NA	HALB	S.Real/AutoBF	77.46	S1_FOB K2XX_L.LUIS LOPE	NO	
459751	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	3	3011	45		1403	housing bottom assy	NA	ROH	NA	8.67	S1_FOB K2XX_L.LUIS LOPE	NO	4978263714
459751	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34524801	2	3011	45		1403	housing cover assy	NA	ROH	NA	31.62	S1_FOB K2XX_L.LUIS LOPE	NO	4978263714
459751	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C53333375	2	3011	45		1403	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4978263714
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34525700	8	3011	45		1403	cover	NA	ROH	NA	19.28	S1_FOB K2XX_L.LUIS LOPE	NO	4978263736
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32337600	NA	A2C32337600	7	3011	45		1403	pcb assy 315	NA	HALB	S.Real/AutoBF	198.73	S1_FOB K2XX_L.LUIS LOPE	NO	
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C37905900	8	3011	45		1403	Chevrolet Logo	NA	ROH	NA	43.6	S1_FOB K2XX_L.LUIS LOPE	NO	4978263736
459752	17/05/2014	ZSCR	551	040-3	NA	'045	5WK48900	NA	A2C00004906	12	3011	45		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	19.68	S1_FOB K2XX_L.LUIS LOPE	NO	4978262120
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C53333375	12	3011	45		1403	ring	NA	ROH	NA	5.64	S1_FOB K2XX_L.LUIS LOPE	NO	4978263714
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32337100	NA	A2C34525201	12	3011	45		1403	housing cover assy	NA	ROH	NA	198.6	S1_FOB K2XX_L.LUIS LOPE	NO	4978263807
459752	17/05/2014	ZSCR	551	040-3	NA	'045	A2C32337100	NA	A2C34525201	12	3011	45		1403	housing cover assy	NA	ROH	NA	198.6	S1_FOB K2XX_L.LUIS LOPE	NO	4978263807
459754	17/05/2014	ZSCR	551	040-2	NA	'045	S180143001	NA	A2C53394918	1	3011	45		1402	certification label	NA	ROH	NA	4.03	S2_NISSAN KEY FOB SQUAR	NO	
459754	17/05/2014	ZSCR	551	040-2	NA	'045	5WK48902C	NA	A2C53358639	20	3011	45		1402	contact spring	NA	ROH	NA	9.2	S2_NISSAN KEY FOB SQUAR	NO	
459754	17/05/2014	ZSCR	551	040-2	NA	'045	A2C33336600	NA	A2C30115900	20	3011	45		1402	housing bottom	NA	ROH	NA	76.2	S2_NISSAN KEY FOB SQUAR	NO	
459754	17/05/2014	ZSCR	551	040-2	NA	'045	5WK48900	NA	A2C00004906	25	3011	45		1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	41	S2_NISSAN KEY FOB SQUAR	NO	
459754	17/05/2014	ZSCR	551	040-2	NA	'045	S180144015	NA	A2C53430063	1	3011	45		1402	housing assy ISU L/UL/T H	NA	ROH	NA	13.08	S2_NISSAN KEY FOB SQUAR	NO	
459754	17/05/2014	ZSCR	551	040-2	NA	'045	S180144006	NA	A2C53408731	2	3011	45		1402	circuit board assy TPM	NA	HALB	S.Real/AutoBF	91.6	S2_NISSAN KEY FOB SQUAR	NO	
459755	17/05/2014	ZSCR	551	040-1	NA	'045	S180143001	NA	A2C00004906	7	3011	45		1401	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	11.48	S2_NISSAN KEY FOB SQUAR	NO	
459755	17/05/2014	ZSCR	551	040-1	NA	'045	S180143001	NA	A2C53358639	3	3011	45		1401	contact spring	NA	ROH	NA	1.38	S2_NISSAN KEY FOB SQUAR	NO	
459755	17/05/2014	ZSCR	551	040-1	NA	'045	S180144006	NA	A2C53408731	1	3011	45		1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	45.8	S2_NISSAN KEY FOB SQUAR	NO	
