No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	No.Docto.SAP
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00037013	2	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	0.04	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00037013	2	3011	050		1351	"182K,1%,TK100,125mW,0805,LIN RES/MCR10FZ"		ROH	NA	0.04	ES V8 V10	4957324654
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00037142	8	3011	050		1351	"1K,1%,TK100,250mW,1206,LIN RES/CR1/8 100"		ROH	NA	0.16	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00041666	41	3011	050		1351	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.41	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00041666	3	3011	050		1351	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.03	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00041666	2	3011	050		1351	"5K1,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.02	ES V8 V10	4957324654
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00042652	20	3011	050		1351	"8MHz,50ppm,NX5032,QUARTZ CRYSTAL/"		ROH	NA	52.2	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00042652	3	3011	050		1351	"8MHz,50ppm,NX5032,QUARTZ CRYSTAL/"		ROH	NA	7.83	ES V8 V10	4957324654
141871	ZSCR	551	035-1	0	A2C31624100B	NA	A2C00047318	3	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	0.63	ES V8 V10	4957324586
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00047318	21	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	4.41	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00047318	1	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	0.21	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00047318	3	3011	050		1351	"40V,120mA,1,,SOT323,RECT DIODE/BAS40-06W"		ROH	NA	0.63	ES V8 V10	4957324654
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00049942	20	3011	050		1351	"MPC5554,Copperhead (double layer passiva"		ROH	NA	2999.6	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00049942	1	3011	050		1351	"MPC5554,Copperhead (double layer passiva"		ROH	NA	149.98	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C00052460	2	3011	050		1351	"1,COMP,0Hz,SOT23-5,OP-COMP/LMX331"		ROH	NA	3.52	ES V8 V10	4957324654
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C00053182	42	3011	050		1351	"680R,5%,TK100,3W,SC3,LIN RES/SMT CHIP RE"		ROH	NA	75.6	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C00053182	3	3011	050		1351	"680R,5%,TK100,3W,SC3,LIN RES/SMT CHIP RE"		ROH	NA	5.4	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624100B	NA	A2C53136414	3	3011	050		1351	"1,INV,SOT353,LOGIC/Single gate inverter"		ROH	NA	1.68	ES V8 V10	4957324586
141871	ZSCR	551	035-1	0	A2C31624400B	NA	A2C53136414	21	3011	050		1351	"1,INV,SOT353,LOGIC/Single gate inverter"		ROH	NA	11.76	ES V8 V10	4957324634
141871	ZSCR	551	035-1	0	A2C31624300B	NA	A2C53136414	1	3011	050		1351	"1,INV,SOT353,LOGIC/Single gate inverter"		ROH	NA	0.56	ES V8 V10	4957324608
141871	ZSCR	551	035-1	0	A2C31624600B	NA	A2C53136414	2	3011	050		1351	"1,INV,SOT353,LOGIC/Single gate inverter"		ROH	NA	1.12	ES V8 V10	4957324654
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00000262	2	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	0.3	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00000357	2	3011	050		1351	"250V,150mA,1,FAST,SOT23,RECT DIODE/BAS21"		ROH	NA	0.14	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00000415	7	3011	050		1351	"70V,250mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	0.77	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00000609	4	3011	050		1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	0.88	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00002578	7	3011	050		1351	"10uF,20%,25V,SMD,TA,ELEC CAP/"		ROH	NA	5.81	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00003529	15	3011	050		1351	"3K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.3	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00003529	2	3011	050		1351	"3K,5%,TK250,250mW,1206,LIN RES/"		ROH	NA	0.04	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00003554	1	3011	050		1351	"1K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00003779	7	3011	050		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.07	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003779	1	3011	050		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.01	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00003779	1	3011	050		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.01	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00003838	3	3011	050		1351	"R LIN,220K,5%,TK200,100mW,0603"		ROH	NA	0.03	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00008117	15	3011	050		1351	"R LIN,1R6,5%,TK600,250mW,1206"		ROH	NA	0.45	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00008117	15	3011	050		1351	"R LIN,1R6,5%,TK600,250mW,1206"		ROH	NA	0.45	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00008117	1	3011	050		1351	"R LIN,1R6,5%,TK600,250mW,1206"		ROH	NA	0.03	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00010441	21	3011	050		1351	"1K,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.21	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00010447	7	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00010447	7	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00010447	1	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00010465	2	3011	050		1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00010472	7	3011	050		1351	"47K,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00010739	22	3011	050		1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.22	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00010739	3	3011	050		1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.03	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00010903	7	3011	050		1351	"1M,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00010917	7	3011	050		1351	"6K8,5%,TK200,63mW,0402,LIN RES/ERJ"		ROH	NA	0.07	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00013094	2	3011	050		1351	"220pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.04	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00016435	1	3011	050		1351	"1,P_CHAN,MOS,SMALLSIGNAL,25V,460mA,1.1Oh"		ROH	NA	0.32	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00017675	4	3011	050		1351	"82pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.04	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00018593	7	3011	050		1351	"470R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.07	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00019521	1	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	0.74	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00019521	1	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	0.74	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00019601	7	3011	050		1351	"2K2,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.07	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00019601	1	3011	050		1351	"2K2,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00020075	1	3011	050		1351	"61R9,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00020090	204	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	4.08	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00020090	43	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.86	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00020090	20	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.4	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00020090	25	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.5	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C3286590193	NA	A2C00020090	6	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.12	ES EMS 2208	4957324726
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00021336	1	3011	050		1351	"10V,3A,1,SCHOTTKY,SOD323,RECT DIODE/BAT6"		ROH	NA	0.4	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00022909	24	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.24	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00022909	3	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.03	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00022976	2	3011	050		1351	"15pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.02	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00024400	14	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/593D226X901"		ROH	NA	11.76	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00032091	1	3011	050		1351	"62K,1%,TK100,63mW,0402,LIN RES/Chip Resi"		ROH	NA	0.01	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00032100	2	3011	050		1351	"330pF,5%,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.04	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00032220	9	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.18	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00034028	22	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.44	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C3286590193	NA	A2C00034028	3	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.06	ES EMS 2208	4957324726
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00034982	7	3011	050		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	17.64	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C3286590193	NA	A2C00036963	2	3011	050		1351	"75K,5%,TK300,62.5mW,0603,LIN RES/CR1/16"		ROH	NA	0.02	ES EMS 2208	4957324726
141872	ZSCR	551	035-1	0	A2C3286590192	NA	A2C00039662	1	3011	050		1351	"Analog to digital converter 5V, 10bits,"		ROH	NA	16.48	ES EMS 2208	4957324713
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00041098	7	3011	050		1351	"ATIC111_LR/1,40V,120mOhm,PowerSOP20,GENE"		ROH	NA	93.17	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C3286560192	NA	A2C00044062	8	3011	050		1351	"200V,1A,1,FAST,SMA/DO214AC,RECT DIODE/ES"		ROH	NA	2.88	ES EMS 2208	4957324684
141872	ZSCR	551	035-1	0	A2C31734300T	NA	A2C00045900	1	3011	050		1351	"C CER,X7R,470nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	0.06	ES EMS 2208	4957324675
141872	ZSCR	551	035-1	0	A2C3286560193	NA	A2C00047217	8	3011	050		1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	25.68	ES EMS 2208	4957324700
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00060286	1	3011	050		1351	"ATIC91,5V,400mA,STEP DOWN,QFN-44,VOLT RE"		ROH	NA	19.03	ES EMS 2208	4957324666
141872	ZSCR	551	035-1	0	A2C31734300B	NA	A2C00063630	1	3011	050		1351	"ATIC94, HiQUAD64, 12V, 16fold LOW SIDE D"		ROH	NA	41.06	ES EMS 2208	4957324666
141873	ZSCR	551	035-1	0	A2C53368683B	NA	A2C00003689	2	3011	050		1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.02	S&A NVLD	4957324966
