No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
631676	16/06/2015	MB1A	551	95	K96019	'054	A2C9918770093	NA	A2C00334200	1				1095	"R LIN,2R2,1%,TK200,125mW,0805"		ROH	NA	0.01	PS_HONDA HRS7_A.APROBAC	NO	4990812882		
631676	16/06/2015	MB1A	551	95	K96019	'054	A2C9918720093	NA	A2C00334200	3				1095	"R LIN,2R2,1%,TK200,125mW,0805"		ROH	NA	0.03	PS_HONDA HRS7_A.APROBAC	NO	4990812882		
631676	16/06/2015	MB1A	551	95	K96019	'054	A2C9918750093	NA	A2C01238800	1				1095	"C CER,X7R,10uF,10%,16V,1206,-,STANDARD +"		ROH	NA	0.23	PS_HONDA HRS7_A.APROBAC	NO	4990812882		
631676	16/06/2015	MB1A	551	95	K96019	'054	A2C9918750092	NA	A2C01238800	1				1095	"C CER,X7R,10uF,10%,16V,1206,-,STANDARD +"		ROH	NA	0.23	PS_HONDA HRS7_A.APROBAC	NO	4990812882		
631676	16/06/2015	MB1A	551	95	K96019	'054	A2C9918770092	NA	A2C53127927	1				1095	"2K1,1%,TK100,65mW,0402,LIN RES/ERJ2RKF21"		ROH	NA	0.01	PS_HONDA HRS7_A.APROBAC	NO	4990812882		
631809	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522130193	1				1095	pcb assy DAGSM D_3 SMD TOP	NA	HALB	S.Real	273.24	PSAD_DAIMLER SMART_F.FE	NO	4990813010		
631810	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990813010		
631811	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631812	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631813	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631816	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522130193	1				1095	pcb assy DAGSM D_3 SMD TOP	NA	HALB	S.Real	273.24	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631818	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631820	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631822	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631846	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	2				1095	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	41.34	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631849	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631854	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631859	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522130193	1				1095	pcb assy DAGSM D_3 SMD TOP	NA	HALB	S.Real	273.24	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631860	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631861	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522130193	1				1095	pcb assy DAGSM D_3 SMD TOP	NA	HALB	S.Real	273.24	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631862	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631863	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631864	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631865	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522130193	1				1095	pcb assy DAGSM D_3 SMD TOP	NA	HALB	S.Real	273.24	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631866	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631867	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	4990816214		
631892	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631893	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631894	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631895	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631896	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631897	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814384		
631898	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814406		
631903	17/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	6				1095	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	124.02	PSAD_DAIMLER SMART_F.FE	NO	4990814406		
632176	18/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	4990814406		
632251	18/06/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C82768800	6				1095	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	124.02	PSAD_DAIMLER SMART_F.FE	NO	4990814406		
632292	18/06/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96766800	1				1095	pcb assy DAGSMW453 with SW	NA	HALB	S.Real/AutoBF	254.54	PSAD_DAIMLER SMART_F.FE	NO	4990814406		
620085	14/05/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
620089	14/05/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
620090	14/05/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
622471	21/05/2015	ZSCR	551	040-5	NA	'054	A2C37744300	NA	A2C89896600	4	3011	054	 	1405	multipoint connector 56/ 20P H 2SYS CE 3	NA	ROH	NA	110.16	PS_FIAT BRAZIL_.	NO	4990816990		
627085	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627086	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627087	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627088	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627089	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627090	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627091	03/06/2015	ZSCR	551	030-1	NA	'054	A2C53287874A	NA	A2C53287874A	1				1301	subensamble de SMD Nissan OCE07 TOP	NA	HALB	S.Real	0	OC_OCS NISSAN_A.ANA TAP	NO	4990816142		
627288	04/06/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
627290	04/06/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
627292	04/06/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
627380	04/06/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
627381	04/06/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1				1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	4990816021		
627834	05/06/2015	ZSCR	551	034-8	NA	'054	A2C32682200	NA	A2C53380966	4	3011	054	 	1348	pcb panel multiple 4-up	NA	ROH	NA	83.52	PSAD_EPSILON_O.OSCAR FO	NO			
629343	10/06/2015	ZSCR	551	040-1	NA	'054	A2C85220900	NA	A2C84965300	1				1401	pcb assy HONHRS6 D_13	NA	HALB	S.Real	206.73	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
629421	10/06/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1				1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
629792	11/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C84965300	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	206.73	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
629900	11/06/2015	ZSCR	551	040-3	NA	'054	5WK44566	NA	A2C53397769	4				1403	housing	NA	ROH	NA	91.44	PS_HONDA HRS5_.	NO	4990810979		
629902	11/06/2015	ZSCR	551	040-3	NA	'054	5WK43104	NA	6593831401	15				1403	WARNING LABEL c/d/i HONDA	NA	ROH	NA	17.55	PS_HONDA HRS6_J.JUAN CH	NO	4990810921		
630013	12/06/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1				1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
630021	12/06/2015	ZSCR	551	030-1	NA	'054	A2C91374200	NA	A2C9139010093	1				1301	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
630022	12/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
630146	12/06/2015	ZSCR	551	040-3	NA	'054	A2C91374200	NA	A2C91390100	1				1403	pcb assy HONHRS6 D_23	NA	HALB	S.Real	294.82	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
630149	12/06/2015	ZSCR	551	040-3	NA	'054	A2C91374200	NA	A2C9139010093	1				1403	pcb assy HONHRS6 D_23 SMD TOP	NA	HALB	S.Real	249.85	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
630416	13/06/2015	ZSCR	551	040-5	NA	'054	A2C8021770003	NA	A2C8021770003	2				1405	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	634.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810828		
630472	14/06/2015	ZSCR	551	040-3	NA	'054	A2C85220900	NA	A2C84965300	1				1403	pcb assy HONHRS6 D_13	NA	HALB	S.Real	206.73	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
630817	15/06/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1				1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	4990810806		
630847	15/06/2015	ZSCR	551	030-1	NA	'054	A2C91408600	NA	A2C9140860093	1				1301	pcb assy HONHRS6 D_16 SMD TOP	NA	HALB	S.Real	250.05	PS_HONDA HRS6_J.JUAN CH	NO	4990810633		
630848	15/06/2015	ZSCR	551	030-1	NA	'054	A2C8021770002	NA	A2C8021770093	1				1301	pcb assy HONHRS6 V20 TOP	NA	HALB	S.Real	272.45	PS_HONDA HRS6_J.JUAN CH	NO	4990810806		
630880	15/06/2015	ZSCR	551	030-1	NA	'054	A2C86832600	NA	A2C3268040002	1				1301	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
630891	15/06/2015	ZSCR	551	030-1	NA	'054	A2C8021770004	NA	A2C8021770004	1				1301	pcb assy HONHRS6 D_20 REV 4	NA	HALB	S.Real	317.21	PS_HONDA HRS6_J.JUAN CH	NO	4990810847		
631033	15/06/2015	ZSCR	551	040-1	NA	'054	A2C86832600	NA	A2C3268040002	1				1401	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
631035	15/06/2015	ZSCR	551	040-1	NA	'054	A2C91374200	NA	A2C91390100	1				1401	pcb assy HONHRS6 D_23	NA	HALB	S.Real	294.82	PS_HONDA HRS6_J.JUAN CH	NO	4990810667		
631037	15/06/2015	ZSCR	551	040-1	NA	'054	A2C86832600	NA	A2C3268040002	1				1401	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
631241	16/06/2015	ZSCR	551	030-1	NA	'054	A2C86832600	NA	A2C3268040002	1				1301	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
631257	16/06/2015	ZSCR	551	030-1	NA	'054	A2C86832600	NA	A2C3268040002	1				1301	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
631542	16/06/2015	ZSCR	551	034-2	NA	'054	A2C86832600	NA	A2C3268040002	1				1342	pcb assy HONHRS6 V11B	NA	HALB	S.Real	318.19	PS_HONDA HRS6_J.JUAN CH	NO	4990810714		
631657	16/06/2015	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00003865	1	3011	054	 	1351	"33R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.01	OC_OCS NISSAN_A.APROBAC	NO	4990817248		
631662	16/06/2015	ZSCR	551	035-1	0	'054	A2C9666060092	NA	A2C00004240	1				1351	"2K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.02	PS_FIAT BRAZIL_A.APROBA	NO	4990816660		
631662	16/06/2015	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00004240	2				1351	"2K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.04	PS_FIAT BRAZIL_A.APROBA	NO	4990816660		
631666	16/06/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00052814	163	3011	054	 	1351	"1,PNP,NORMAL,1A,60V,SOT-23,BIP/PBSS5160T"		ROH	NA	74.98	PSAD_DAIMLER STAR 2_A.A	NO	4990817113		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8496530092	NA	A2C00003851	1	3011	054	 	1351	"R LIN,56K,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990817273		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C00004349	6				1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.06	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00004349	36				1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.36	PS_HONDA HRS6_A.APROBAC	NO	4990810749		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139040093	NA	A2C00004349	3				1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.03	PS_HONDA HRS6_A.APROBAC	NO	4990810653		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139010093	NA	A2C00004349	5				1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.05	PS_HONDA HRS6_A.APROBAC	NO	4990810667		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00004349	128				1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	1.28	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021800092	NA	A2C00004364	1				1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810831		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00006616	37				1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.37	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C00019591	1				1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00019591	83				1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.83	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720093	NA	A2C00023857	1				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	0.32	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8496530093	NA	A2C00023857	3				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	0.96	PS_HONDA HRS6_A.APROBAC	NO	4990810749		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139010093	NA	A2C00023857	5				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	1.6	PS_HONDA HRS6_A.APROBAC	NO	4990810667		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770093	NA	A2C00023857	27				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	8.64	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021800092	NA	A2C00024964	1				1351	"T BIP/BC847BW,SOT323"		ROH	NA	0.09	PS_HONDA HRS6_A.APROBAC	NO	4990810831		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C00032168	1				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8496530092	NA	A2C00032168	3				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.03	PS_HONDA HRS6_A.APROBAC	NO	4990810749		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139040093	NA	A2C00032168	1				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810653		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139010093	NA	A2C00032168	4				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.04	PS_HONDA HRS6_A.APROBAC	NO	4990810667		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139040092	NA	A2C00032168	1				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810653		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021800092	NA	A2C00032168	1				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810831		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C00032168	13				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	0.13	PS_HONDA HRS6_A.APROBAC	NO	4990810667		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C00032168	101				1351	"R LIN,1K3,1%,TK100,63mW,0402"		ROH	NA	1.01	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021800092	NA	A2C00037882	1				1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_HONDA HRS6_A.APROBAC	NO	4990810831		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021800092	NA	A2C00039660	1				1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	0.21	PS_HONDA HRS6_A.APROBAC	NO	4990810831		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C00052689	3				1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.03	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9024720092	NA	A2C40003820	5				1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_HONDA HRS6_A.APROBAC	NO	4990810690		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8496530092	NA	A2C40003820	15				1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.15	PS_HONDA HRS6_A.APROBAC	NO	4990810749		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C9139010092	NA	A2C40003820	9				1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.09	PS_HONDA HRS6_A.APROBAC	NO	4990810667		
631667	16/06/2015	ZSCR	551	035-1	0	'054	A2C8021770092	NA	A2C40003820	28				1351	"R LIN,10R,1%,TK100,100mW,0603"		ROH	NA	0.28	PS_HONDA HRS6_A.APROBAC	NO	4990810795		
631772	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631774	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631776	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631778	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631780	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631782	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631784	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631785	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631786	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
631804	17/06/2015	ZSCR	551	030-1	NA	'054	A2C85220900	NA	A2C8496530093	1				1301	pcb assy HONHRS6 D_13	NA	HALB	S.Real	165.78	PS_HONDA HRS6_J.JUAN CH	NO	4990810814		
