No.Item	Fecha	Txs SAP	Mov	C—digo Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripci—n	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	DŽficit Stock	No.Docto.SAP
462788	23/05/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4978140893
462789	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462791	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	3	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	217.29	OC_BOSE VW_A.ANA TAPIA-	NO	4978139979
462792	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53413652	NA	A2C31748900	1	1301	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4978141536
462793	23/05/2014	ZSCR	551	030-1	NA	'054	A2C5339962993	NA	A2C5339962992	1	1301	pcb assy HONHRS5 RO V13 BOTTOM	NA	HALB	S.Real/AutoBF	57.26	PS_HONDA HRS5_.	NO	4978141624
462794	23/05/2014	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C5339962993	1	1301	pcb assy HONHRS5 RO V13 TOP	NA	HALB	S.Real	278.67	PS_HONDA HRS5_.	NO	4978141453
462795	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462796	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	pcb topSMD bottom	NA	HALB	S.Real/AutoBF	140.97	PS_SDM10+_C.CAROLINA OT	NO	4978141726
462798	23/05/2014	ZSCR	551	030-1	NA	'054	5WK44822	NA	A2C32679900	36	1301	pcb	NA	ROH	NA	705.6	PS_HONDA HRS6_J.JUAN CH	NO	4978141437
462799	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	2	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	222.16	PS_CHRYSLER MY2013_E.ED	NO	4978141513
462803	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462803	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	11	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	1221.88	PS_CHRYSLER MY2013_E.ED	NO	4978141513
462805	23/05/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4978140893
462811	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	8	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	654	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462814	23/05/2014	ZSCR	551	030-1	NA	'054	A2C3320950092	NA	A2C53387067	16	1301	pcb FIAT ACU MA	NA	ROH	NA	183.2	PS_FIAT BRAZIL_E.EDWIN	NO	4978140998
462816	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53290320	NA	A2C53290320B	1	1301	subensamble de SMD SUZUKI YW1 BOT	NA	HALB	S.Real/AutoBF	26.07	OC_OCS SUZUKI_A.ANA TAP	NO	4978141610
462818	23/05/2014	ZSCR	551	030-1	NA	'054	5WK44551	NA	A2C53287874B	1	1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	27.63	OC_OCS NISSAN_A.ANA TAP	NO	4978141593
462819	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8522100093	NA	A2C82768800	9	1301	pcb 4-lay FR-4 DAG Smart	NA	ROH	NA	176.94	PSAD_DAIMLER STAR 2_A.A	NO	4978141110
462821	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462823	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	5	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	555.4	PS_CHRYSLER MY2013_E.ED	NO	4978141513
462824	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO	4978141513
462826	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462830	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462832	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462834	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	4	1301	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	327	PS_ARAMIS III_E.EDWIN R	NO	4978141684
462836	23/05/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4978140893
462842	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	1	1301	circuit board assy	NA	HALB	S.Real	276.38	PS_HONDA HRS5_.	NO	4978141466
462843	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53404914A	NA	A2C53404914B	1	1301	circuit board assy	NA	HALB	S.Real/AutoBF	56.93	PS_HONDA HRS5_.	NO	4978141638
462844	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462845	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462846	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462847	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462848	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	5	1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	555.4	PS_CHRYSLER MY2013_E.ED	NO	4978141513
462849	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	6	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	434.58	OC_BOSE VW_A.ANA TAPIA-	NO	4978139979
462850	23/05/2014	ZSCR	551	030-1	NA	'054	A2C53395078	NA	A2C53395076	1	1301	pcb IEEZZDIV	NA	ROH	NA	7.34	OC_BOSE BMW_A.ANA TAPIA	NO	4978139938
462850	23/05/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	2	1301	pcb assy	NA	HALB	S.Real	149.04	OC_BOSE BMW_A.ANA TAPIA	NO	4978139950
462851	23/05/2014	ZSCR	551	030-1	NA	'054	A2C84851600	NA	A2C8483530093	1	1301	pcb assy VW10 V08 top	NA	HALB	S.Real	207.29	PS_VW10 LC_U.ULISES VIL	NO	4978141293
462852	23/05/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	3	1301	circuit board assy	NA	HALB	S.Real	1077.96	PS_ARAMIS 2012_E.EDWIN	NO	4978140241
462853	23/05/2014	ZSCR	551	030-1	NA	'054	A2C81542700	NA	A2C81543200	1	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_E.EDWIN	NO	4978140241
462854	23/05/2014	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2012_E.EDWIN	NO	4978140241
462855	23/05/2014	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C31080700	1	1301	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462856	23/05/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	545.84	PS_CHRYSLER MY2013_E.ED	NO	4978140090
462857	23/05/2014	ZSCR	551	030-1	NA	'054	A2C82542000	NA	A2C8254200093	4	1301	pcb assy OPLA4400 4401XESE lado top	NA	HALB	S.Real	751.36	PSAD_OPEL 4400_J.JOSE O	NO	4978141243
462863	23/05/2014	ZSCR	551	030-1	NA	'054	A2C82541000	NA	A2C8254100093	1	1301	pcb assy OPLA4400 4401XESA lado top	NA	HALB	S.Real	188.75	PSAD_OPEL 4400_J.JOSE O	NO	4978141178
462864	23/05/2014	ZSCR	551	030-1	NA	'054	A2C82541000	NA	A2C8254100093	1	1301	pcb assy OPLA4400 4401XESA lado top	NA	HALB	S.Real	188.75	PSAD_OPEL 4400_J.JOSE O	NO	4978141178
462866	23/05/2014	ZSCR	551	030-1	NA	'054	A2C82541000	NA	A2C8254100093	1	1301	pcb assy OPLA4400 4401XESA lado top	NA	HALB	S.Real	188.75	PSAD_OPEL 4400_J.JOSE O	NO	4978141178
462867	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8254100093	NA	A2C8254100092	1	1301	pcb assy OPLA4400 4401XESA lado bottom	NA	HALB	S.Real/AutoBF	99.12	PSAD_OPEL 4400_J.JOSE O	NO	4978141693
462868	23/05/2014	ZSCR	551	030-1	NA	'054	A2C8337770093	NA	A2C8337770092	3	1301	pcb assy RCMT5 LR lado bottom	NA	HALB	S.Real/AutoBF	410.28	PS_LEGACY_C.CAROLINA OT	NO	4978141707
462870	23/05/2014	ZSCR	551	034-2	NA	'054	5WK44285	2	5WK44285	4	1342	MODULE CONTROL FOR AIRBAG VW10 RdW	NA	FERT	NA	925.84	PS_VW10 LC_U.ULISES VIL	NO	4978141900
462872	23/05/2014	ZSCR	551	034-2	NA	'054	A2C84851600	NA	A2C84835300	1	1342	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	4978141293
462873	23/05/2014	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C86852400	2	1342	ACU PTFSPEED10 MY13 S10 12 XX 0 0 0 000	NA	FERT	NA	457.68	PS_HYUNDAI_.	NO	4978142071
462874	23/05/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53364457A	2	1342	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	144.86	OC_BOSE VW_A.ANA TAPIA-	NO	4978139979
462874	23/05/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53364457	3	1342	pcb assy	NA	HALB	S.Real/AutoBF	288.75	OC_BOSE VW_A.ANA TAPIA-	NO	4978141758
