No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	planta	APD	Espacio	Reason Code	Descripción	g	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40003899	1	3011	054	 	1351	"R LIN,27K,1%,TK100,100mW,0603"	19	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40003916	1	3011	054	 	1351	"R LIN,10K,5%,TK200,100mW,0603"	19	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40003922	1	3011	054	 	1351	"R LIN,47K,5%,TK200,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300780093	NA	A2C40003922	1	3011	054	 	1351	"R LIN,47K,5%,TK200,100mW,0603"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40003924	1	3011	054	 	1351	"R LIN,100K,5%,TK200,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40003935	1	3011	054	 	1351	"R LIN,30K,1%,TK100,100mW,0603"	19	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40003952	1	3011	054	 	1351	"R LIN,10K,1%,TK50,250mW,MELF0204"	28	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40004168	1	3011	054	 	1351	"R LIN,15K,1%,TK100,100mW,0603"	19	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40004177	1	3011	054	 	1351	"R LIN,2K2,1%,TK100,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40004391	1	3011	054	 	1351	"R LIN,1M,5%,TK200,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40004453	1	3011	054	 	1351	"R LIN,20K,5%,TK200,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40004666	1	3011	054	 	1351	"R LIN,390R,1%,TK100,125mW,0805"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40005315	1	3011	054	 	1351	"R SHUNT,0R39,250mW,0A,0H,MELF0204"	19	ROH	NA	0.31	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40006379	20	3011	054	 	1351	"C CER,X7R,33nF,10%,100V,C1206,-"	28	ROH	NA	1.2	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40006644	20	3011	054	 	1351	"C CER,X7R,330nF,10%,16V,C0805,Sn"	19	ROH	NA	1.4	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40006650	1	3011	054	 	1351	"C CER,X7R,1uF,10%,10V,C0805,Sn"	28	ROH	NA	0.1	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40006677	17	3011	054	 	1351	"C CER,X7R,47nF,10%,100V,C1206,-"	28	ROH	NA	1.02	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40006684	32	3011	054	 	1351	"C CER,X7R,150nF,10%,100V,C1206,Sn ++ Ope"	28	ROH	NA	10.24	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300780092	NA	A2C40010591	3	3011	054	 	1351	"IC OTH/IC-HAUS:IC-JPZ1,MQFP52"	5	ROH	NA	73.71	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40010615	1	3011	054	 	1351	"R LIN,59R,1%,TK50,250mW,R_MELF-0204"	28	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40011638	1	3011	054	 	1351	"R LIN,23K7,1%,TK100,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40011673	1	3011	054	 	1351	"R LIN,215K,1%,TK100,100mW,0603"	28	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900093	NA	A2C40013914	8	3011	054	 	1351	"IC VOLT REG/MC33275ST,SOT223"	28	ROH	NA	16.16	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300780093	NA	A2C40013914	1	3011	054	 	1351	"IC VOLT REG/MC33275ST,SOT223"	10	ROH	NA	2.02	PS_SDM30_N.NORTON MARQU	NO	
548548	11/11/2014	ZSCR	551	035-1	0	'054	A2C8300900092	NA	A2C40014330	3	3011	054	 	1351	"IC OPCOMP/TS914IDT,TBD"	19	ROH	NA	18.78	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00000407	1	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	13	ROH	NA	0.22	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00000407	58	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	16	ROH	NA	12.76	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00000407	38	3011	054	 	1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	16	ROH	NA	8.36	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00003548	2	3011	054	 	1351	"3K01,1%,TK50,250mW,MINIMELF0204,LIN RES/"	12	ROH	NA	0.16	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00003822	74	3011	054	 	1351	"60R4,1%,TK50,250mW,MINIMELF0204,LIN RES/"	12	ROH	NA	5.92	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00004318	1	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00004318	1	3011	054	 	1351	"R LIN,1K,1%,TK100,100mW,0603"	11	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00004364	83	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"	16	ROH	NA	0.83	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00006418	1	3011	054	 	1351	"T BIP/BCR 48PN E6327,SOT363"	10	ROH	NA	0.17	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00006609	30	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	15	ROH	NA	0.3	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00006609	68	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	12	ROH	NA	0.68	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00006609	59	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	16	ROH	NA	0.59	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00006609	64	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	15	ROH	NA	0.64	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00006616	94	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	13	ROH	NA	0.94	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00006616	50	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	10	ROH	NA	0.5	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00006616	2955	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	16	ROH	NA	29.55	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00006616	36	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	10	ROH	NA	0.36	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00006616	227	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	12	ROH	NA	2.27	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00006616	77	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	10	ROH	NA	0.77	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00006616	1178	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	16	ROH	NA	11.78	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00006616	85	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	11	ROH	NA	0.85	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00006616	118	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	10	ROH	NA	1.18	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00006616	79	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	15	ROH	NA	0.79	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00006616	468	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	16	ROH	NA	4.68	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00007695	3	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	10	ROH	NA	0.45	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00007695	297	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	16	ROH	NA	44.55	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00007695	10	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	10	ROH	NA	1.5	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00007695	9	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	11	ROH	NA	1.35	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00007695	3	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	10	ROH	NA	0.45	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00007695	81	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"	16	ROH	NA	12.15	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00007729	1	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"	11	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00010918	1655	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	16	ROH	NA	16.55	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00010918	22	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	12	ROH	NA	0.22	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00010918	67	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	16	ROH	NA	0.67	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00018819	16	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	13	ROH	NA	1.12	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00018819	1	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	15	ROH	NA	0.07	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00018819	1	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	10	ROH	NA	0.07	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00018819	45	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	16	ROH	NA	3.15	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00018819	8	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	15	ROH	NA	0.56	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019591	1	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019591	472	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	16	ROH	NA	4.72	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00019591	260	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	16	ROH	NA	2.6	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019592	17	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	10	ROH	NA	0.17	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019592	815	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	16	ROH	NA	8.15	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00019592	176	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"	16	ROH	NA	1.76	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00019595	34	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	13	ROH	NA	0.34	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00019595	30	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	0.3	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00019595	1782	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	16	ROH	NA	17.82	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250093	NA	A2C00019595	14	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	0.14	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00019595	8	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	15	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00019595	833	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	12	ROH	NA	8.33	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00019595	91	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	0.91	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00019595	249	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	16	ROH	NA	2.49	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00019595	40	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	11	ROH	NA	0.4	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00019595	221	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	10	ROH	NA	2.21	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00019595	13	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	15	ROH	NA	0.13	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00019595	2147	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	16	ROH	NA	21.47	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00022031	2	3011	054	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"	10	ROH	NA	0.1	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00023656	4	3011	054	 	1351	"1,PNP,RET,0A,0V,SOT323_3,BIP/BCR183W or"	16	ROH	NA	0.36	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00023857	2	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	13	ROH	NA	0.66	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00023857	1	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	15	ROH	NA	0.33	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00023857	43	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	12	ROH	NA	14.19	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230093	NA	A2C00023857	39	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	16	ROH	NA	12.87	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00030414	1124	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	16	ROH	NA	56.2	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00030414	51	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	10	ROH	NA	2.55	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00030414	14	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	11	ROH	NA	0.7	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00030414	108	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	10	ROH	NA	5.4	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00030414	838	3011	054	 	1351	"4,EQ ISO,konvex 1206,100K,1%,63mW,NET RE"	16	ROH	NA	41.9	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	13	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200092	NA	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00032168	1197	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	16	ROH	NA	11.97	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00032168	66	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	10	ROH	NA	0.66	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00032168	1	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	10	ROH	NA	0.01	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00032168	8	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	16	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00037554	4	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	16	ROH	NA	1.96	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270093	NA	A2C00037554	20	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	12	ROH	NA	9.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220092	NA	A2C00037554	2	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	11	ROH	NA	0.98	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00037554	3	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	10	ROH	NA	1.47	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00037554	120	3011	054	 	1351	"2,PNP,NORMAL,1A,45V,SOT-363,BIP/BCM857BS"	16	ROH	NA	58.8	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00037882	203	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	16	ROH	NA	2.03	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240092	NA	A2C00037882	74	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	10	ROH	NA	0.74	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00037882	81	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"	16	ROH	NA	0.81	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00041199	3	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	16	ROH	NA	0.03	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257270092	NA	A2C00041199	2	3011	054	 	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"	16	ROH	NA	0.02	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257230092	NA	A2C00045810	11	3011	054	 	1351	"4.7nF,10%,50V,X7R,0402,Sn,CER CAP/C"	16	ROH	NA	0.11	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257250092	NA	A2C00045810	8	3011	054	 	1351	"4.7nF,10%,50V,X7R,0402,Sn,CER CAP/C"	10	ROH	NA	0.08	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257200093	NA	A2C00045810	2	3011	054	 	1351	"4.7nF,10%,50V,X7R,0402,Sn,CER CAP/C"	15	ROH	NA	0.02	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00046692	12	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	15	ROH	NA	0.24	PS_SDM30_N.NORTON MARQU	NO	
548549	11/11/2014	ZSCR	551	035-1	0	'054	A2C9257240093	NA	A2C00048847	4	3011	054	 	1351	"L COIL/NLCV32T-series,47uH,180mA,SMD"	13	ROH	NA	1	PS_SDM30_N.NORTON MARQU	NO	
