No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	d	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00004368	533	3011	054	 	1301	"R LIN,100K,1%,TK100,100mW,0603"	18	ROH	NA	5.33	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00031355	45	3011	054	 	1301	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	18	ROH	NA	4.5	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00046196	9	3011	054	 	1301	"47uF,20%,35V,SMD,AL,ELEC CAP/"	18	ROH	NA	6.03	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00010877	55	3011	054	 	1301	"R LIN,3K24,1%,TK100,100mW,0603"	18	ROH	NA	0.55	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00046692	238	3011	054	 	1301	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"	18	ROH	NA	4.76	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00018819	308	3011	054	 	1301	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"	18	ROH	NA	21.56	PS_VW10 LC_N.NORTON MAR	NO	
545248	04/11/2014	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00071500	390	3011	054	 	1301	"D REC/SBAV99WT1G,70V,200mA,SOT323_3,0s"	20	ROH	NA	31.2	PS_VW10 LC_N.NORTON MAR	NO	4983653783
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003974	27	3011	054	 	1301	"R LIN,20R,5%,TK200,125mW,0805"	16	ROH	NA	0.27	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00052689	4	3011	054	 	1301	"R LIN,3K24,1%,TK100,63mW,0402"	16	ROH	NA	0.04	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006609	25	3011	054	 	1301	"R LIN,100R,5%,TK200,63mW,0402"	16	ROH	NA	0.25	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00049407	1	3011	054	 	1301	"ACCELEROMETER, dual-axis, selectable ran"	16	ROH	NA	16.86	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003999	1	3011	054	 	1301	"R LIN,681R,1%,TK100,125mW,0805"	16	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00021296	11	3011	054	 	1301	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"	16	ROH	NA	1.1	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00004240	13	3011	054	 	1301	"2K,1%,TK100,125mW,0805,LIN RES/"	16	ROH	NA	0.26	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006616	7	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	16	ROH	NA	0.07	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00023857	1				1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	7	ROH	NA	0.33	PS_FIAT BRAZIL_N.NORTON	NO	
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00004288	9				1351	"R LIN,4K99,1%,TK100,125mW,0805"	7	ROH	NA	0.18	PS_FIAT BRAZIL_N.NORTON	NO	
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00006609	8				1351	"R LIN,100R,5%,TK200,63mW,0402"	7	ROH	NA	0.08	PS_FIAT BRAZIL_N.NORTON	NO	
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00042782	12				1351	"T BIP/BCP56-16,SOT223"	7	ROH	NA	3.72	PS_FIAT BRAZIL_N.NORTON	NO	
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00052689	4	3011	054	 	1301	"R LIN,3K24,1%,TK100,63mW,0402"	13	ROH	NA	0.04	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00004240	69	3011	054	 	1301	"2K,1%,TK100,125mW,0805,LIN RES/"	13	ROH	NA	1.38	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00004366	1	3011	054	 	1301	"R LIN,68K1,1%,TK100,100mW,0603"	13	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00032451	24	3011	054	 	1301	"C CER,X7R,10uF,10%,16V,1206,Sn"	13	ROH	NA	6	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00019439	2	3011	054	 	1301	"T BIP/BCR35PN E6327,SOT363"	13	ROH	NA	0.38	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00003999	58	3011	054	 	1301	"R LIN,681R,1%,TK100,125mW,0805"	13	ROH	NA	0.58	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00006609	8	3011	054	 	1301	"R LIN,100R,5%,TK200,63mW,0402"	13	ROH	NA	0.08	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00003974	59	3011	054	 	1301	"R LIN,20R,5%,TK200,125mW,0805"	13	ROH	NA	0.59	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00006946	32	3011	054	 	1301	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	13	ROH	NA	10.24	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00051978	1				1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"	7	ROH	NA	0.51	PS_FIAT BRAZIL_N.NORTON	NO	
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00019939	4	3011	054	 	1301	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	10	ROH	NA	0.48	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00006609	11	3011	054	 	1301	"R LIN,100R,5%,TK200,63mW,0402"	10	ROH	NA	0.11	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00021296	6	3011	054	 	1301	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"	10	ROH	NA	0.6	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00004288	19	3011	054	 	1301	"R LIN,4K99,1%,TK100,125mW,0805"	10	ROH	NA	0.38	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00023857	1	3011	054	 	1301	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	10	ROH	NA	0.33	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545249	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00006616	1	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	13	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00006616	21	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	13	ROH	NA	0.21	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00006946	10	3011	054	 	1301	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	13	ROH	NA	3.2	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00051989	17	3011	054	 	1301	"100uF,20%,35V,SMD,AL,ELEC CAP/"	10	ROH	NA	15.13	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00031355	3	3011	054	 	1301	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	13	ROH	NA	0.3	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00053724	1	3011	054	 	1301	"IC BUS DRIV/TJA1055T/3 /c,SO14"	10	ROH	NA	3.44	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00006616	11	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	10	ROH	NA	0.11	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00051994	17	3011	054	 	1301	"330uF,20%,35V,SMD,AL,ELEC CAP/"	10	ROH	NA	17.34	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00019939	1	3011	054	 	1301	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	10	ROH	NA	0.12	PS_FIAT BRAZIL_N.NORTON	NO	4983653686
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990092	NA	A2C00006946	7				1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	2	ROH	NA	2.24	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990092	NA	A2C00006616	10				1351	"R LIN,7K5,5%,TK200,63mW,0402"	2	ROH	NA	0.1	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00051989	2				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	6	ROH	NA	1.78	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00006616	1				1351	"R LIN,7K5,5%,TK200,63mW,0402"	6	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00053724	3				1351	"IC BUS DRIV/TJA1055T/3 /c,SO14"	6	ROH	NA	10.32	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00004006	1				1351	"240R,1%,TK50,250mW,MINIMELF0204,LIN RES/"	6	ROH	NA	0.08	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00055566	1				1351	"TMS470PVF242BBPZ,A1,PQFP100,FLASH,32bit,"	6	ROH	NA	24.56	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00000407	2	3011	054	 	1301	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"	16	ROH	NA	0.44	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320990093	NA	A2C00019939	1				1351	"18V,200mW,SOD323,ZENER/GDZ18B 3kpcs reel"	6	ROH	NA	0.12	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C33000300	NA	A2C00006616	44				1351	"R LIN,7K5,5%,TK200,63mW,0402"	2	ROH	NA	0.44	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003956	2	3011	054	 	1301	"953R,1%,TK50,250mW,MINIMELF0204,LIN RES/"	16	ROH	NA	0.16	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003974	2	3011	054	 	1301	"R LIN,20R,5%,TK200,125mW,0805"	16	ROH	NA	0.02	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00006946	12				1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	1	ROH	NA	3.84	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C33000300	NA	A2C00051989	52				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	2	ROH	NA	46.28	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006946	13	3011	054	 	1301	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	16	ROH	NA	4.16	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00058659	1	3011	054	 	1301	IC MEM/M95320-WMN3TP/PC/AT25320AN-SQ27T7	16	ROH	NA	2.17	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003490	3	3011	054	 	1301	"3R3,5%,TK500,250mW,1206,LIN RES/"	16	ROH	NA	0.06	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006616	6	3011	054	 	1301	"R LIN,7K5,5%,TK200,63mW,0402"	16	ROH	NA	0.06	PS_FIAT BRAZIL_N.NORTON	NO	4983653652
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00051989	41				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	7	ROH	NA	36.49	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00006616	1				1351	"R LIN,7K5,5%,TK200,63mW,0402"	7	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00051994	1				1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"	3	ROH	NA	1.02	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00006616	1				1351	"R LIN,7K5,5%,TK200,63mW,0402"	3	ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00051989	4				1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	3	ROH	NA	3.56	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00006616	6				1351	"R LIN,7K5,5%,TK200,63mW,0402"	2	ROH	NA	0.06	PS_FIAT BRAZIL_N.NORTON	NO	
545250	04/11/2014	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00006946	5				1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"	2	ROH	NA	1.6	PS_FIAT BRAZIL_N.NORTON	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00006616	173				1351	"R LIN,7K5,5%,TK200,63mW,0402"	8	ROH	NA	1.73	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00010444	25				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	8	ROH	NA	0.25	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00010918	8				1351	"R LIN,100K,1%,TK100,63mW,0402"	8	ROH	NA	0.08	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00021296	10				1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"	8	ROH	NA	1	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00020895	59				1351	"70V,150mA,2, common anode, FAST,SOT323_3"	8	ROH	NA	4.13	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00019591	10				1351	"R LIN,4K12,1%,TK100,63mW,0402"	8	ROH	NA	0.1	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00006609	135				1351	"R LIN,100R,5%,TK200,63mW,0402"	8	ROH	NA	1.35	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070093	NA	A2C00019595	7				1351	"R LIN,22K1,1%,TK100,63mW,0402"	8	ROH	NA	0.07	PS_CHRYSLER MY2013_N.NO	NO	
545251	04/11/2014	ZSCR	551	035-1	0	'054	A2C3108070092	NA	A2C00010444	9				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	1	ROH	NA	0.09	PS_CHRYSLER MY2013_N.NO	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00023656	2				1351	"1,PNP,RET,0A,0V,SOT323_3,BIP/BCR183W or"	4	ROH	NA	0.18	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C01043500	8				1351	"IC MCU BLK/SPC560P50L3,Cut 3.5,QFP100,FL"	4	ROH	NA	138.64	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00010444	2				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	4	ROH	NA	0.02	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00037882	238				1351	"R LIN,2K4,1%,TK100,63mW,0402"	4	ROH	NA	2.38	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00037882	306				1351	"R LIN,2K4,1%,TK100,63mW,0402"	5	ROH	NA	3.06	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00004338	4				1351	"R LIN,8K25,1%,TK100,100mW,0603"	5	ROH	NA	0.04	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00006616	456				1351	"R LIN,7K5,5%,TK200,63mW,0402"	5	ROH	NA	4.56	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00010444	923				1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	5	ROH	NA	9.23	PSAD_VW20_N.NORTON MARQ	NO	
545252	04/11/2014	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00044219	117				1351	"240R,1%,TK100,63mW,0603,LIN RES/RC"	5	ROH	NA	1.17	PSAD_VW20_N.NORTON MARQ	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00019595	47	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	12	ROH	NA	0.47	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00033919	12	3011	054	 	1301	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"	12	ROH	NA	1.56	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C40011999	25	3011	054	 	1301	"R LIN,3R3,5%,TK500,250mW,1206"	12	ROH	NA	0.5	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00037882	80	3011	054	 	1301	"R LIN,2K4,1%,TK100,63mW,0402"	12	ROH	NA	0.8	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00017750	3	3011	054	 	1301	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"	12	ROH	NA	0.45	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00032451	47	3011	054	 	1301	"C CER,X7R,10uF,10%,16V,1206,Sn"	12	ROH	NA	11.75	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00006609	103				1351	"R LIN,100R,5%,TK200,63mW,0402"	6	ROH	NA	1.03	PSAD_GM BRASIL_N.NORTON	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00017564	70	3011	054	 	1301	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"	12	ROH	NA	43.4	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00010444	17	3011	054	 	1301	"0R05,63mW,1A,0402,JUMPER/+++please use A"	12	ROH	NA	0.17	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C31748900	NA	A2C00020588	468	3011	054	 	1301	"R LIN,82R5,1%,TK100,100mW,0603"	12	ROH	NA	4.68	PSAD_GM BRASIL_N.NORTON	NO	4983653623
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00051999	21				1351	"2.2mF,20%,35V,SMD,AL,ELEC CAP/"	6	ROH	NA	166.74	PSAD_GM BRASIL_N.NORTON	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00049407	6				1351	"ACCELEROMETER, dual-axis, selectable ran"	6	ROH	NA	101.16	PSAD_GM BRASIL_N.NORTON	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00004465	8				1351	"R LIN,47K,1%,TK100,100mW,0603"	6	ROH	NA	0.08	PSAD_GM BRASIL_N.NORTON	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00039362	174				1351	"12MHz,0.5%,CSTCE,CER RESONATOR"	6	ROH	NA	146.16	PSAD_GM BRASIL_N.NORTON	NO	
545253	04/11/2014	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00020218	796				1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"	6	ROH	NA	15.92	PSAD_GM BRASIL_N.NORTON	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00019595	17	3011	054	 	1301	"R LIN,22K1,1%,TK100,63mW,0402"	13	ROH	NA	0.17	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00052919	1	3011	054	 	1301	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"	13	ROH	NA	2.32	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00028102	100	3011	054	 	1301	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	14	ROH	NA	177	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00019591	16	3011	054	 	1301	"R LIN,4K12,1%,TK100,63mW,0402"	14	ROH	NA	0.16	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00010877	1	3011	054	 	1301	"R LIN,3K24,1%,TK100,100mW,0603"	13	ROH	NA	0.01	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00029072	1	3011	054	 	1301	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"	13	ROH	NA	0.01	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00002274	1	3011	054	 	1301	"15pF,5%,50V,C0G,0603,Sn,CER CAP/CC"	13	ROH	NA	0.02	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00003937	1	3011	054	 	1301	"38R3,1%,TK50,250mW,MINIMELF0204,LIN RES/"	13	ROH	NA	0.08	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00053819	1	3011	054	 	1301	"1,41V,50mOhm,PowerSSO-12,GENERAL PURPOSE"	13	ROH	NA	2.72	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00028102	4	3011	054	 	1301	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"	13	ROH	NA	7.08	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00043037	1	3011	054	 	1301	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"	13	ROH	NA	0.48	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00007729	1	3011	054	 	1301	"R LIN,12K4,1%,TK100,100mW,0603"	13	ROH	NA	0.01	PSAD_DAIMLER STAR 2_N.N	NO	
545254	04/11/2014	ZSCR	551	035-1	0	'054	A2C8337860192	NA	A2C00006609	1	3011	054	 	1301	"R LIN,100R,5%,TK200,63mW,0402"	13	ROH	NA	0.01	PSAD_DAIMLER STAR 2_N.N	NO	
