No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
311773	6/9/2013	ZSCR	551	030-1	NA	'054	A2C8397200093	NA	A2C8397200092	1	1301	HALB	S.Real/AutoBF	152.61	PS_SDM10+_CAROLINA OTAN	NO	4967937958
311775	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	3	1301	HALB	S.Real/AutoBF	161.64	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311776	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311777	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311778	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311779	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311780	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311781	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311782	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311783	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311784	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311785	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311786	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311787	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311788	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311789	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311790	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311791	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311792	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	1301	HALB	S.Real/AutoBF	68.27	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
311793	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	2	1301	HALB	S.Real/AutoBF	136.54	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
311794	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	1301	HALB	S.Real/AutoBF	68.27	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
311795	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	2	1301	HALB	S.Real/AutoBF	136.54	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
311796	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44682	NA	A2C8021770092	1	1301	HALB	S.Real/AutoBF	54.02	PS_HONDA HRS6_JUAN CHAV	NO	4967938198
311797	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	2	1301	HALB	S.Real/AutoBF	107.76	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311799	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44682	NA	A2C8021770092	1	1301	HALB	S.Real/AutoBF	54.02	PS_HONDA HRS6_JUAN CHAV	NO	4967938198
311800	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1	1301	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311801	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1	1301	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311802	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1	1301	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311803	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44682	NA	A2C8021770092	1	1301	HALB	S.Real/AutoBF	54.02	PS_HONDA HRS6_JUAN CHAV	NO	4967938198
311804	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44682	NA	A2C8021770092	1	1301	HALB	S.Real/AutoBF	54.02	PS_HONDA HRS6_JUAN CHAV	NO	4967938198
311805	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	9	1301	HALB	S.Real/AutoBF	484.92	PS_HONDA HRS6_JUAN CHAV	NO	4967938212
311807	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311808	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311809	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311810	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311811	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311812	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311813	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44673	NA	A2C32999900	1	1301	HALB	S.Real	152.83	PS_FIAT BRAZIL_EDWIN RO	NO	4967938543
311814	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44673	NA	A2C32999900	1	1301	HALB	S.Real	152.83	PS_FIAT BRAZIL_EDWIN RO	NO	4967938543
311815	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44673	NA	A2C32999900	1	1301	HALB	S.Real	152.83	PS_FIAT BRAZIL_EDWIN RO	NO	4967938543
311816	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311817	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311818	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311819	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311820	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311821	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311822	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1	1301	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4967938096
311823	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311824	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311825	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311826	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	1301	HALB	S.Real	128.84	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311827	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	2	1301	HALB	S.Real	257.68	PS_FIAT BRAZIL_EDWIN RO	NO	4967938460
311829	6/9/2013	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
311830	6/9/2013	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	1301	HALB	S.Real	354.89	PS_SDM10+_CAROLINA OTAN	NO	4967938841
311831	6/9/2013	ZSCR	551	030-1	NA	'054	A2C83343100	NA	A2C8334310093	1	1301	HALB	S.Real	269.49	PS_SDM10+_CAROLINA OTAN	NO	4967938826
311832	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53417068A	1	1301	HALB	S.Real	174.07	PS_VW10 LC_ULISES VILLE	NO	4967938762
311833	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660093	1	1301	HALB	S.Real	286.92	PS_HONDA HRS6_JUAN CHAV	NO	4967938784
311834	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53375499	NA	A2C5337549993	1	1301	HALB	S.Real	278.99	PS_ARAMIS III_FERNANDO	NO	4967938693
311850	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53375499	NA	A2C5337549993	1	1301	HALB	S.Real	278.99	PS_ARAMIS III_FERNANDO	NO	4967938693
311852	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53375499	NA	A2C5337549993	1	1301	HALB	S.Real	278.99	PS_ARAMIS III_FERNANDO	NO	4967938693
311858	6/9/2013	ZSCR	551	030-1	NA	'054	5WY89350	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4967938471
311859	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311860	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	3	1301	HALB	S.Real/AutoBF	204.81	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
311862	6/9/2013	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	HALB	S.Real	138.92	PSAD_GM BRASIL_ANA TAPI	NO	4967938745
311864	6/9/2013	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	1301	HALB	S.Real	76.12	OC_BOSE BMW_ANA TAPIA-V	NO	4967938710
311866	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311868	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311869	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	1301	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4967938031
311870	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4967938471
311872	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	6	1301	HALB	S.Real	1806	PS_CHRYSLER MY2013_EDWI	NO	4967938471
311873	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4967938471
311874	6/9/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4967938471
311886	6/9/2013	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53364457	8	1342	HALB	S.Real	847.12	PS_VW10 LC_ULISES VILLE	NO	4967938893
311896	6/9/2013	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	2	1403	HALB	S.Real	211.78	OC_BOSE VW_ANA TAPIA-VI	NO	4967938906
311898	6/9/2013	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53364457	1	1342	HALB	S.Real	105.89	OC_BOSE VW_ANA TAPIA-VI	NO	4967938893
311900	6/9/2013	ZSCR	551	040-2	NA	'054	5WK44252	NA	A2C53364457	1	1402	HALB	S.Real	105.89	OC_BOSE VW_ANA TAPIA-VI	NO	4967938919
311984	6/10/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	3	1342	ROH	NA	17.94	PS_CHRYSLER MY2013_EDWI	NO	4967939016
311991	6/10/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	60	1342	ROH	NA	31.8	PS_VW10 LC_ULISES VILLE	NO	4967939046
311991	6/10/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	3	1342	ROH	NA	10.26	PS_VW10 LC_ULISES VILLE	NO	4967939046
311998	6/10/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	80	1342	ROH	NA	42.4	PS_VW10 LC_ULISES VILLE	NO	4967939046
311998	6/10/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	3	1342	ROH	NA	10.26	PS_VW10 LC_ULISES VILLE	NO	4967939046
311998	6/10/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C53163642	1	1342	ROH	NA	21.43	PS_VW10 LC_ULISES VILLE	NO	4967939046
312002	6/10/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30199000	3	1342	ROH	NA	21.45	PS_CHRYSLER MY2013_EDWI	NO	4967939016
312002	6/10/2013	ZSCR	551	034-2	NA	'054	5WY89360	NA	A2C53424009	15	1342	ROH	NA	2.85	PS_CHRYSLER MY2013_EDWI	NO	4967939016
312002	6/10/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	5	1342	ROH	NA	29.9	PS_CHRYSLER MY2013_EDWI	NO	4967939016
312036	6/10/2013	ZSCR	551	030-1	NA	'054	A2C83341200	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
312037	6/10/2013	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
312038	6/10/2013	ZSCR	551	030-1	NA	'054	A2C83341200	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
312039	6/10/2013	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
312040	6/10/2013	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	1301	HALB	S.Real	237.36	PS_SDM10+_CAROLINA OTAN	NO	4967938800
312042	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44562	NA	A2C8021730093	1	1301	HALB	S.Real	156.54	PS_HONDA HRS6_JUAN CHAV	NO	4967938516
312044	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4967938512
312045	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4967938512
312046	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4967938512
312047	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4967938512
312048	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	1301	HALB	S.Real	176.47	PS_HYUNDAI_	NO	4967938512
312049	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53399621	NA	A2C53399621A	1	1301	HALB	S.Real	190.35	PS_HONDA HRS5_	NO	4967938726
312051	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53399621	NA	A2C53399621A	1	1301	HALB	S.Real	190.35	PS_HONDA HRS5_	NO	4967938726
312053	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900092	1	1301	HALB	S.Real/AutoBF	86.7	PSAD_VW20_ULISES VILLEG	NO	4967938164
312054	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312056	6/10/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	6	1301	HALB	S.Real/AutoBF	732.24	PS_CHRYSLER MY2013_EDWI	NO	4967938031
312058	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312059	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312060	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312061	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53375496	NA	A2C5337549693	1	1301	HALB	S.Real	250.89	PS_ARAMIS III_FERNANDO	NO	4967938677
312062	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53375496	NA	A2C5337549693	1	1301	HALB	S.Real	250.89	PS_ARAMIS III_FERNANDO	NO	4967938677
312063	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53375496	NA	A2C5337549693	1	1301	HALB	S.Real	250.89	PS_ARAMIS III_FERNANDO	NO	4967938677
312064	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312065	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312066	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53375496	NA	A2C5337549693	1	1301	HALB	S.Real	250.89	PS_ARAMIS III_FERNANDO	NO	4967938677
312067	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312068	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549693	NA	A2C5337549692	1	1301	HALB	S.Real/AutoBF	81.12	PS_ARAMIS III_FERNANDO	NO	4967938104
312069	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549993	NA	A2C5337549992	1	1301	HALB	S.Real/AutoBF	83.15	PS_ARAMIS III_FERNANDO	NO	4967938231
312070	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549793	NA	A2C5337549792	1	1301	HALB	S.Real/AutoBF	83.85	PS_ARAMIS III_FERNANDO	NO	4967938129
312071	6/10/2013	ZSCR	551	030-1	NA	'054	A2C5337549793	NA	A2C5337549792	1	1301	HALB	S.Real/AutoBF	83.85	PS_ARAMIS III_FERNANDO	NO	4967938129
312073	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	1301	HALB	S.Real/AutoBF	68.27	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
312074	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	1301	HALB	S.Real/AutoBF	68.27	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
312075	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	HALB	S.Real	138.92	PSAD_GM BRASIL_ANA TAPI	NO	4967938745
312076	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	1301	HALB	S.Real	82.7	OC_BOSE BMW_ANA TAPIA-V	NO	4967938575
312077	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	1301	HALB	S.Real/AutoBF	68.27	PSAD_GM BRASIL_ANA TAPI	NO	4967938122
312079	6/10/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	3	1301	HALB	S.Real/AutoBF	366.12	PS_CHRYSLER MY2013_EDWI	NO	4967938031
312080	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44567	NA	A2C3268040092	1	1301	HALB	S.Real/AutoBF	54.5	PS_HONDA HRS6_JUAN CHAV	NO	4967938179
312082	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44566	NA	A2C3268040093	1	1301	HALB	S.Real	288.18	PS_HONDA HRS6_JUAN CHAV	NO	4967938618
312083	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44562	NA	A2C8021730093	1	1301	HALB	S.Real	156.54	PS_HONDA HRS6_JUAN CHAV	NO	4967938516
312085	6/10/2013	ZSCR	551	030-1	NA	'054	A2C3511610093	NA	A2C3511610092	1	1301	HALB	S.Real/AutoBF	161.36	PSAD_DAIMLER STAR 2_ANA	NO	4967938062
312096	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53374378	NA	A2C53374378A	1	1301	HALB	S.Real	175.73	PS_VW10 LC_ULISES VILLE	NO	4967938449
312116	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312117	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312118	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312119	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	2	1301	HALB	S.Real	155.88	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312120	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312121	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312122	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312123	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312124	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312125	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312126	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312127	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457	2	1301	HALB	S.Real	211.78	OC_BOSE VW_ANA TAPIA-VI	NO	4967938325
312128	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44252	NA	A2C53364457	2	1301	HALB	S.Real	211.78	OC_BOSE VW_ANA TAPIA-VI	NO	4967938325
312130	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1	1301	HALB	S.Real	134.66	PSAD_VW20_ULISES VILLEG	NO	4967938591
312132	6/10/2013	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1	1301	HALB	S.Real	134.66	PSAD_VW20_ULISES VILLEG	NO	4967938591
312133	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312134	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312135	6/10/2013	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	HALB	S.Real	77.94	OC_BOSE VW_ANA TAPIA-VI	NO	4967938434
312137	6/10/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	2	1301	HALB	S.Real	602	PS_CHRYSLER MY2013_EDWI	NO	4967938471
312138	6/10/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	1301	HALB	S.Real	301	PS_CHRYSLER MY2013_EDWI	NO	4967938471
