No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	 	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00026823	2	3011	054	 	1351	"F BEAD/BLM18HD,1.8Ohm,1KOhm,50mA,SMD"	#N/A	ROH	NA	0.24	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00028103	1	3011	054	 	1351	"4,OP AMP,0Hz,TSSOP14,OP-COMP/TLC2274"	#N/A	ROH	NA	2.3	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00029909	1	3011	054	 	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"	#N/A	ROH	NA	0.83	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00030665	1	3011	054	 	1351	"1,COMP,0Hz,SOT23-5,OP-COMP/MAX919"	#N/A	ROH	NA	4.15	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156A	5WK43968	06	A2C00031005	1	3011	054	 	1351	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"	#N/A	ROH	NA	0.06	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00031005	1	3011	054	 	1351	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"	#N/A	ROH	NA	0.06	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00032469	2	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"	#N/A	ROH	NA	0.22	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00032658	1	3011	054	 	1351		#N/A	ROH	NA	5.97	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156A	5WK43968	06	A2C00033885	1	3011	054	 	1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"	#N/A	ROH	NA	0.61	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156B	5WK43968	06	A2C00033885	1	3011	054	 	1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"	#N/A	ROH	NA	0.61	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00033885	3	3011	054	 	1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"	#N/A	ROH	NA	1.83	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00033885	1	3011	054	 	1351	"1,NPN,NORMAL,2A,40V,SOT23,BIP/PBSS4240T"	#N/A	ROH	NA	0.61	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00034345	1	3011	054	 	1351	"2K8,1%,TK50,1W,MELF0207,LIN RES/MMB 0207"	#N/A	ROH	NA	0.26	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00034345	5	3011	054	 	1351	"2K8,1%,TK50,1W,MELF0207,LIN RES/MMB 0207"	#N/A	ROH	NA	1.3	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156A	5WK43968	06	A2C00034350	1	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"	#N/A	ROH	NA	8.32	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00034350	1	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"	#N/A	ROH	NA	8.32	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156B	5WK43968	06	A2C00037378	1	3011	054	 	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"	#N/A	ROH	NA	0.81	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00037378	4	3011	054	 	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"	#N/A	ROH	NA	3.24	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00037676	1	3011	054	 	1351	"1,P_CHAN,MOS,POWER,60V,50A,15mOhm,TO252/"	#N/A	ROH	NA	3.9	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00041425	20	3011	054	 	1351	"36K5,0.1%,TK25,100mW,0603,LIN RES/RT"	#N/A	ROH	NA	5.8	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156B	5WK43968	06	A2C00042588	1	3011	054	 	1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"	#N/A	ROH	NA	0.01	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00042588	1	3011	054	 	1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"	#N/A	ROH	NA	0.01	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156A	5WK43968	06	A2C00044583	1	3011	054	 	1351	"100uH,600mA,SMD,COIL/"	#N/A	ROH	NA	1.24	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00044583	1	3011	054	 	1351	"100uH,600mA,SMD,COIL/"	#N/A	ROH	NA	1.24	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00049726	3	3011	054	 	1351	"6K65,0.1%,TK25,100mW,0603,LIN RES/TNPWe3"	#N/A	ROH	NA	2.67	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156A	5WK43968	06	A2C00054239	2	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	#N/A	ROH	NA	0.62	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155A	5WK43967	06	A2C00054239	9	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	#N/A	ROH	NA	2.79	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00054239	6	3011	054	 	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"	#N/A	ROH	NA	1.86	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00057969	1	3011	054	 	1351	"2-axis lateral accelerometer 70g/35g, 3."	#N/A	ROH	NA	26.25	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243156B	5WK43968	06	A2C00059117	2	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	#N/A	ROH	NA	0.1	PS_ARAMIS II MCG_A.APRO	NO	4991582526
639730	09/07/2015	ZSCR	551	035-1	0	'054	A2C53243155B	5WK43967	06	A2C00059117	4	3011	054	 	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"	#N/A	ROH	NA	0.2	PS_ARAMIS II MCG_A.APRO	NO	4991582494
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875B	5WK44354	#N/A	A2C00000445	246	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"	#N/A	ROH	NA	19.68	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875B	5WK44354	#N/A	A2C00011061	62	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323_3,BIP/BCR133W"	#N/A	ROH	NA	5.58	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00021262	3	3011	054	 	1351	"240R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"	#N/A	ROH	NA	0.78	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00025363	931	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	#N/A	ROH	NA	18.62	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875B	5WK44354	#N/A	A2C00025363	3913	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"	#N/A	ROH	NA	78.26	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00032469	1	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"	#N/A	ROH	NA	0.11	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875B	5WK44354	#N/A	A2C00032469	12	3011	054	 	1351	"Dual 40W,22V,SOT23,common anode, SUP DIO"	#N/A	ROH	NA	1.32	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00038706	21	3011	054	 	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("	#N/A	ROH	NA	6.51	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00051978	76	3011	054	 	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	38	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875B	5WK44354	#N/A	A2C00054422	21	3011	054	 	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"	#N/A	ROH	NA	14.07	PS_HYUNDAI_A.APROBACION	NO	4991582672
639734	09/07/2015	ZSCR	551	035-1	0	'054	A2C53429875A	5WK44354	#N/A	A2C00055569	16	3011	054	 	1351	"TMS470PVF249BBPZ,A1,PQFP100,FLASH,32bit,"	#N/A	ROH	NA	459.2	PS_HYUNDAI_A.APROBACION	NO	4991582672
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00001995	31	3011	054	 	1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"	#N/A	ROH	NA	0.93	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00004297	78	3011	054	 	1351	"R LIN,127R,1%,TK100,125mW,0805"	#N/A	ROH	NA	1.56	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00005646	51	3011	054	 	1351	"100R,1%,TK100,125mW,0805,LIN RES/"	#N/A	ROH	NA	1.02	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00006416	90	3011	054	 	1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"	#N/A	ROH	NA	9	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00010918	18	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.18	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00011374	244	3011	054	 	1351	"R LIN,8K25,1%,TK100,63mW,0402"	#N/A	ROH	NA	2.44	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00013032	6	3011	054	 	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/++ special"	#N/A	ROH	NA	4.74	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00019590	147	3011	054	 	1351	"R LIN,2K,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.47	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00020895	3	3011	054	 	1351	"70V,150mA,2, common anode, FAST,SOT323_3"	#N/A	ROH	NA	0.21	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00021296	5	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"	#N/A	ROH	NA	0.55	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00031355	162	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	#N/A	ROH	NA	17.82	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00031924	21	3011	054	 	1351	"16uH,100mA,SMD,CAN COIL/ACT4532"	#N/A	ROH	NA	32.97	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639736	09/07/2015	ZSCR	551	035-1	0	'054	A2C53388687	5WY90220	01	A2C00043037	17	3011	054	 	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"	#N/A	ROH	NA	9.52	PS_ARAMIS 2012_A.APROBA	NO	4991582990
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00002159	23	3011	054	 	1351	"100nF,10%,100V,X7R,1206,TINNED,CER CAP/"	#N/A	ROH	NA	8.05	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00004349	3	3011	054	 	1351	"R JUMP,0R05,100mW,1A,0603"	#N/A	ROH	NA	0.03	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00005783	43	3011	054	 	1351	"R LIN,47R,1%,TK100,125mW,0805"	#N/A	ROH	NA	0.86	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00006609	2	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"	#N/A	ROH	NA	0.02	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00006616	180	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	1.8	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00006616	336	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	3.36	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00010444	165	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	#N/A	ROH	NA	1.65	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00010444	136	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"	#N/A	ROH	NA	1.36	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00010918	24	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.24	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00010918	22	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.22	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00019591	223	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"	#N/A	ROH	NA	2.23	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00019595	159	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.59	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00022910	23	3011	054	 	1351	"C CER,X7R,22nF,10%,25V,0402,Sn"	#N/A	ROH	NA	0.23	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00023857	61	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"	#N/A	ROH	NA	19.52	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00031355	154	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	#N/A	ROH	NA	16.94	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00031355	108	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"	#N/A	ROH	NA	11.88	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00032168	102	3011	054	 	1351	"R LIN,1K3,1%,TK100,63mW,0402"	#N/A	ROH	NA	1.02	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00039660	60	3011	054	 	1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"	#N/A	ROH	NA	12.6	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00047590	128	3011	054	 	1351	"150uH,1.5A,SMD,COIL/SLF12575T-151M1R5-H"	#N/A	ROH	NA	345.6	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00051989	48	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	39.36	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00051994	39	3011	054	 	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	35.1	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00052689	263	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"	#N/A	ROH	NA	2.63	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00052851	209	3011	054	 	1351	"10R,1%,TK100,125mW,0805,LIN RES/D12 100"	#N/A	ROH	NA	2.09	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070092	5WY89360	01	A2C00061961	14	3011	054	 	1351	"IC SMART POW/ATIC129_8LOOP_C2,QFP80"	#N/A	ROH	NA	390.74	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639738	09/07/2015	ZSCR	551	035-1	0	'054	A2C3108070093	5WY89360	01	A2C00063123	8	3011	054	 	1351	"Q QUARTZ/NX3225GB,16MHz,NX3225GB"	#N/A	ROH	NA	13.76	PS_CHRYSLER MY2013_A.AP	NO	4991582914
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C53412223	5WY88020	#N/A	A2C00003590	17	3011	054	 	1351	"0R001,1%,TK50,250mW,MINIMELF0204,LIN RES"	#N/A	ROH	NA	1.53	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00004288	3	3011	054	 	1351	"R LIN,4K99,1%,TK100,125mW,0805"	#N/A	ROH	NA	0.06	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C53412223	5WY88020	#N/A	A2C00006616	91	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	0.91	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00006616	306	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	#N/A	ROH	NA	3.06	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00010877	214	3011	054	 	1351	"R LIN,3K24,1%,TK100,100mW,0603"	#N/A	ROH	NA	2.14	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00019595	36	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"	#N/A	ROH	NA	0.36	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00040894	6	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"	#N/A	ROH	NA	0.96	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C31748900	5WY88020	#N/A	A2C00044245	72	3011	054	 	1351	"40V,500mA,1,SCHOTTKY,SOD323F,RECT DIODE/"	#N/A	ROH	NA	24.48	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639739	09/07/2015	ZSCR	551	035-1	0	'054	A2C53412223	5WY88020	#N/A	A2C00051989	1	3011	054	 	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"	#N/A	ROH	NA	0.82	PSAD_GM BRASIL_A.APROBA	NO	4991582793
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40000019	2	3011	054	 	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"	#N/A	ROH	NA	0.08	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300780093	A2C83007700	#N/A	A2C40000019	1	3011	054	 	1351	"F BEAD/-,100mOhm,60Ohm,500mA,SMD"	#N/A	ROH	NA	0.04	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40000036	4	3011	054	 	1351	"L COIL/CD 75,150uH,580mA,SMD"	#N/A	ROH	NA	5.92	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300780093	A2C83007700	#N/A	A2C40000036	8	3011	054	 	1351	"L COIL/CD 75,150uH,580mA,SMD"	#N/A	ROH	NA	11.84	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40000046	1	3011	054	 	1351	"D REC/-,600V,1.5A,DO214AC,0s"	#N/A	ROH	NA	0.17	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900092	A2C83008900	#N/A	A2C40001463	4	3011	054	 	1351	"C CER,X7R,100nF,10%,50V,0805,Sn ++ Open"	#N/A	ROH	NA	0.2	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300780092	A2C83007700	#N/A	A2C40002606	1	3011	054	 	1351	"C CER,X7R,100nF,10%,16V,0603,Sn"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300780092	A2C83007700	#N/A	A2C40002654	1	3011	054	 	1351	"C CER,X7R,470pF,10%,50V,0603,Sn"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40003431	2	3011	054	 	1351	"R LIN,6K81,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.02	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900092	A2C83008900	#N/A	A2C40003555	1	3011	054	 	1351	"R LIN,2K74,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40003585	2	3011	054	 	1351	"R LIN,200R,1%,TK50,250mW,MELF0204"	#N/A	ROH	NA	0.18	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900092	A2C83008900	#N/A	A2C40003880	1	3011	054	 	1351	"R LIN,150K,1%,TK100,100mW,0603"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
639743	09/07/2015	ZSCR	551	035-1	0	'054	A2C8300900093	A2C83008900	#N/A	A2C40003915	1	3011	054	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"	#N/A	ROH	NA	0.01	PS_SDM30_A.APROBACION A	NO	
