No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9151221	77	3011	050		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.77	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	9151221	11	3011	050		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.11	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9151221	15	3011	050		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.15	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	9156099	29	3011	050		1351	"0R001,1%,TK50,250MW,MINIMELF02"		ROH	NA	2.32	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9156553	6	3011	050		1351	"3K48,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.48	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166099	62	3011	050		1351	"0R001,125MW,2A,0H,0805,JUMPER/"		ROH	NA	1.24	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9166099	72	3011	050		1351	"0R001,125MW,2A,0H,0805,JUMPER/"		ROH	NA	1.44	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166455	78	3011	050		1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	1.56	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9166455	141	3011	050		1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	2.82	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166485	63	3011	050		1351	"750R,1%,TK100,125MW,0805,FIX R"		ROH	NA	1.26	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166573	11	3011	050		1351	"5K62,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.22	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9166573	147	3011	050		1351	"5K62,1%,TK100,125MW,0805,FIX R"		ROH	NA	2.94	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166718	18	3011	050		1351	"150K,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.36	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9166739	147	3011	050		1351	"249K,1%,TK100,125MW,0805,FIX R"		ROH	NA	2.94	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	9166945	46	3011	050		1351	"2K4,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.92	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	9166945	22	3011	050		1351	"2K4,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.44	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00000303	1	3011	050		1351	"1.5KW,28.2V,DO214AB,SUP DIODE/1,5SMC33AT"		ROH	NA	1.17	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	A2C00000802	8	3011	050		1351	"2,OP AMP,0Hz,SO8,OP-COMP/LM2904_________"		ROH	NA	4.32	ES_CEC_NORA ANCHONDO	NO	4959217563
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00002104	3	3011	050		1351	"27pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.06	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00003551	7	3011	050		1351	"R LIN,10K,1%,TK50,250mW,MINIMELF0204"		ROH	NA	0.56	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	A2C00003727	19	3011	050		1351	"270R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.19	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00003917	1	3011	050		1351	"19K1,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.08	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00004143	115	3011	050		1351	"56K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.3	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	A2C00004167	62	3011	050		1351	"332K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.24	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	A2C00004167	89	3011	050		1351	"332K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.78	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00004200	16	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.32	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	A2C00004200	34	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.68	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	A2C00004200	10	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.2	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	A2C00004271	45	3011	050		1351	"200K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.9	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00004276	7	3011	050		1351	"4K7,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.14	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017614A	NA	A2C00004276	27	3011	050		1351	"4K7,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.54	ES_CEC_NORA ANCHONDO	NO	4959215409
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	A2C00004276	43	3011	050		1351	"4K7,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.86	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00004936	5	3011	050		1351	"51uH,500mA,SMD,CAN COIL/B82790 +++ use i"		ROH	NA	18.3	ES_CEC_NORA ANCHONDO	NO	4959215256
172126	26/06/2012	ZSCR	551	035-1	0	6521017609B	NA	A2C00011743	1	3011	050		1351	"1uF,10%,10V,X7R,0805,TINNED,CER CAP/++ u"		ROH	NA	0.09	ES_CEC_NORA ANCHONDO	NO	4959215292
172126	26/06/2012	ZSCR	551	035-1	0	6521017609A	NA	A2C00021270	2	3011	050		1351	"SRAM,64KBit,128x(64x8) or 8Kx8,35ns,SO28"		ROH	NA	22.08	ES_CEC_NORA ANCHONDO	NO	4959215256
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	2576322069	16	3011	050		1351	"1UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	6.08	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6531352039	53	3011	050		1351	"GT0.25W,1W METAL-RESISTOR 1%,0"		ROH	NA	61.48	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6531352041	13	3011	050		1351	VARISTOR 14V 30A 0603_13		ROH	NA	2.73	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	6541602007	6	3011	050		1351	NPN BIPOLAR TRANSISTOR		ROH	NA	7.86	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6551672038	7	3011	050		1351	"75XX74,DUAL D FLIPFLOP PRESET"		ROH	NA	3.15	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6555672098	3	3011	050		1351	"BTS436,BTS 436,HIGH SIDE DRIVE"		ROH	NA	14.43	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6576322093	2	3011	050		1351	"10UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	1.96	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6576322093	2	3011	050		1351	"10UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	1.96	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6576372070	1	3011	050		1351	"100OHM,7A,SMD,BEAD/BDS4.6/3/8."		ROH	NA	0.82	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6577362012	14	3011	050		1351	"33NF,5%,50V,X7R,0805,NISN,CER"		ROH	NA	0.7	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6577672042	3	3011	050		1351	"74XX4538,DUAL RETRIG MONO MULT"		ROH	NA	3.45	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	6581362013	13	3011	050		1351	"150NF,10%,16V,X7R,0805,NISN,CE"		ROH	NA	0.91	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6581362049	2	3011	050		1351	"CAPACITOR 15PF 5%, 50V 0603"		ROH	NA	0.04	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6581672059	2	3011	050		1351	LOGIC ICS / 74HC00_________12		ROH	NA	1.08	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6584672031	1	3011	050		1351	TRIPLE 3 INPUT NAND 125 74HC10		ROH	NA	0.45	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6584672037	3	3011	050		1351	QUAD 2 INPUT AND GATE 125 74HC058		ROH	NA	1.32	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6591312040	1	3011	050		1351	"70V,250MA,SOT23,DUAL,FAST,SIGN"		ROH	NA	0.09	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	6591602026	9	3011	050		1351	"NPN,DIGITAL,100MA,50V,R[B]=47K"		ROH	NA	0.81	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6591602057	2	3011	050		1351	BIP TRANSISTOR / PMBT3904_____		ROH	NA	0.2	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6592312071	7	3011	050		1351	DIODO RECTIFICADOR		ROH	NA	1.19	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6592392038	43	3011	050		1351	CAPACITOR DE TANTALUM 10V 10%		ROH	NA	46.44	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6592672095	9	3011	050		1351	LOGIC ICS / 74HC02		ROH	NA	3.87	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6592672095	2	3011	050		1351	LOGIC ICS / 74HC02		ROH	NA	0.86	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6594312008	1	3011	050		1351	"200V,2A,SMB,DIODES RECTIFIER /"		ROH	NA	0.47	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6594312008	3	3011	050		1351	"200V,2A,SMB,DIODES RECTIFIER /"		ROH	NA	1.41	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6594352018	1	3011	050		1351	"NTC RESISTORS / 22K/5%/0,21W/P"		ROH	NA	0.52	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6596352020	11	3011	050		1351	1W METAL RESISTOR 5% 820		ROH	NA	1.65	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6596352077	6	3011	050		1351	2W METAL RESISTOR 2% 0.47		ROH	NA	15	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6596362006	268	3011	050		1351	"330NF,10%,16V,X7R,0805,NISN,CE"		ROH	NA	21.44	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6596362041	1	3011	050		1351	16V 180 nf 10% x7R Ceramic Capacitor		ROH	NA	0.08	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	6596362078	2	3011	050		1351	16V -10+20% CERAMIC CAPACITOR		ROH	NA	2.72	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6596362078	1	3011	050		1351	16V -10+20% CERAMIC CAPACITOR		ROH	NA	1.36	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	6596392002	1	3011	050		1351	16V 10% TANTALUM CAPACITOR		ROH	NA	1.74	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151004	10	3011	050		1351	"3K3,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.1	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151004	59	3011	050		1351	"3K3,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.59	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151008	2	3011	050		1351	"100R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.02	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151009	390	3011	050		1351	"10K,5%,TK250,125MW,0805,FIX RE"		ROH	NA	3.9	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151011	70	3011	050		1351	"22K,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.7	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151126	41	3011	050		1351	"1R,5%,TK250,125MW,0805,FIX RES"		ROH	NA	0.82	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151160	78	3011	050		1351	"24R,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.78	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151193	3	3011	050		1351	"510R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.03	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151203	17	3011	050		1351	"1K2,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.17	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151221	30	3011	050		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.3	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9151237	183	3011	050		1351	"30K,5%,TK250,125MW,0805,FIX RE"		ROH	NA	1.83	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151241	59	3011	050		1351	"43K,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.59	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9151500	38	3011	050		1351	"0R05 MAX,125MW,2A,0H,0805,JUMP"		ROH	NA	0.38	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152126	55	3011	050		1351	1/16W THICK FILM RESISTOR 5%		ROH	NA	0.55	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152176	230	3011	050		1351	RESISTENCIA 100R;5%;1/16W 0603		ROH	NA	2.3	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152184	1	3011	050		1351	"220R,5%,TK200,63MW,0603,FIX RE"		ROH	NA	0.01	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152217	1	3011	050		1351	"4K7,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.01	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152218	1	3011	050		1351	"5K1,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.01	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9152241	318	3011	050		1351	RESISTOR 43K 5% 1/16W 0603_06		ROH	NA	3.18	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9165099	1	3011	050		1351	"0R001,63MW,1.5A,0H,0603,JUMPER"		ROH	NA	0.01	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9165581	2	3011	050		1351	"1/16W THICK FILM-RESISTOR 1%, 6.81K"		ROH	NA	0.02	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166099	62	3011	050		1351	"0R001,125MW,2A,0H,0805,JUMPER/"		ROH	NA	1.24	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9166376	2	3011	050		1351	"RES,SMD,60.4,1%,125MW,0805"		ROH	NA	0.04	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9166452	4	3011	050		1351	"340R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.08	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166455	81	3011	050		1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	1.62	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166477	226	3011	050		1351	"619R,1%,TK100,125MW,0805,FIX R"		ROH	NA	6.78	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166485	14	3011	050		1351	"750R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.28	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9166539	32	3011	050		1351	"2K49,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.64	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	9166539	40	3011	050		1351	"2K49,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.8	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	9166543	36	3011	050		1351	"2K74,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.72	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166568	82	3011	050		1351	"4K99,1%,TK100,125MW,0805,FIX R"		ROH	NA	1.64	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166630	298	3011	050		1351	"20K,1%,TK100,125MW,0805,FIX RE"		ROH	NA	5.96	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9166632	199	3011	050		1351	"21K,1%,TK100,125MW,0805,FIX RE"		ROH	NA	3.98	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166652	63	3011	050		1351	RESISTENCIA 34K 1% 0805_075		ROH	NA	1.26	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166684	42	3011	050		1351	"73K2,1%,TK100,125MW,0805,FIX R"		ROH	NA	1.68	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	9166685	87	3011	050		1351	"LT0.25W,1/8W THICK FILMRESISTO"		ROH	NA	1.74	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166718	176	3011	050		1351	"150K,1%,TK100,125MW,0805,FIX R"		ROH	NA	3.52	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	9166739	264	3011	050		1351	"249K,1%,TK100,125MW,0805,FIX R"		ROH	NA	5.28	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	9166778	1	3011	050		1351	RESISTENCIA 634K 1% 1/10W 0805		ROH	NA	0.02	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00000254	1	3011	050		1351	"11V,350mW,SOT23,ZENER/BZX84-C11/T1"		ROH	NA	0.1	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00000303	2	3011	050		1351	"1.5KW,28.2V,DO214AB,SUP DIODE/1,5SMC33AT"		ROH	NA	2.34	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00000346	1	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	0.07	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00000406	16	3011	050		1351	"D REC/ES3D,200V,3A,DO214AB,0s"		ROH	NA	12.96	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	A2C00000609	11	3011	050		1351	"1,N_CHAN,-,SMALLSIGNAL,50V,200mA,3.5Ohm,"		ROH	NA	2.42	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00000939	2	3011	050		1351	TRANCEIVER: BIDIRECTIONAL BUS T		ROH	NA	19.16	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	A2C00002014	35	3011	050		1351	"100nF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.4	ES_IDM_NORA ANCHONDO	NO	4959215512
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00002338	2	3011	050		1351	"1uF,10%,16V,X7R,1206,TINNED,CER CAP/++ u"		ROH	NA	0.26	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00002585	1	3011	050		1351	"10uF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	1.64	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00003693	11	3011	050		1351	"R LIN,470R,5%,TK200,100mW,0603"		ROH	NA	0.11	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6521037631A	NA	A2C00003778	1	3011	050		1351	"R LIN,10R,5%,TK250,125mW,0805"		ROH	NA	0.01	ES_IDM_NORA ANCHONDO	NO	4959215467
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004074	62	3011	050		1351	"220K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.24	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004143	862	3011	050		1351	"56K2,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	17.24	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004167	56	3011	050		1351	"332K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.12	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004200	214	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	4.28	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6521037632A	NA	A2C00004240	158	3011	050		1351	"2K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	3.16	ES_IDM_NORA ANCHONDO	NO	4959217466
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004271	195	3011	050		1351	"200K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	3.9	ES_IDM_NORA ANCHONDO	NO	4959215611
172127	26/06/2012	ZSCR	551	035-1	0	6578527602A	NA	A2C00004457	177	3011	050		1351	"1M,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	3.54	ES_IDM_NORA ANCHONDO	NO	4959215611
