No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP		
658098	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53417068A	1	3011	054	 	1301	VW10 circuit board assy 8FL SMD Top	NA	HALB	S.Real	175.99	PS_VW10 LC_.	NO	4993423421		
658098	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53417085	1	3011	054	 	1301	pin header 75P H 2R THP 1018 XIV	NA	ROH	NA	35.25	PS_VW10 LC_.	NO	4993423421		
658100	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44808	NA	A2C00049991	1	3011	054	 	1301	"470uF,20%,35V,HOL,AL,ELEC CAP/ELXZ350ETD"	NA	ROH	NA	0.86	PS_VW10 LC_.	NO	4993425598		
658100	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53417068A	1	3011	054	 	1301	VW10 circuit board assy 8FL SMD Top	NA	HALB	S.Real	175.99	PS_VW10 LC_.	NO	4993425598		
658100	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53417085	1	3011	054	 	1301	pin header 75P H 2R THP 1018 XIV	NA	ROH	NA	35.25	PS_VW10 LC_.	NO	4993423421		
658101	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	71.83	OC_BOSE BMW_A.ANA TAPIA	NO	4993423678		
658104	01/09/2015	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	71.83	OC_BOSE BMW_A.ANA TAPIA	NO	4993423678		
658118	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44285	NA	A2C00027389	7	3011	054	 	1403	cover	NA	ROH	NA	19.81	PS_VW10 LC_.	NO	4993423774		
658121	01/09/2015	ZSCR	551	040-5	NA	'054	A2C31080700	NA	A2C30202900	1	3011	054	 	1405	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	41.86	PS_CHRYSLER MY2013_.	NO	4993424312		
658121	01/09/2015	ZSCR	551	040-5	NA	'054	A2C31080700	NA	A2C53330109	1	3011	054	 	1405	socket	NA	ROH	NA	17.49	PS_CHRYSLER MY2013_.	NO	4993424312		
658122	01/09/2015	ZSCR	551	040-5	NA	'054	A2C96590001	NA	A2C95898500	1	3011	054	 	1405	multipoint connector 56/ 26P H 2SYS BE 5	NA	ROH	NA	23.79	PS_FIAT BRAZIL_.	NO	4993421144		
658126	01/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035705	1	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	355.84	PS_VW11_.	NO	4993426681		
658135	01/09/2015	ZSCR	551	034-2	NA	'054	5WK43900	NA	A2C00013374	0.001	3011	054	 	1342	protective laquer BECTRON PK4340	NA	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658135	01/09/2015	ZSCR	551	034-2	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1342	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658136	01/09/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658138	01/09/2015	ZSCR	551	040-1	NA	'054	5WK44749	NA	A2C8021770003	1	3011	054	 	1401	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	317.39	PS_HONDA HRS6_J.JUAN CH	NO	4993425544		
658139	01/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658140	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C95735801	1	3011	054	 	1095	pcb assy VW11	NA	HALB	S.Real	334.39	PS_VW11_.	NO	4993426681		
658141	01/09/2015	ZSCR	551	040-3	NA	'054	A2C33330515	NA	A2C91600700	1	3011	054	 	1403	multipoint connector124/ 86P H 2SYS 1018	NA	ROH	NA	57.12	PSAD_DAIMLER STAR2_ISC_	NO	STOCK		
658141	01/09/2015	ZSCR	551	040-3	NA	'054	A2C92704001	NA	A2C91600800	6	3011	054	 	1403	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	310.08	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658142	01/09/2015	ZSCR	551	040-3	NA	'054	A2C87075000	NA	A2C83145200	100	3011	054	 	1403	certification label identificati	NA	ROH	NA	30	PS_SDM30_.	NO	4993422117		
658143	01/09/2015	ZSCR	551	040-3	NA	'054	5WK42966	NA	6593331401	40	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	10.8	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
658144	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44058	NA	A2C53324560	50	3011	054	 	1403	certification label spool part p	NA	ROH	NA	26.5	PS_ARAMIS III_.	NO	4993425077		
658147	01/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035705	1	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	355.84	PS_VW11_.	NO	4993426681		
658160	01/09/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658162	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658163	01/09/2015	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	3011	054	 	1401	airbag	NA	HALB	S.Real	344.3	PS_CHRYSLER MY2013_.	NO	4993424312		
658167	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658171	01/09/2015	ZSCR	551	040-1	NA	'054	5WK44004	NA	A2C00013374	0.003	3011	054	 	1401	protective laquer BECTRON PK4340	NA	ROH	NA	1.23	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658171	01/09/2015	ZSCR	551	040-1	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658174	01/09/2015	ZSCR	551	040-1	NA	'054	5WK43949	NA	A2C00013374	0.003	3011	054	 	1401	protective laquer BECTRON PK4340	NA	ROH	NA	1.23	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658174	01/09/2015	ZSCR	551	040-1	NA	'054	A2C83283015	NA	A2C96631700	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	623.51	PSAD_DAIMLER STAR2_ISC_	NO	4993422682		
658178	01/09/2015	ZSCR	551	034-8	NA	'054	5WK44004	NA	A2C00013374	0.018	3011	054	 	1348	protective laquer BECTRON PK4340	NA	ROH	NA	7.37	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658178	01/09/2015	ZSCR	551	034-8	NA	'054	A2C33330515	NA	A2C96631500	6	3011	054	 	1348	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	3068.76	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658181	01/09/2015	ZSCR	551	040-2	NA	'054	5WK43875	NA	A2C00013374	0.001	3011	054	 	1402	protective laquer BECTRON PK4340	NA	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658181	01/09/2015	ZSCR	551	040-2	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1402	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658184	01/09/2015	ZSCR	551	040-5	NA	'054	A2C33330515	NA	A2C91600700	2	3011	054	 	1405	multipoint connector124/ 86P H 2SYS 1018	NA	ROH	NA	114.24	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658187	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44285	NA	A2C00014697	70	3011	054	 	1403	sticker	NA	ROH	NA	37.1	PS_VW10 LC_.	NO	4993420888		
658188	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44058	NA	A2C53324560	120	3011	054	 	1403	certification label spool part p	NA	ROH	NA	63.6	PS_ARAMIS III_.	NO	4993425077		
658190	01/09/2015	ZSCR	551	040-3	NA	'054	5WK43002	NA	6593331401	50	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	13.5	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
658194	01/09/2015	ZSCR	551	040-5	NA	'054	A2C96590001	NA	A2C96660500	1	3011	054	 	1405	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421144		
658199	01/09/2015	ZSCR	551	040-2	NA	'054	A2C80644604	NA	A2C95923700	1	3011	054	 	1402	pcb assy DAGARM3 V14-1	NA	HALB	S.Real	460.28	PS_ARAMIS III_.	NO	4993421553		
658202	01/09/2015	ZSCR	551	050-1	NA	'054	A2C96810100	NA	A2C98409700	1	3011	054	 	1501	pcb assy GMSMD30	NA	HALB	S.Real	264.05	PS_SDM30_.	NO	4993420947		
658204	01/09/2015	ZSCR	551	040-1	NA	'054	5WK44749	NA	A2C8021770003	1	3011	054	 	1401	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	317.39	PS_HONDA HRS6_J.JUAN CH	NO	4993425544		
658206	01/09/2015	MB1A	551	040-5	K96019	'054	NA	NA	A2C95735801	1	3011	054	 	1095	pcb assy VW11	NA	HALB	S.Real	334.39	PS_VW11_.	NO	4993426681		
658209	01/09/2015	MB1A	551	040-3	K96019	'054	NA	1	A2C96705604	2	3011	054	 	1095	ACU HONHRS7ACC MY16 S20 10 05 0 1 0 T2F-	NA	FERT	NA	703.96	PS_HONDA HRS7_.	NO	4993426111		
658210	01/09/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423011		
658212	01/09/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423011		
658214	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4993423421		
658216	01/09/2015	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C53416946	3	3011	054	 	1342	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	677.82	PS_VW10 LC_.	NO	4993423421		
658218	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1403	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4993423421		
658225	01/09/2015	ZSCR	551	040-2	NA	'054	A2C91739900	NA	A2C92025300	1	3011	054	 	1402	pcb assy HONHRS5 V28	NA	HALB	S.Real	223.63	PS_HONDA HRS5_.	NO	4993421843		
658233	01/09/2015	ZSCR	551	034-2	NA	'054	A2C95773900	NA	A2C90247200	2	3011	054	 	1342	pcb assy HONHRS6 D_14	NA	HALB	S.Real	354.76	PS_HONDA HRS6_J.JUAN CH	NO	4993421627		
658237	01/09/2015	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C53416946	2	3011	054	 	1342	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	451.88	PS_VW10 LC_.	NO	4993423421		
658241	01/09/2015	ZSCR	551	034-2	NA	'054	A2C91739900	NA	A2C92025300	2	3011	054	 	1342	pcb assy HONHRS5 V28	NA	HALB	S.Real	447.26	PS_HONDA HRS5_.	NO	4993421843		
658244	01/09/2015	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1342	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423011		
658259	01/09/2015	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1342	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423011		
658261	01/09/2015	ZSCR	551	040-2	NA	'054	5WK43815	NA	A2C00013374	0.001	3011	054	 	1402	protective laquer BECTRON PK4340	NA	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658261	01/09/2015	ZSCR	551	040-2	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1402	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658266	01/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035705	2	3011	054	 	1095	ACU VW11 MY15 S20 16 06 0 1 0 NAR	NA	FERT	NA	711.68	PS_VW11_.	NO	4993426681		
658270	01/09/2015	ZSCR	551	040-1	NA	'054	A2C80644604	NA	A2C95923700	1	3011	054	 	1401	pcb assy DAGARM3 V14-1	NA	HALB	S.Real	460.28	PS_ARAMIS III_.	NO	4993421553		
658279	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44592	NA	A2C53435477	1	3011	054	 	1403	pcb assy HONHRS5 V36	NA	HALB	S.Real	228.68	PS_HONDA HRS5_.	NO	4993423349		
658282	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658284	01/09/2015	ZSCR	551	040-1	NA	'054	A2C96636001	NA	A2C96660600	1	3011	054	 	1401	pcb assy PTFSPEED15 V01_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421176		
658287	01/09/2015	ZSCR	551	040-1	NA	'054	A2C96636001	NA	A2C96660600	1	3011	054	 	1401	pcb assy PTFSPEED15 V01_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4993421176		
658292	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658294	01/09/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658298	01/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658307	01/09/2015	ZSCR	551	040-1	NA	'054	5WK43875	NA	A2C00013374	0.001	3011	054	 	1401	protective laquer BECTRON PK4340	NA	ROH	NA	0.41	PSAD_DAIMLER STAR2_ISC_	NO	4993420865		
658307	01/09/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658308	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44781	NA	A2C00014697	50	3011	054	 	1403	sticker	NA	ROH	NA	26.5	PS_VW10 LC_.	NO	4993420888		
658310	01/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	2	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	103.36	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658311	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44591	NA	A2C53397780	2	3011	054	 	1403	cover	NA	ROH	NA	6.76	PS_HONDA HRS5_.	NO	4993425145		
658312	01/09/2015	ZSCR	551	040-5	NA	'054	A2C92114400	NA	A2C53330109	3	3011	054	 	1405	socket	NA	ROH	NA	52.47	PSAD_DAIMLER STAR2_ISC_	NO	4993421745		
658313	01/09/2015	ZSCR	551	040-2	NA	'054	A2C53412213	NA	A2C53412223	1	3011	054	 	1402	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO	4993423512		
658314	01/09/2015	ZSCR	551	040-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1401	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	4993422044		
658315	01/09/2015	ZSCR	551	040-5	NA	'054	A2C30910808	NA	A2C32509000	1	3011	054	 	1405	pcb assy VW20 V01	NA	HALB	S.Real	140.87	PSAD_VW20_.	NO	4993424197		
658317	01/09/2015	ZSCR	551	040-5	NA	'054	A2C33330515	NA	A2C96631500	1	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	511.46	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658318	01/09/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658319	01/09/2015	ZSCR	551	040-1	NA	'054	A2C84661700	NA	A2C8466170093	1	3011	054	 	1401	pcb assy VW20 D_4 Top	NA	HALB	S.Real	208.99	PS_VW20 MQB_.	NO	4993427957		
658321	01/09/2015	MB1A	551	040-5	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
658322	01/09/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C96829500	1	3011	054	 	1095	pcb assy HONHRS7 D_3	NA	HALB	S.Real	166.39	PS_HONDA HRS7_.	NO	4993426111		
658323	01/09/2015	ZSCR	551	040-5	NA	'054	5WK44742	NA	A2C53125064	1	3011	054	 	1405	multipoint connector 96P H 2SYS D-B	NA	ROH	NA	33.27	PS_ARAMIS III_.	NO	4993425534		
658324	01/09/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C86882300	5	3011	054	 	1095	cover with bushin	NA	ROH	NA	73.15	PSAD_STAR 22_.	NO	4993426909		
658325	01/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	1	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	51.68	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658327	01/09/2015	ZSCR	551	040-3	NA	'054	5WK43024	NA	6593331401	150	3011	054	 	1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	40.5	PS_HONDA HRS6_J.JUAN CH	NO	4993420794		
658328	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44120	NA	A2C53108379	3	3011	054	 	1403	cover FIP T GY	NA	ROH	NA	11.19	PS_ARAMIS 2013_.	NO	4993425031		
658328	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44120	NA	A2C53331574	3	3011	054	 	1403	"housing FIP 157,0x 130,8"	NA	ROH	NA	53.34	PS_ARAMIS 2013_.	NO	4993425171		
658329	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44470	NA	A2C53397780	1	3011	054	 	1403	cover	NA	ROH	NA	3.38	PS_HONDA HRS6_J.JUAN CH	NO	4993425145		
658330	01/09/2015	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C53334853	70	3011	054	 	1342	certification label identi spool part p	NA	ROH	NA	35	PS_HYUNDAI_.	NO	4993422044		
658333	01/09/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	3	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	155.04	PSAD_DAIMLER STAR2_ISC_	NO	4993421284		
658334	01/09/2015	ZSCR	551	040-3	NA	'054	5WK44094	NA	A2C53324560	250	3011	054	 	1403	certification label spool part p	NA	ROH	NA	132.5	PS_ARAMIS III_.	NO	4993425077		
658399	02/09/2015	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53424009	212	3011	054	 	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	48.76	PS_CHRYSLER MY2013_.	NO	4993424312		
658399	02/09/2015	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	40	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	328	PS_CHRYSLER MY2013_.	NO	4993424312		
658400	02/09/2015	ZSCR	551	034-2	NA	'054	A2C85841501	NA	A2C53409092	13	3011	054	 	1342	cover	NA	ROH	NA	63.83	PS_RENAULT_.	NO	4993422304		
658401	02/09/2015	MB1A	551	030-1	K96019	'054	A2C95035705	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658402	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658403	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658404	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658405	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658406	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1	3011	054	 	1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	4993426681		
658407	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1	3011	054	 	1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	4993426681		
658408	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426111		
658409	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682950092	1	3011	054	 	1095	pcb assy HONHRS7 D_3 SMD BOT	NA	HALB	S.Real/AutoBF	96.72	PS_HONDA HRS7_.	NO	4993426111		
658412	02/09/2015	ZSCR	551	030-1	NA	'054	A2C91480401	NA	A2C9140860093	1	3011	054	 	1301	pcb assy HONHRS6 D_16 SMD TOP	NA	HALB	S.Real	250.05	PS_HONDA HRS6_J.JUAN CH	NO	4993421879		
658413	02/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658414	02/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658416	02/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C9663150093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	433.58	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658417	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	278.27	PS_HONDA HRS7_.	NO	4993426111		
658418	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930192	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real/AutoBF	170.51	PS_HONDA HRS7_.	NO	4993426111		
658421	02/09/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	2	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	822.1	PSAD_DAIMLER STAR2_ISC_	NO	4993421299		
658422	02/09/2015	ZSCR	551	030-1	NA	'054	A2C33330515	NA	A2C96631500	2	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	1022.92	PSAD_DAIMLER STAR2_ISC_	NO	4993421427		
658427	02/09/2015	ZSCR	551	030-1	NA	'054	A2C83283015	NA	A2C96631700	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	623.51	PSAD_DAIMLER STAR2_ISC_	NO	4993422682		
658429	02/09/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4993421299		
658431	02/09/2015	ZSCR	551	030-1	NA	'054	A2C83711000	NA	A2C84661700	1	3011	054	 	1301	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO	4993422483		
658433	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96766700	4	3011	054	 	1095	pcb assy DAGSMC453 with SW	NA	HALB	S.Real/AutoBF	1402.28	PSAD_DAIMLER SMART_F.FE	NO	4993426849		
658435	02/09/2015	ZSCR	551	030-1	NA	'054	5WK44508	NA	A2C53416946	1	3011	054	 	1301	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	225.94	PS_VW10 LC_.	NO	4993423433		
658437	02/09/2015	ZSCR	551	030-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1301	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4993423433		
658439	02/09/2015	ZSCR	551	030-1	NA	'054	A2C91085500	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	4993422008		
658440	02/09/2015	ZSCR	551	030-1	NA	'054	A2C91085500	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	4993422008		
658444	02/09/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	4993423011		
658447	02/09/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C96829301	1	3011	054	 	1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	320.62	PS_HONDA HRS7_.	NO	4993426111		
