No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
489311	7/13/2014	ZSCR	551	040-3	NA	'054	A2C82541900	NA	A2C82541900	2	ACU OPLA4400 G40 12 HX4401XESE	NA	FERT	NA	548.36	PSAD_OPEL 4400_J.JOSE O	NO				
489312	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44366	NA	A2C53279728	1	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO				
489313	7/13/2014	ZSCR	551	040-5	NA	'054	5WK42560	NA	A2C53328548	1	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO				
489315	7/13/2014	ZSCR	551	040-3	NA	'054	5WK43521	NA	A2C53106605	1	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO				
489316	7/13/2014	ZSCR	551	040-3	NA	'054	5WK42560	NA	A2C53328548	1	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS SUZUKI_A.ANA TAP	NO				
489319	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44040	NA	A2C53279728	1	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS SUZUKI_A.ANA TAP	NO				
489320	7/13/2014	ZSCR	551	034-2	NA	'054	5WK43590	NA	6592827601V02	1	OCS Nissan final Assembly V02	NA	HALB	S.Real/AutoBF	430.55	OC_OCS SUZUKI_A.ANA TAP	NO				
489323	7/13/2014	ZSCR	551	034-4	NA	'054	5WY89350	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
489324	7/13/2014	ZSCR	551	034-4	NA	'054	A2C37964107	NA	A2C35116200	2	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	797.9	PSAD_DAIMLER STAR 2_A.A	NO				
489325	7/13/2014	ZSCR	551	034-4	NA	'054	A2C37964107	NA	A2C35116200	3	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	1196.85	PSAD_DAIMLER STAR 2_A.A	NO				
489329	7/13/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489330	7/13/2014	ZSCR	551	034-4	NA	'054	A2C32453907	NA	A2C35116100	2	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	766.02	PSAD_DAIMLER STAR 2_A.A	NO				
489331	7/13/2014	ZSCR	551	034-3	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489342	7/13/2014	ZSCR	551	040-1	NA	'054	5WK44285	NA	A2C53367544	1	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO				
489343	7/13/2014	ZSCR	551	040-1	NA	'054	5WK44461	NA	A2C53404914	1	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO				
489344	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44285	NA	A2C53367544	2	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO				
489348	7/13/2014	ZSCR	551	040-1	NA	'054	5WK44461	NA	A2C53404914	1	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO				
489349	7/13/2014	ZSCR	551	040-3	NA	'054	A2C37924700	NA	A2C37744300	1	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO				
489351	7/13/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
489353	7/13/2014	ZSCR	551	040-2	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO				
489354	7/13/2014	ZSCR	551	040-2	NA	'054	5WK44252	NA	A2C53364457	1	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO				
489358	7/13/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
489359	7/13/2014	ZSCR	551	034-4	NA	'054	5WK44461	NA	A2C53404914	1	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO				
489360	7/13/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489362	7/13/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489364	7/13/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489365	7/13/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489366	7/13/2014	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO				
489367	7/13/2014	ZSCR	551	040-1	NA	'054	A2C82542000	NA	A2C8254200093	1	pcb assy OPLA4400 4401XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO				
489369	7/13/2014	ZSCR	551	030-1	NA	'054	5WK44285	NA	A2C53367544	1	ACU VW10 MY10 M35 08 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO				
489370	7/13/2014	ZSCR	551	034-2	NA	'054	A2C3320950092	NA	A2C53387067	16	pcb FIAT ACU MA	NA	ROH	NA	183.2	PS_FIAT BRAZIL_E.EDWIN	NO				
489372	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	1	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO				
489373	7/13/2014	ZSCR	551	040-2	NA	'054	5WK44252	NA	A2C53364457	3	pcb assy	NA	HALB	S.Real/AutoBF	288.75	OC_BOSE VW_A.ANA TAPIA-	NO				
489374	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	2	pcb assy	NA	HALB	S.Real/AutoBF	192.5	OC_BOSE VW_A.ANA TAPIA-	NO				
489376	7/13/2014	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	1	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
489377	7/13/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
489378	7/13/2014	ZSCR	551	040-1	NA	'054	A2C84851600	NA	A2C84835300	1	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO				
489379	7/13/2014	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	1	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
489380	7/13/2014	ZSCR	551	034-2	NA	'054	5WK44252		5WK44252	1	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
489382	7/13/2014	ZSCR	551	040-3	NA	'054	5WK44252		5WK44252	1	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO				
489383	7/13/2014	ZSCR	551	040-3	NA	'054	A2C87038500	NA	A2C5339962902	1	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	328.78	PS_HONDA HRS6_J.JUAN CH	NO				
489384	7/13/2014	ZSCR	551	034-2	NA	'054	A2C84851600	NA	A2C84851600	1	ACU VW10 M35 16 XX 0 0 0 000	NA	FERT	NA	287.21	PS_VW10 LC_U.ULISES VIL	NO				
489385	7/13/2014	ZSCR	551	034-2	NA	'054	A2C84906800	NA	A2C53108387	5	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.9	PS_HONDA HRS6_J.JUAN CH	NO				
489385	7/13/2014	ZSCR	551	034-2	NA	'054	A2C84906800	NA	A2C53397780	1	cover	NA	ROH	NA	3.18	PS_HONDA HRS6_J.JUAN CH	NO				
489385	7/13/2014	ZSCR	551	034-2	NA	'054	A2C84906800	NA	A2C53397769	1	housing	NA	ROH	NA	20.75	PS_HONDA HRS6_J.JUAN CH	NO				
489385	7/13/2014	ZSCR	551	034-2	NA	'054	A2C84906800	NA	A2C80217700	1	pcb assy HONHRS6 D_20	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO				
489385	7/13/2014	ZSCR	551	034-2	NA	'054	5WK44837	NA	6593831401	1	WARNING LABEL c/d/i HONDA	NA	ROH	NA	1.11	PS_HONDA HRS6_J.JUAN CH	NO				
489386	7/13/2014	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	4	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	1819.88	PS_ARAMIS III_E.EDWIN R	NO				
489386	7/13/2014	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C86816700	6	pcb assy DAGARM3 V18EDR	NA	HALB	S.Real	3084.12	PS_ARAMIS III_E.EDWIN R	NO				
489581	7/14/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489582	7/14/2014	ZSCR	551	030-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489583	7/14/2014	ZSCR	551	030-1	NA	'054	A2C5339962003	NA	A2C5339962003	1	pcb assy V4c	NA	HALB	S.Real	212.13	PS_HONDA HRS5_.	NO				
489584	7/14/2014	ZSCR	551	030-1	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489585	7/14/2014	ZSCR	551	030-1	NA	'054	A2C86816802	NA	A2C86617100	1	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO				
489586	7/14/2014	ZSCR	551	030-1	NA	'054	A2C80644602	NA	A2C81531200	3	pcb assy DAGARM3 V14	NA	HALB	S.Real	1301.55	PS_ARAMIS III_E.EDWIN R	NO				
489587	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44773	NA	A2C81532800	4	pcb assy DAGARM3 V12	NA	HALB	S.Real	1320.08	PS_ARAMIS III_E.EDWIN R	NO				
489588	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44773	NA	A2C81532800	1	pcb assy DAGARM3 V12	NA	HALB	S.Real	330.02	PS_ARAMIS III_E.EDWIN R	NO				
489589	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44773	NA	A2C81532800	1	pcb assy DAGARM3 V12	NA	HALB	S.Real	330.02	PS_ARAMIS III_E.EDWIN R	NO				
489590	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO				
489591	7/14/2014	ZSCR	551	030-1	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489592	7/14/2014	ZSCR	551	030-1	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489594	7/14/2014	ZSCR	551	030-1	NA	'054	A2C3511610092	NA	A2C35115900	6	pcb 6-lay FR-4 main	NA	ROH	NA	151.32	PSAD_DAIMLER STAR 2_A.A	NO				
489597	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44252	NA	A2C53364457	1	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO				
489600	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	4	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	665.6	PS_VW10 LC_U.ULISES VIL	NO				
489601	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53243156MI	NA	A2C53243156A	1	SMD assy C207 WITHOUT PPS / RO side A	NA	HALB	S.Real	282.62	PS_ARAMIS II MCG_F.FERN	NO				
489602	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53243156MI	NA	A2C53243156A	1	SMD assy C207 WITHOUT PPS / RO side A	NA	HALB	S.Real	282.62	PS_ARAMIS II MCG_F.FERN	NO				
489627	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
489628	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
489629	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
489630	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO				
489642	7/14/2014	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_E.EDWIN R	NO				
489643	7/14/2014	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_E.EDWIN R	NO				
489644	7/14/2014	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_E.EDWIN R	NO				
489646	7/14/2014	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_E.EDWIN R	NO				
489647	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO				
489649	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO				
489650	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO				
489652	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO				
489654	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO				
489656	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489657	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489658	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489662	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489664	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489665	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489666	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489667	7/14/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO				
489740	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900092	1	circuit board assy bottom side VW20	NA	HALB	S.Real/AutoBF	77.89	PSAD_VW20_U.ULISES VILL	NO				
489741	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
489742	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44630	NA	A2C3250900093	1	circuit board assy TOP side VW20	NA	HALB	S.Real	120.66	PSAD_VW20_U.ULISES VILL	NO				
489743	7/14/2014	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	158.84	PS_HYUNDAI_.	NO				
489744	7/14/2014	ZSCR	551	030-1	NA	'054	A2C3320950092	NA	A2C53387067	1	pcb FIAT ACU MA	NA	ROH	NA	11.45	PS_FIAT BRAZIL_E.EDWIN	NO				
489753	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	pcb assy	NA	HALB	S.Real	74.52	OC_BOSE BMW_A.ANA TAPIA	NO				
489755	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	pcb assy	NA	HALB	S.Real	74.52	OC_BOSE BMW_A.ANA TAPIA	NO				
489757	7/14/2014	ZSCR	551	030-1	NA	'054	5WK44291	NA	A2C53395078	1	pcb assy	NA	HALB	S.Real	74.52	OC_BOSE BMW_A.ANA TAPIA	NO				
489759	7/14/2014	ZSCR	551	030-1	NA	'054	A2C3511610093	NA	A2C3511610092	6	pcb assy DAGSTAR2 V02	NA	HALB	S.Real/AutoBF	884.94	PSAD_DAIMLER STAR 2_A.A	NO				
489765	7/14/2014	ZSCR	551	034-1	NA	'054	5WK42560	NA	A2C53328548	2	keypad assy	NA	HALB	S.Real/AutoBF	898.06	OC_OCS NISSAN_A.ANA TAP	NO				
489766	7/14/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	4	keypad assy	NA	HALB	S.Real/AutoBF	1796.12	OC_OCS NISSAN_A.ANA TAP	NO				
489768	7/14/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489771	7/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C37964107	1	ACU DAGSTAR2 MY12 S15 28 XX 0 0 0 000	NA	FERT	NA	443.7	PSAD_DAIMLER STAR 2_A.A	NO				
489773	7/14/2014	ZSCR	551	040-1	NA	'054	A2C83042800	NA	A2C8304280093	1	pcb assy MGNT75 Top	NA	HALB	S.Real	138.84	PSAD_PSA MAGNA_J.JOSE O	NO				
489775	7/14/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C53330109	10	socket	NA	ROH	NA	181	PSAD_DAIMLER STAR 2_A.A	NO				
489778	7/14/2014	ZSCR	551	040-3	NA	'054	5WK44675	NA	A2C53330103	2	socket	NA	ROH	NA	20.9	PS_FIAT BRAZIL_E.EDWIN	NO				
489779	7/14/2014	ZSCR	551	034-2	NA	'054	5WK44674	NA	A2C53332366	7	cover RAP T BK	NA	ROH	NA	33.74	PS_FIAT BRAZIL_E.EDWIN	NO				
489780	7/14/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C86055000	2	cover	NA	ROH	NA	19.82	PSAD_VW20_U.ULISES VILL	NO				
489782	7/14/2014	ZSCR	551	034-2	NA	'054	A2C82535000	NA	A2C82535300	3	housing 123.2x 128.2	NA	ROH	NA	57.78	PSAD_OPEL 4400_J.JOSE O	NO				
489783	7/14/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	500	certification label spool part p	NA	ROH	NA	250	PS_ARAMIS III_E.EDWIN R	NO				
489784	7/14/2014	ZSCR	551	034-2	NA	'054	5WK44252	NA	A2C53098572	200	label	NA	ROH	NA	82	OC_BOSE VW_A.ANA TAPIA-	NO	4979938312			
489785	7/14/2014	ZSCR	551	034-2	NA	'054	5WK44808	NA	A2C53245952	4	"housing FIP 152,0x 135,7"	NA	ROH	NA	76.88	PS_ARAMIS III_E.EDWIN R	NO				
489786	7/14/2014	ZSCR	551	034-2	NA	'054	5WK44004	NA	A2C53108387	18	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	3.24	PS_ARAMIS 2013_E.EDWIN	NO				
489786	7/14/2014	ZSCR	551	034-2	NA	'054	5WY86940	NA	A2C53331574	1	"housing FIP 157,0x 130,8"	NA	ROH	NA	15.75	PS_ARAMIS 2013_E.EDWIN	NO				
489788	7/14/2014	ZSCR	551	040-2	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS5_.	NO				
489789	7/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489790	7/14/2014	ZSCR	551	040-2	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489791	7/14/2014	ZSCR	551	040-2	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489792	7/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489793	7/14/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489794	7/14/2014	ZSCR	551	040-2	NA	'054	5WY89350	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO				
489795	7/14/2014	ZSCR	551	034-4	NA	'054	5WK44630	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_U.ULISES VILL	NO				
489796	7/14/2014	ZSCR	551	040-2	NA	'054	5WK44630	NA	A2C32509000	2	pcb assy VW20 V01	NA	HALB	S.Real	274.66	PSAD_VW20_U.ULISES VILL	NO				
489797	7/14/2014	ZSCR	551	040-1	NA	'054	5WK44675	NA	A2C53408763	2	pcb assy FIA326 OCS V15	NA	HALB	S.Real	309.92	PS_FIAT BRAZIL_E.EDWIN	NO				
489798	7/14/2014	ZSCR	551	040-1	NA	'054	5WK44675	NA	A2C53408763	1	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO				
489799	7/14/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489800	7/14/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489801	7/14/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO				
489803	7/14/2014	ZSCR	551	040-3	NA	'054	A2C86816502	NA	A2C86816700	1	pcb assy DAGARM3 V18EDR	NA	HALB	S.Real	514.02	PS_ARAMIS III_E.EDWIN R	NO				
489806	7/14/2014	ZSCR	551	040-2	NA	'054	5WK44630	NA	A2C32509000	3	pcb assy VW20 V01	NA	HALB	S.Real	411.99	PSAD_VW20_U.ULISES VILL	NO				
489808	7/14/2014	ZSCR	551	040-3	NA	'054	A2C32453907	NA	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO				
489809	7/14/2014	ZSCR	551	034-4	NA	'054	A2C32453907	NA	A2C35116100	2	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	766.02	PSAD_DAIMLER STAR 2_A.A	NO				
489810	7/14/2014	ZSCR	551	040-2	NA	'054	A2C37964107	NA	A2C35116200	1	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO				
489812	7/14/2014	ZSCR	551	040-3	NA	'054	A2C82538700	NA	A2C8253870093	1	pcb assy OPLA4400 XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO				
489814	7/14/2014	ZSCR	551	040-2	NA	'054	A2C82542000	NA	A2C8254200093	1	pcb assy OPLA4400 4401XESE lado top	NA	HALB	S.Real	187.84	PSAD_OPEL 4400_J.JOSE O	NO				
489822	7/14/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C30910808	1	ACU VWAE MY12 S15 04 XX 0 0 0 000	NA	FERT	NA	158.17	PSAD_VW20_U.ULISES VILL	NO				
