No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00004322	33		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.33	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00016442	2		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00050073	103		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	35.02	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00004322	66		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.66	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00010442	4		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00037383	10		1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	19.3	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00016442	2		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00007713	28		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.56	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00037520	1		1351	"1,N_CHAN,MOS,POWER,100V,21.7A,75mOhm,DPA"		ROH	NA	1.58	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00043039	10		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	2.9	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00019592	1		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566992	NA	A2C00047022	5		1351	"100uF,20%,16V,SMD,TA,ELEC CAP/B45197A310"		ROH	NA	11.45	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00034350	13		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	97.37	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00010442	17		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C40002678	786		1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	55.02	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00010541	365		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	3.65	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00042588	7		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.07	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00029909	243		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	250.29	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00016442	257		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	2.57	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00055574	35		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	1286.6	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00037378	92		1351	"47uF,10%,6.3V,SMD,TA,ELEC CAP/Tantalum C"		ROH	NA	73.6	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00004322	628		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	6.28	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00047805	332		1351	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	39.84	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00005646	133		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	2.66	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549693	NA	A2C00059117	41		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	2.46	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00010442	1		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00020874	2		1351	"10pF,0.5pF,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C40002678	135		1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	9.45	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00010541	74		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.74	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00029909	54		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	55.62	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00042588	13		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.13	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00005646	26		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.52	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00047805	3		1351	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	0.36	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00004322	13		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.13	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00052767	2		1351	"100uH,1A,SMD,COIL/"		ROH	NA	5.88	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00034982	6		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	15.42	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00055574	7		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	257.32	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00010442	6		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00010541	93		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.93	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00037520	8		1351	"1,N_CHAN,MOS,POWER,100V,21.7A,75mOhm,DPA"		ROH	NA	12.64	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00010877	5		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00004322	8		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00004336	1		1351	"R LIN,2K55,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00019592	12		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.12	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00007713	46		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.92	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00050073	40		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	13.6	PS_ARAMIS III_F.FERNAND	NO	4971182089
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00010541	26		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.26	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00059117	1		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00010877	1		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00004349	4		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00004322	10		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00007713	50		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	1	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00010760	3		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.3	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549992	NA	A2C00052849	1		1351	"R LIN,1K5,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182433
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00050073	15		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	5.1	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00029576	1		1351	"C CER,X7R,2.2uF,10%,16V,0805,Sn"		ROH	NA	0.12	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00004322	1		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00004324	1		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00010541	1		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00016442	10		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00010918	1		1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00003848	1		1351	"R LIN,47R,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00052849	1		1351	"R LIN,1K5,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00039667	1		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.36	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00047022	34		1351	"100uF,20%,16V,SMD,TA,ELEC CAP/B45197A310"		ROH	NA	77.86	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00047022	2		1351	"100uF,20%,16V,SMD,TA,ELEC CAP/B45197A310"		ROH	NA	4.58	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00019592	29		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.29	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00020280	3		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/VJ"		ROH	NA	0.27	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00031004	1		1351	"4,EQ ISO,konvex 1206,22R,1%,63mW,NET RES"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00037520	32		1351	"1,N_CHAN,MOS,POWER,100V,21.7A,75mOhm,DPA"		ROH	NA	50.56	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00010541	204		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	2.04	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00046692	67		1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	2.01	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00004322	553		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	5.53	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00007713	466		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	9.32	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00054239	34		1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	9.86	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549692	NA	A2C00016442	235		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	2.35	PS_ARAMIS III_F.FERNAND	NO	4971181664
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00010877	3		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00003779	29		1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.29	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00050073	3		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	1.02	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00004322	11		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00010442	2		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00010541	39		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.39	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00039660	1		1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	0.26	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00007713	104		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	2.08	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00004555	110		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	1.1	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00010442	3		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00034350	3		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	22.47	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C53041436	27		1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	2.43	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00007054	12		1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.12	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C40002678	111		1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	7.77	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00010541	93		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.93	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00004555	7		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.07	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00029909	40		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	41.2	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00059117	167		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	10.02	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00010877	25		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.25	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00005646	38		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.76	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00004322	81		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.81	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00055574	4		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	147.04	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00010541	24		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.24	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C40002678	73		1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	5.11	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549893	NA	A2C00016442	71		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.71	PS_ARAMIS III_F.FERNAND	NO	4971181715
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00029909	22		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	22.66	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00042588	5		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00010877	1		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00005646	21		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.42	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00033507	2		1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.52	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00055574	8		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	294.08	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00047805	4		1351	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	0.48	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551193	NA	A2C00004322	20		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.2	PS_ARAMIS III_F.FERNAND	NO	4971181745
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00055574	2		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	73.52	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00034350	5		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	37.45	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00041425	144		1351	"36K5,0.1%,TK25,100mW,0603,LIN RES/RT"		ROH	NA	51.84	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00020046	52		1351	"1,P_CHAN,MOS,POWER,100V,13A,205mOhm,TO25"		ROH	NA	115.44	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00003778	2		1351	"R LIN,10R,5%,TK250,125mW,0805"		ROH	NA	0.02	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357526	10/1/2013	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00037378	39		1351	"47uF,10%,6.3V,SMD,TA,ELEC CAP/Tantalum C"		ROH	NA	31.2	PS_ARAMIS II MCG_F.FERN	NO	4971181641
357527	10/1/2013	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004567	113		1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.13	OC_BOSE VW_G.GERARDO EC	NO	4971182366
357527	10/1/2013	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00052860	26		1351	"R LIN,5K1,1%,TK100,100mW,0603"		ROH	NA	0.26	OC_BOSE VW_G.GERARDO EC	NO	4971182366
357527	10/1/2013	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00010818	25		1351	"20R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.25	OC_BOSE VW_G.GERARDO EC	NO	4971182366
357527	10/1/2013	ZSCR	551	035-1	0	'054	A2C53364457A	NA	A2C00004555	28		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.28	OC_BOSE VW_G.GERARDO EC	NO	4971182366
