No.Item	Txs SAP	Mov	C—digo Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad	Reason Code	Descripci—n	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00020218	1	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00020218	11	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.22	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00020218	5	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.1	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00020218	3	1351	"12pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.06	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00020588	1	1351	"82R5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00020588	3	1351	"82R5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00020588	1	1351	"82R5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00020588	3	1351	"82R5,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00022031	1	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.06	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00022031	3	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.18	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00022829	3	1351	"56K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.03	4955583554
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00023789	26	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.52	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00023789	43	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.86	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00023789	18	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.36	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00023789	74	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.48	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00024099	3	1351	"40W,17V,SOT23,SUP DIODE/MMBZ20VALT1/40W"		ROH	NA	0.48	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00024099	9	1351	"40W,17V,SOT23,SUP DIODE/MMBZ20VALT1/40W"		ROH	NA	1.44	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00024522	3	1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.3	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00024522	1	1351	"1uF,10%,25V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.1	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00024979	6	1351	"100pF,5%,100V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.24	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00024979	2	1351	"100pF,5%,100V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.08	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00025363	9	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.18	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00025363	4	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.08	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00025363	7	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.14	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00025363	17	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.34	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00025460	3	1351	"330R,5%,TK200,63mW,0402,LIN RES/ERJ2GEJ3"		ROH	NA	0.03	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00025460	1	1351	"330R,5%,TK200,63mW,0402,LIN RES/ERJ2GEJ3"		ROH	NA	0.01	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00029072	3	1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.06	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00029072	14	1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.28	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00029072	6	1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.12	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00029072	9	1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/GCM"		ROH	NA	0.18	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00029771	3	1351	"51uH,200mA,SMD,CAN-COIL/ ++PLS USE A2C00"		ROH	NA	4.71	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00029771	1	1351	"51uH,200mA,SMD,CAN-COIL/ ++PLS USE A2C00"		ROH	NA	1.57	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00030420	1	1351	"4,EQ ISO,0804,10K,5%,31mW,NET RES/ARV"		ROH	NA	0.09	4955583554
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00031355	12	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	1.2	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00031355	6	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.6	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00031355	2	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.2	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00031355	29	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	2.9	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00033270	1	1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"		ROH	NA	0.17	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00033270	3	1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"		ROH	NA	0.51	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00034103	6	1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.54	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00034103	2	1351	"100nF,10%,100V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.18	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00034982	3	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	7.56	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00034982	1	1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	2.52	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00037882	15	1351	"2K4,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.15	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00038706	1	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("		ROH	NA	0.46	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00038706	3	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("		ROH	NA	1.38	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00038737	11	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.44	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00038737	5	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.2	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00038737	1	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.04	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00038737	3	1351	"15nF,10%,100V,X7R,0603,,CER CAP/"		ROH	NA	0.12	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00039384	1	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	1.63	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00039384	3	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	4.89	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00040894	1	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"		ROH	NA	0.16	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00040894	3	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"		ROH	NA	0.48	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00041199	1	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"		ROH	NA	0.01	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00041199	3	1351	"1K5,1%,TK100,63mW,0402,LIN RES/ERJ R"		ROH	NA	0.03	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00042664	3	1351	"IC MEM/AT25640A-TQ27U1,A1,64KBit,EEPROM,"		ROH	NA	8.55	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00042664	1	1351	"IC MEM/AT25640A-TQ27U1,A1,64KBit,EEPROM,"		ROH	NA	2.85	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00042782	1	1351	"T BIP/BCP56-16,SOT223"		ROH	NA	0.32	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00042782	3	1351	"T BIP/BCP56-16,SOT223"		ROH	NA	0.96	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00043039	1	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	0.3	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00043039	3	1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	0.9	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00043144	3	1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.84	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00043144	1	1351	"340R,1%,TK50,1W,MELF0207,LIN RES/MMB0207"		ROH	NA	0.28	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00044582	3	1351	"L COIL/-,22uH,1.25A,SMD"		ROH	NA	4.23	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00044582	1	1351	"L COIL/-,22uH,1.25A,SMD"		ROH	NA	1.41	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00045766	3	1351	"75nH,500mA,SMD,COIL/BLM18B"		ROH	NA	0.15	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00045766	1	1351	"75nH,500mA,SMD,COIL/BLM18B"		ROH	NA	0.05	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00045766	1	1351	"75nH,500mA,SMD,COIL/BLM18B"		ROH	NA	0.05	4955583554
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00045900	1	1351	"470nF,10%,16V,X7R,0603,Sn,CER CAP/C"		ROH	NA	0.06	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00045900	11	1351	"470nF,10%,16V,X7R,0603,Sn,CER CAP/C"		ROH	NA	0.66	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00045900	5	1351	"470nF,10%,16V,X7R,0603,Sn,CER CAP/C"		ROH	NA	0.3	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00045900	3	1351	"470nF,10%,16V,X7R,0603,Sn,CER CAP/C"		ROH	NA	0.18	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00046069	3	1351	"4,0V,0Ohm,QFP80,Multiple Airbag Restrain"		ROH	NA	84.87	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00046069	1	1351	"4,0V,0Ohm,QFP80,Multiple Airbag Restrain"		ROH	NA	28.29	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00046692	12	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.36	4955583554
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00046692	34	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.02	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00046692	15	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.45	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00046692	37	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.11	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00047217	3	1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	9.9	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00047217	1	1351	"TLE6250 3,3V,TRANSCEIVER,CAN,P-DSO-8-3,B"		ROH	NA	3.3	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00047538	9	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	1.08	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00047538	2	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	0.24	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00047538	1	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	0.12	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00047690	3	1351	"L9637D013/ TRANSMITTER,K/L Line,SO8,BUS"		ROH	NA	10.41	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00049163	9	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/++ use"		ROH	NA	3.33	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00049163	4	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/++ use"		ROH	NA	1.48	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00049163	29	1351	"10uF,10%,16V,X7R,1206,Sn,CER CAP/++ use"		ROH	NA	10.73	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00049407	1	1351	"ACCELEROMETER, dual-axis, selectable ran"		ROH	NA	25.17	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00049407	3	1351	"ACCELEROMETER, dual-axis, selectable ran"		ROH	NA	75.51	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00051989	9	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	9.36	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00051989	4	1351	"100uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	4.16	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00051994	3	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	4.26	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00051994	1	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	1.42	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00052689	3	1351	"3K24,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.03	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00052689	9	1351	"3K24,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.09	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00052765	6	1351	"220uH,400mA,SMD,COIL/"		ROH	NA	8.46	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00052765	2	1351	"220uH,400mA,SMD,COIL/"		ROH	NA	2.82	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00052767	3	1351	"100uH,1A,SMD,COIL/"		ROH	NA	9.69	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00052767	1	1351	"100uH,1A,SMD,COIL/"		ROH	NA	3.23	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00052919	1	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"		ROH	NA	2.88	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00052919	3	1351	"1,N_CHAN,MOS,POWER,55V,30A,15mOhm,TO252/"		ROH	NA	8.64	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00054239	4	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	1.28	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00054239	11	1351	"600V,1.5A,1,STANDARD,SMB/DO214AA,RECT DI"		ROH	NA	3.52	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00054422	1	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"		ROH	NA	0.73	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00054422	3	1351	"0R12,5%,TK50,1W,MELF0207,LIN RES/MMB 020"		ROH	NA	2.19	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00055568	3	1351	"TMS470PVF247BBPZ,A1,PQFP100,FLASH,32bit,"		ROH	NA	110.31	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00055568	1	1351	"TMS470PVF247BBPZ,A1,PQFP100,FLASH,32bit,"		ROH	NA	36.77	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00059117	6	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.36	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00059117	2	1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.12	4955583379
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C00059546	3	1351	"1,0V,0Ohm,QFP80,GENERAL PURPOSE,Combined"		ROH	NA	128.4	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C00059546	1	1351	"1,0V,0Ohm,QFP80,GENERAL PURPOSE,Combined"		ROH	NA	42.8	4955583379
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00060691	1	1351	"T BIP/BCR35PN or PUMD9,SOT363"		ROH	NA	0.16	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00060691	3	1351	"T BIP/BCR35PN or PUMD9,SOT363"		ROH	NA	0.48	4955583617
112268	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00060733	2	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/PDTC143ZU"		ROH	NA	0.18	4955583554
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C00060733	6	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/PDTC143ZU"		ROH	NA	0.54	4955583617
112268	ZSCR	551	035-1	0	A2C53399620A	NA	A2C40002657	3	1351	"D SUP/MMBZ27VDA (3k reel),SOT23-MOTOROLA"		ROH	NA	0.81	4955583595
112268	ZSCR	551	035-1	0	A2C53399617A	NA	A2C40002657	1	1351	"D SUP/MMBZ27VDA (3k reel),SOT23-MOTOROLA"		ROH	NA	0.27	4955583379
112268	ZSCR	551	035-1	0	A2C53399620B	NA	A2C40002657	9	1351	"D SUP/MMBZ27VDA (3k reel),SOT23-MOTOROLA"		ROH	NA	2.43	4955583617
112269	ZSCR	551	035-1	0	A2C53096709	NA	6592312023	2	1351	"100V,2A,SMB, FAST DIODES RECTI"		ROH	NA	1.02	4955578657
112269	ZSCR	551	035-1	0	A2C53096709	NA	9152155	11	1351	"15R,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.11	4955578657
112269	ZSCR	551	035-1	0	A2C53096709	NA	9152155	5	1351	"15R,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.05	4955578657
112269	ZSCR	551	035-1	0	A2C53096709	NA	9165610	3	1351	1/16W Thick Film Resistor 1% 12.4K		ROH	NA	0.03	4955578657
112269	ZSCR	551	035-1	0	A2C53096709	NA	9165610	3	1351	1/16W Thick Film Resistor 1% 12.4K		ROH	NA	0.03	4955578657
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00000508	4	1351	"T BIP/BC 857S E6433,SOT363"		ROH	NA	0.72	4955579157
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00000539	3	1351	"2,PNP/NPN,RET,R<b>=10k , R<BE>=10k,100mA"		ROH	NA	0.63	4955578657
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00002190	21	1351	"2.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.42	4955579166
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00003684	1	1351	"100K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.01	4955578657
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00003704	6	1351	"51K,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	0.06	4955579157
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00003708	91	1351	"R LIN,3K3,5%,TK200,100mW,0603"		ROH	NA	0.91	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00003708	75	1351	"R LIN,3K3,5%,TK200,100mW,0603"		ROH	NA	0.75	4955579166
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00003779	3	1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.03	4955578657
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00003779	4	1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.04	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004324	303	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	3.03	4955579166
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004336	89	1351	"2K55,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.89	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00004338	16	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.16	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004338	9	1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.09	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00004363	11	1351	"15K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.11	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004363	12	1351	"15K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.12	4955579166
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004422	32	1351	"28K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.32	4955579166
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00006722	5	1351	"309K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00007054	41	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.41	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00007054	40	1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.4	4955579166
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00007729	5	1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.05	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00007895	12	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.36	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00007895	13	1351	"C CER,C0G,470pF,5%,50V,0603,Sn"		ROH	NA	0.39	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00007912	64	1351	"2,PNP,RET,R<b>=10k,R<e-b>=47k, 100mA,1V,"		ROH	NA	13.44	4955579157
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00008010	9	1351	"1,NPN,NORMAL,hFE sorting to: 420...800,"		ROH	NA	0.72	4955579157
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00010760	4	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	4955579157
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00011061	2	1351	"1,NPN,NORMAL,100mA,50V,SOT323_3,BIP/BCR1"		ROH	NA	0.2	4955579166
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00011266	26	1351	"37K4,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.26	4955578657
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00017564	17	1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	12.41	4955579166
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00018540	2	1351	"22uH,450mA,SMD,COIL/B82432-T, SIMID 1812"		ROH	NA	1.4	4955578657
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00018543	8	1351	"22uH,1.95A,SMD,COIL/SLN10145T ++ PLS USE"		ROH	NA	11.2	4955579157
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00018942	2	1351	"1,N_CHAN,MOS,POWER,60V,2.9A,120mOhm,SOT2"		ROH	NA	3.52	4955578657
112269	ZSCR	551	035-1	0	A2C53096709	NA	A2C00022802	2	1351	"100nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.06	4955578657
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00025363	98	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.96	4955579166
112269	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00033719	5	1351	"1,N_CHAN,MOS,POWER,55V,5.2A,33mOhm,150 C"		ROH	NA	7.3	4955579166
112269	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00037383	43	1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	89.01	4955579157
