No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
569349	29/12/2014	ZSCR	551	040-1	NA	'054	A2C86816902	#N/A	A2C86617300	1	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	 $428.83 	PS_ARAMIS III_E.EDWIN R	NO	4985269755			
569350	29/12/2014	ZSCR	551	040-2	NA	'054	A2C81625900	NA	A2C5339961702	1	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985269530			
569351	29/12/2014	ZSCR	551	040-1	NA	'054	A2C81625900	NA	A2C5339961702	1	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985269526			
569353	29/12/2014	ZSCR	551	040-1	NA	'054	5WK44749	#N/A	A2C8021770003	1	pcb assy HONHRS6 D_20_SW	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	4985269710			
569354	29/12/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985269528			
569356	29/12/2014	ZSCR	551	040-1	NA	'054	5WY89360	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569357	29/12/2014	ZSCR	551	040-3	NA	'054	A2C86816802	#N/A	A2C86617100	1	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	 $426.57 	PS_ARAMIS III_E.EDWIN R	NO				
569358	29/12/2014	ZSCR	551	040-3	NA	'054	A2C82541900	#N/A	A2C82542000	1	pcb assy OPLA4400 4401XESE	NA	HALB	S.Real	 $239.67 	PSAD_OPEL 4400_J.JOSE O	NO				
569359	29/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	1	airbag	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569362	29/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	5	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	1300.05	PS_SDM30_.	NO	4985269540			
569365	29/12/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_.	NO	4985269655			
569369	29/12/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	A2C53287874	1	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4985269657			
569371	29/12/2014	ZSCR	551	034-2	NA	'054	5WK43758	NA	A2C53193004	1	keypad assy	NA	HALB	S.Real/AutoBF	436.21	OC_OCS NISSAN_A.ANA TAP	NO	4985269503			
569377	29/12/2014	ZSCR	551	040-1	NA	'054	A2C30910808	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_.	NO	4985269655			
569380	29/12/2014	ZSCR	551	040-5	NA	'054	5WY89350	NA	A2C31080700	4	airbag	NA	HALB	S.Real	1327.28	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569383	29/12/2014	ZSCR	551	040-2	NA	'054	A2C91764100	NA	A2C92572300	1	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985269532			
569386	29/12/2014	ZSCR	551	040-1	NA	'054	5WY89350	NA	A2C31080700	3	airbag	NA	HALB	S.Real	995.46	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569388	29/12/2014	ZSCR	551	050-3	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	433.85	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569389	29/12/2014	ZSCR	551	034-2	NA	'054	A2C30910808	NA	A2C32509000	1	pcb assy VW20 V01	NA	HALB	S.Real	137.33	PSAD_VW20_.	NO	4985269655			
569390	29/12/2014	ZSCR	551	040-1	NA	'054	A2C37924700	05	A2C37744300	1	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	 $156.24 	PS_FIAT BRAZIL_E.EDWIN	NO				
569391	29/12/2014	ZSCR	551	040-5	NA	'054	A2C86852400	#N/A	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	 $204.20 	PS_HYUNDAI_.	NO				
569395	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44592	#N/A	A2C53397780	3	cover	NA	ROH	NA	9.54	PS_HONDA HRS6_J.JUAN CH	NO	4985269698			
569395	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44748	#N/A	A2C53397769	2	housing	NA	ROH	NA	41.5	PS_HONDA HRS6_J.JUAN CH	NO	4985269708			
569396	29/12/2014	ZSCR	551	040-3	NA	'054	A2C37924700	05	A2C53332366	1	cover RAP T BK	NA	ROH	NA	 $4.82 	PS_FIAT BRAZIL_E.EDWIN	NO				
569398	29/12/2014	ZSCR	551	040-3	NA	'054	5WY89350	NA	A2C53436156	1	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569399	29/12/2014	ZSCR	551	040-5	NA	'054	5WK44689	#N/A	A2C53330107	2	socket	NA	ROH	NA	26.38	PS_HONDA HRS5_.	NO	4985269706			
569400	29/12/2014	ZSCR	551	040-5	NA	'054	A2C37964105	#N/A	A2C53330109	1	socket	NA	ROH	NA	 $18.10 	PSAD_DAIMLER STAR 2_A.A	NO				
569401	29/12/2014	ZSCR	551	040-5	NA	'054	5WK44592	#N/A	A2C53405650	1	multipoint connector 82P H 2SYS YE	NA	ROH	NA	21.13	PS_HONDA HRS6_J.JUAN CH	NO	4985269698			
569402	29/12/2014	ZSCR	551	040-2	NA	'054	5WK44252	NA	A2C53364457	1	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4985269534			
569411	29/12/2014	ZSCR	551	050-1	NA	'054	A2C81542300	NA	A2C81543200	3	pcb assy	NA	HALB	S.Real	1245.6	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569411	29/12/2014	ZSCR	551	050-1	NA	'054	A2C81542400	NA	A2C81543500	1	pcb assy	NA	HALB	S.Real/AutoBF	264.38	PS_ARAMIS 2013_E.EDWIN	NO	4985269548			
569415	29/12/2014	ZSCR	551	050-3	NA	'054	5WK44564	#N/A	A2C32680400	2	pcb assy HONHRS6 D_11	NA	HALB	S.Real	616.04	PS_HONDA HRS6_J.JUAN CH	NO	4985269697			
569416	29/12/2014	ZSCR	551	050-1	NA	'054	A2C32453907	#N/A	A2C35116100	2	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	766.02	PS_HONDA HRS6_J.JUAN CH	NO	4985269740			
569424	29/12/2014	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	6	pcb assy	NA	HALB	S.Real	2491.2	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569425	29/12/2014	ZSCR	551	050-1	NA	'054	5WK44771	NA	A2C81531200	2	pcb assy DAGARM3 V14	NA	HALB	S.Real	867.7	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569425	29/12/2014	ZSCR	551	050-1	NA	'054	A2C86816902	#N/A	A2C86617300	1	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	 $428.83 	PS_ARAMIS III_E.EDWIN R	NO	4985269755			
569425	29/12/2014	ZSCR	551	050-1	NA	'054	5WK44773	NA	A2C81532800	2	pcb assy DAGARM3 V12	NA	HALB	S.Real	660.04	PS_ARAMIS III_E.EDWIN R	NO	4985269671			
569427	29/12/2014	ZSCR	551	040-3	NA	'054	5WK43967	06	A2C53243155MI	4	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	1713.96	PS_ARAMIS II MCG_F.FERN	NO	4985269680			
569427	29/12/2014	ZSCR	551	040-3	NA	'054	5WK43871	06	A2C53189515MI	1	Manual insertion assy W/S 212 WITH PPS/R	NA	HALB	S.Real	536.02	PS_ARAMIS II MCG_F.FERN	NO	4985269676			
569429	29/12/2014	ZSCR	551	050-3	NA	'054	A2C81622000	NA	A2C53399629	2	pcb assy HONHRS5 RO V13	NA	HALB	S.Real/AutoBF	657.56	PS_HONDA HRS5_.	NO	4985269562			
569432	29/12/2014	ZSCR	551	040-1	NA	'054	5WK44771	NA	A2C81531200	2	pcb assy DAGARM3 V14	NA	HALB	S.Real	867.7	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569432	29/12/2014	ZSCR	551	040-1	NA	'054	A2C86816902	#N/A	A2C86617300	1	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	 $428.83 	PS_ARAMIS III_E.EDWIN R	NO	4985269755			
569433	29/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C31080700	8	airbag	NA	HALB	S.Real	2654.56	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569435	29/12/2014	ZSCR	551	034-2	NA	'054	A2C32453907	#N/A	A2C35116100	1	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	4985269740			
569436	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44771	NA	A2C81531200	19	pcb assy DAGARM3 V14	NA	HALB	S.Real	8243.15	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569436	29/12/2014	ZSCR	551	040-3	NA	'054	A2C86816802	#N/A	A2C86617100	8	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	" $3,412.56 "	PS_ARAMIS III_E.EDWIN R	NO	4985269763			
569436	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44773	NA	A2C81532800	3	pcb assy DAGARM3 V12	NA	HALB	S.Real	990.06	PS_ARAMIS III_E.EDWIN R	NO	4985269671			
569437	29/12/2014	ZSCR	551	050-1	NA	'054	A2C81542300	NA	A2C81543200	2	pcb assy	NA	HALB	S.Real	830.4	PS_ARAMIS III_E.EDWIN R	NO	4985269668			
569438	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44808	NA	A2C53245952	6	"housing FIP 152,0x 135,7"	NA	ROH	NA	115.32	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569439	29/12/2014	ZSCR	551	040-3	NA	'054	5WY87020	NA	A2C53331574	5	"housing FIP 157,0x 130,8"	NA	ROH	NA	78.75	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569439	29/12/2014	ZSCR	551	040-3	NA	'054	5WY87020	NA	A2C53108379	9	cover FIP T GY	NA	ROH	NA	31.05	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569440	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44303	01	A2C53108376	1	"housing FIP 175,0x 152,0"	NA	ROH	NA	20.02	PS_ARAMIS II MCG_F.FERN	NO	4985269688			
569441	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44748	#N/A	A2C53397769	1	housing	NA	ROH	NA	20.75	PS_HONDA HRS6_J.JUAN CH	NO	4985269708			
569441	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44830	#N/A	A2C53405780	2	housing	NA	ROH	NA	52.74	PS_HONDA HRS6_J.JUAN CH	NO	4985269718			
569442	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44287	03	A2C53163642	2	housing FIP	NA	ROH	NA	34.68	PS_VW10 LC_.	NO	4985269686			
569443	29/12/2014	ZSCR	551	040-3	NA	'054	5WY89360	NA	A2C30199000	1	base plate	NA	ROH	NA	6.65	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569443	29/12/2014	ZSCR	551	040-3	NA	'054	5WY89360	NA	A2C53436156	1	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569444	29/12/2014	ZSCR	551	040-3	NA	'054	A2C30910808	NA	A2C32519500	5	base plate	NA	ROH	NA	26.25	PS_VW20 MQB_.	NO	4985269656			
569445	29/12/2014	ZSCR	551	040-3	NA	'054	5WK44354	#N/A	A2C53381596	1	cover	NA	ROH	NA	5.5	PS_HYUNDAI_.	NO	4985269689			
569464	29/12/2014	ZSCR	551	040-4	NA	'054	5WY89350	NA	A2C53436156	41	cover RAP T BK	NA	ROH	NA	262.4	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569468	29/12/2014	ZSCR	551	040-1	NA	'054	5WK44675	06	A2C53408763	1	pcb assy FIA326 OCS V15	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO	4985269701			
569473	29/12/2014	ZSCR	551	034-1	NA	'054	A2C85800900	NA	A2C83341500	7	pcb topSMD	NA	HALB	S.Real/AutoBF	1574.23	PS_SDM10+_.	NO	4985269492			
569473	29/12/2014	ZSCR	551	034-1	NA	'054	A2C85800800	NA	A2C83341400	1	pcb topSMD	NA	HALB	S.Real/AutoBF	197.56	PS_SDM10+_.	NO	4985269490			
569473	29/12/2014	ZSCR	551	034-1	NA	'054	A2C85801200	NA	A2C83972000	36	pcb topSMD	NA	HALB	S.Real/AutoBF	13019.4	PS_SDM10+_.	NO	4985269499			
569473	29/12/2014	ZSCR	551	034-1	NA	'054	A2C85801000	NA	A2C83971900	27	pcb topSMD	NA	HALB	S.Real/AutoBF	9050.67	PS_SDM10+_.	NO	4985269495			
569484	29/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C92572300	15	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	3900.15	PS_SDM30_.	NO	4985269513			
569484	29/12/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C92572700	6	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	2323.08	PS_SDM30_.	NO	4985269517			
569489	29/12/2014	ZSCR	551	040-1	NA	'054	A2C86852400	#N/A	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	 $204.20 	PS_HYUNDAI_.	NO				
569492	29/12/2014	ZSCR	551	034-2	NA	'054	A2C83011900	#N/A	A2C83012100	16	pcb assy OPLA3 370	NA	HALB	S.Real	" $3,752.48 "	PSAD_OPEL 3300_.	NO	4985269761			
569496	29/12/2014	ZSCR	551	050-1	NA	'054	A2C37964112	#N/A	A2C35116201	2	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	 $797.40 	PSAD_DAIMLER STAR 2_A.A	NO	4985269759			
569529	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53413652	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569531	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569532	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569533	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569535	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	3	circuit board assy	NA	HALB	S.Real/AutoBF	189.24	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569536	30/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	#N/A	A2C8661710093	1	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	 $366.77 	PS_ARAMIS III_E.EDWIN R	NO				
569538	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	4985269659			
569539	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569540	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569541	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569542	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569543	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569545	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569546	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569548	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569549	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8661710093	NA	A2C8661710092	1	pcb assy DAGARM3 RO V17EDR Bottom	NA	HALB	S.Real/AutoBF	81.06	PS_ARAMIS III_E.EDWIN R	NO	4985269488			
569550	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569551	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569552	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569553	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569555	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569556	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569557	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569558	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569560	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	1	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	81.75	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569561	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	2	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	163.5	PS_ARAMIS III_E.EDWIN R	NO	4985269486			
569562	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153280093	NA	A2C8153280092	1	pcb assy DAGARM3 V12 Bottom	NA	HALB	S.Real/AutoBF	78.74	PS_ARAMIS III_E.EDWIN R	NO	4985269482			
569564	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569565	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569566	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569567	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569568	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569569	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569570	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569571	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569572	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569573	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569574	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569575	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	4985269670			
569576	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81532800	#N/A	A2C8153280093	1	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	 $265.70 	PS_ARAMIS III_E.EDWIN R	NO				
569577	30/12/2014	ZSCR	551	030-1	NA	'054	A2C81532800	#N/A	A2C8153280093	1	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	 $265.70 	PS_ARAMIS III_E.EDWIN R	NO				
569578	30/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	#N/A	A2C8661710093	1	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	 $366.77 	PS_ARAMIS III_E.EDWIN R	NO				
569579	30/12/2014	ZSCR	551	030-1	NA	'054	A2C8153280093	NA	A2C8153280092	1	pcb assy DAGARM3 V12 Bottom	NA	HALB	S.Real/AutoBF	78.74	PS_ARAMIS III_E.EDWIN R	NO	4985269482			
569580	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569581	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569582	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569583	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569584	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569585	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070093	1	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4985269653			
569586	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO	4985269471			
569587	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO	4985269471			
569588	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO	4985269471			
569589	30/12/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	111.08	PS_CHRYSLER MY2013_E.ED	NO	4985269471			
569590	30/12/2014	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	63.08	PSAD_GM BRASIL_A.ANA TA	NO	4985269473			
569591	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	#N/A	A2C3268040093	1	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	266.18	PS_HONDA HRS6_J.JUAN CH	NO	4985269743			
569592	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
569593	30/12/2014	ZSCR	551	030-1	NA	'054	A2C3268040002	NA	A2C3268040092	1	pcb assy HONHRS6 V11 bottom side	NA	HALB	S.Real/AutoBF	51.76	PS_HONDA HRS6_J.JUAN CH	NO	4985269477			
