No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	 	Cantidad	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
564626	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
564627	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
564628	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
564629	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
564630	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	2	1301	circuit board assy	NA	HALB	S.Real	718.64	PS_ARAMIS 2013_E.EDWIN	NO	
564640	14/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
564644	14/12/2014	ZSCR	551	030-1	NA	'054	A2C8021730003	NA	A2C8021730093	1	1301	pcb assy HONHRS6 V06 TOP	NA	HALB	S.Real	142.19	PS_HONDA HRS6_J.JUAN CH	NO	
564666	14/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
564667	14/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
564669	14/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
564670	14/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
564683	14/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_CHRYSLER MY2013_E.ED	NO	
564687	14/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_CHRYSLER MY2013_E.ED	NO	
564689	14/12/2014	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	1301	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	367.14	PS_ARAMIS III_E.EDWIN R	NO	
564691	14/12/2014	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	1301	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	367.14	PS_ARAMIS III_E.EDWIN R	NO	
564693	14/12/2014	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	1301	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	367.14	PS_ARAMIS III_E.EDWIN R	NO	
564736	14/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
564738	14/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
564739	14/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
564741	14/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
564742	14/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
564762	14/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	
564764	14/12/2014	ZSCR	551	030-1	NA	'054	A2C37964112	NA	A2C3511620193	1	1301	pcb assy DAGSTAR2 D_13 SMD TOP	NA	HALB	S.Real	318.91	PSAD_DAIMLER STAR 2_A.A	NO	
564766	14/12/2014	ZSCR	551	030-1	NA	'054	A2C37964112	NA	A2C3511620193	1	1301	pcb assy DAGSTAR2 D_13 SMD TOP	NA	HALB	S.Real	318.91	PSAD_DAIMLER STAR 2_A.A	NO	
564798	14/12/2014	ZSCR	551	030-1	NA	'054	A2C37964112	NA	A2C3511620193	1	1301	pcb assy DAGSTAR2 D_13 SMD TOP	NA	HALB	S.Real	318.91	PSAD_DAIMLER STAR 2_A.A	NO	
564822	14/12/2014	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
564824	14/12/2014	ZSCR	551	040-1	NA	'054	5WK44252	NA	A2C53364457	1	1401	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4985094763
564826	14/12/2014	ZSCR	551	040-1	NA	'054	A2C81625900	NA	A2C5339961702	1	1401	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985094815
564834	14/12/2014	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	1401	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	
564836	14/12/2014	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	1	1403	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	
564846	14/12/2014	ZSCR	551	040-1	NA	'054	A2C86832600	NA	A2C3268040002	1	1401	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4985093904
564875	14/12/2014	ZSCR	551	040-5	NA	'054	A2C37924700	NA	A2C37744300	1	1405	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
564880	14/12/2014	ZSCR	551	040-1	NA	'054	5WK44252	NA	A2C53364457	1	1401	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4985094763
564882	14/12/2014	ZSCR	551	040-1	NA	'054	A2C90500300	NA	A2C90247200	1	1401	pcb assy HONHRS6 D_14	NA	HALB	S.Real	173.22	PS_HONDA HRS6_J.JUAN CH	NO	
564886	14/12/2014	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C83145200	80	1403	certification label identificati	NA	ROH	NA	26.4	PS_SDM30_.	NO	
564898	14/12/2014	ZSCR	551	040-1	NA	'054	5WK44245	NA	A2C53353898	1	1401	keypad assy	NA	HALB	S.Real/AutoBF	485.13	OC_OCS NISSAN_A.ANA TAP	NO	4985094737
565139	15/12/2014	ZSCR	551	030-1	NA	'054	A2C81532800	NA	A2C8153280093	1	1301	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	265.7	PS_ARAMIS III_E.EDWIN R	NO	
565140	15/12/2014	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	1301	circuit board assy	NA	HALB	S.Real	359.32	PS_ARAMIS 2013_E.EDWIN	NO	
565150	15/12/2014	ZSCR	551	030-1	NA	'054	A2C81625900	NA	A2C53399617A	1	1301	circuit board assy	NA	HALB	S.Real	172.72	PS_HONDA HRS5_.	NO	
565155	15/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457A	NA	A2C53364453	16	1301	pcb IEEZZDIV BOSE IEE VW3	NA	ROH	NA	150.4	OC_BOSE VW_A.ANA TAPIA-	NO	
565173	15/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	256.95	PS_SDM30_.	NO	
565177	15/12/2014	ZSCR	551	030-1	NA	'054	A2C86816902	NA	A2C86617300	1	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
565179	15/12/2014	ZSCR	551	030-1	NA	'054	A2C86816902	NA	A2C86617300	1	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
565198	15/12/2014	ZSCR	551	030-1	NA	'054	A2C37964112	NA	A2C3511620193	1	1301	pcb assy DAGSTAR2 D_13 SMD TOP	NA	HALB	S.Real	318.91	PSAD_DAIMLER STAR 2_A.A	NO	
565200	15/12/2014	ZSCR	551	030-1	NA	'054	A2C37964112	NA	A2C3511620193	1	1301	pcb assy DAGSTAR2 D_13 SMD TOP	NA	HALB	S.Real	318.91	PSAD_DAIMLER STAR 2_A.A	NO	
565204	15/12/2014	ZSCR	551	030-1	NA	'054	A2C53416946	NA	A2C00023541	1	1301	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	2.4	PS_VW10 LC_U.ULISES VIL	NO	
565204	15/12/2014	ZSCR	551	030-1	NA	'054	A2C53416946	NA	A2C53417068A	1	1301	VW10 circuit board assy 8FL SMD Top	NA	HALB	S.Real	166.71	PS_VW10 LC_U.ULISES VIL	NO	
565213	15/12/2014	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	3	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	770.85	PS_SDM30_.	NO	
565220	15/12/2014	ZSCR	551	050-1	NA	'054	A2C37964112	NA	A2C35116201	2	1501	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	797.4	PSAD_DAIMLER STAR 2_A.A	NO	
565221	15/12/2014	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
565223	15/12/2014	ZSCR	551	040-3	NA	'054	A2C91763900	NA	A2C92572100	1	1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	250.05	PS_SDM30_.	NO	4985095744
565223	15/12/2014	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C92572700	2	1403	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	774.36	PS_SDM30_.	NO	4985095816
565225	15/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO	4985095456
565226	15/12/2014	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C92572700	2	1403	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	774.36	PS_SDM30_.	NO	4985095816
565228	15/12/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985095358
565231	15/12/2014	ZSCR	551	040-1	NA	'054	5WY88040	NA	A2C53412214	1	1401	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	4985095306
565232	15/12/2014	ZSCR	551	040-3	NA	'054	A2C81625900	NA	A2C5339961702	1	1403	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985095637
565233	15/12/2014	ZSCR	551	034-9	NA	'054	A2C89730900	NA	A2C8021660002	1	1349	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985094607
565234	15/12/2014	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C92572300	1	1401	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985095435
565236	15/12/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1	1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985095358
565237	15/12/2014	ZSCR	551	040-1	NA	'054	A2C81625900	NA	A2C5339961702	1	1401	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985094815
565238	15/12/2014	ZSCR	551	040-1	NA	'054	A2C37924700	NA	A2C37744300	1	1401	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	156.24	PS_FIAT BRAZIL_E.EDWIN	NO	
565242	15/12/2014	ZSCR	551	040-1	NA	'054	A2C37964112	NA	A2C35116201	1	1401	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO	
565244	15/12/2014	ZSCR	551	040-1	NA	'054	A2C86816902	NA	A2C86617300	1	1401	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
565245	15/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO	4985095456
565247	15/12/2014	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C92572700	1	1401	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO	4985095456
565255	15/12/2014	ZSCR	551	040-3	NA	'054	A2C91764300	NA	A2C83145200	90	1403	certification label identificati	NA	ROH	NA	29.7	PS_SDM30_.	NO	
565269	15/12/2014	ZSCR	551	040-5	NA	'054	A2C91763900	NA	A2C40000022	3	1405	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	20.19	PS_SDM30_.	NO	
565269	15/12/2014	ZSCR	551	040-5	NA	'054	A2C91764300	NA	A2C40000025	1	1405	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO	
565276	15/12/2014	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C40000025	1	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO	
565276	15/12/2014	ZSCR	551	040-3	NA	'054	A2C82134800	NA	A2C53338471	1	1403	contact element	NA	ROH	NA	1.02	PS_SDM30_.	NO	
565276	15/12/2014	ZSCR	551	040-3	NA	'054	A2C82134800	NA	A2C53395713	1	1403	housing WIC P BK A-D	NA	ROH	NA	36.47	PS_SDM30_.	NO	
565285	15/12/2014	ZSCR	551	034-9	NA	'054	A2C91764100	NA	A2C92572300	2	1349	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	520.02	PS_SDM30_.	NO	4985094628
565293	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C40000025	1	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO	
565293	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C53338471	2	1342	contact element	NA	ROH	NA	2.04	PS_SDM30_.	NO	
565293	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C53395715	1	1342	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM30_.	NO	
565293	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C92572300	1	1342	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985094440
565294	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C40000025	1	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO	
565294	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C53338471	2	1342	contact element	NA	ROH	NA	2.04	PS_SDM30_.	NO	
565294	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C53395715	1	1342	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM30_.	NO	
565294	15/12/2014	ZSCR	551	034-2	NA	'054	A2C91764100	NA	A2C92572300	1	1342	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985094440
565300	15/12/2014	ZSCR	551	034-2	NA	'054	A2C89730900	NA	A2C8021660002	1	1342	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985094411
565305	15/12/2014	ZSCR	551	034-2	NA	'054	A2C53374378A	NA	A2C53374377	6	1342	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO	
565306	15/12/2014	ZSCR	551	040-3	NA	'054	5WK44042	NA	A2C53221385	1	1403	keypad assy	NA	HALB	S.Real/AutoBF	483.93	OC_OCS NISSAN_A.ANA TAP	NO	4985094011
565381	15/12/2014	ZSCR	551	040-5	NA	'054	A2C38070400	NA	A2C32802100	2	1405	multipoint connector 56/ 23P H 2SYS	NA	ROH	NA	48.68	PS_FIAT BRAZIL_E.EDWIN	NO	
565381	15/12/2014	ZSCR	551	040-5	NA	'054	A2C96660500	NA	A2C95898500	1	1405	multipoint connector 56/ 26P H 2SYS BE 5	NA	ROH	NA	23.87	PS_FIAT BRAZIL_E.EDWIN	NO	
565666	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
565667	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
565668	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565669	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565670	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565671	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565672	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565673	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565674	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	
565675	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_E.EDWIN R	NO	
565682	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
565683	16/12/2014	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	1301	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	
565684	16/12/2014	ZSCR	551	030-1	NA	'054	A2C86816902	NA	A2C86617300	1	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	428.83	PS_ARAMIS III_E.EDWIN R	NO	
565691	16/12/2014	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	384.12	PS_SDM30_.	NO	
565706	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	6	1301	pcb VW ZZDIV AC	NA	ROH	NA	95.16	PS_VW10 LC_U.ULISES VIL	NO	
565709	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	8	1301	pcb	NA	ROH	NA	183.12	PS_SDM30_.	NO	
565716	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
565717	16/12/2014	ZSCR	551	030-1	NA	'054	A2C8021660002	NA	A2C8021660093	1	1301	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	264.89	PS_HONDA HRS6_J.JUAN CH	NO	
565748	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
565750	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
565751	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
565753	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53416946	NA	A2C00023541	1	1301	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	2.4	PS_VW10 LC_U.ULISES VIL	NO	
565753	16/12/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	1	1301	pcb VW ZZDIV AC	NA	ROH	NA	15.86	PS_VW10 LC_U.ULISES VIL	NO	
565756	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1	1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985094563
565766	16/12/2014	ZSCR	551	034-9	NA	'054	A2C81625900	NA	A2C5339961702	2	1349	pcb assy V1B	NA	HALB	S.Real/AutoBF	419.28	PS_HONDA HRS5_.	NO	4985094588
565770	16/12/2014	ZSCR	551	034-4	NA	'054	A2C81625900	NA	A2C5339961702	1	1344	pcb assy V1B	NA	HALB	S.Real/AutoBF	209.64	PS_HONDA HRS5_.	NO	4985094523
565773	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1	1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4985094563
565776	16/12/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	2	1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO	4985094563
565777	16/12/2014	ZSCR	551	040-1	NA	'054	A2C85801200	NA	A2C83972000	1	1401	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_.	NO	4985095399
565780	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764400	NA	A2C92572700	1	1405	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	387.18	PS_SDM30_.	NO	4985096105
565782	16/12/2014	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C92572300	1	1401	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985095435
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C40000025	1	1405	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	6.83	PS_SDM30_.	NO	
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C53338471	2	1405	contact element	NA	ROH	NA	2.04	PS_SDM30_.	NO	
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C53395715	1	1405	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM30_.	NO	
565786	16/12/2014	ZSCR	551	040-5	NA	'054	A2C91764100	NA	A2C92572300	1	1405	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985096087
565807	16/12/2014	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	2	1403	pcb assy	NA	HALB	S.Real	830.4	PS_CHRYSLER MY2013_E.ED	NO	
565828	16/12/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C34815300	1	1095	pcb assy VW20 D_4	NA	HALB	S.Real	201.97	PS_VW20 MQB_.	NO	
565830	16/12/2014	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	1401	pcb assy	NA	HALB	S.Real	415.2	PS_VW20 MQB_.	NO	
565831	16/12/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C85221401	2	1095	pcb assy DAGSM D_4	NA	HALB	S.Real	498.42	PSAD_DAIMLER SMART_F.FE	NO	
565832	16/12/2014	ZSCR	551	040-5	NA	'054	A2C86816802	NA	A2C86617100	1	1405	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
565833	16/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	4	1342	cover RAP T BK	NA	ROH	NA	25.6	PS_CHRYSLER MY2013_A.AN	NO	
565837	16/12/2014	ZSCR	551	040-3	NA	'054	5WK44252		5WK44252	1	1403	BoSe VW	NA	FERT	NA	104.03	OC_BOSE VW_A.ANA TAPIA-	NO	4985093705
565851	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	1	1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_.	NO	4985095788
565854	16/12/2014	ZSCR	551	040-1	NA	'054	A2C37964112	NA	A2C35116201	1	1401	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	398.7	PSAD_DAIMLER STAR 2_A.A	NO	
565860	16/12/2014	ZSCR	551	040-5	NA	'054	A2C86816802	NA	A2C86617100	1	1405	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_E.EDWIN R	NO	
565864	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764000	NA	A2C92572200	1	1403	pcb assy GMSDM30	NA	HALB	S.Real/AutoBF	153.85	PS_SDM30_.	NO	4985095762
565866	16/12/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	2	1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	520.02	PS_SDM30_.	NO	4985095788
