No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
104874	ZSCR	551	040-3	NA	5WY8748	NA	A2C53396255	3				1403	EPS FIAT 843 ASSY	NA	HALB	S.Real/AutoBF	1182.21	
104875	ZSCR	551	030-1	NA	5WY8748	NA	A2C53396255	1				1301	EPS FIAT 843 ASSY	NA	HALB	S.Real/AutoBF	394.07	
104876	ZSCR	551	030-1	NA	5WY8749	1	5WY8749	1				1301	OPEL EPS AEPSOPGA04M00	NA	FERT	NA	521.74	
104877	ZSCR	551	030-1	NA	5WY8748	NA	A2C53396255	4				1301	EPS FIAT 843 ASSY	NA	HALB	S.Real/AutoBF	1576.28	
104878	ZSCR	551	030-1	NA	A2C53396241	NA	A2C53396241B	4				1301	PCB TOP THD ASS OPEL EPSOPGA04M	NA	HALB	S.Real/AutoBF	303.44	
104910	ZSCR	551	034-2	NA	5WK44526	NA	A2C53375498MI2	4				1342	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	1849.76	
104921	ZSCR	551	030-1	NA	5WK44526	NA	A2C53375498MI2	1				1301	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
104957	ZSCR	551	042-4	NA	5WK44526	NA	A2C53375498MI2	1				1424	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
104971	ZSCR	551	040-1	NA	5WK44526	NA	A2C53375498MI2	1				1401	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
104976	ZSCR	551	040-1	NA	5WK44526	NA	A2C53375498MI2	1				1401	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
104982	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104983	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104985	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104986	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104987	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104990	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	2				1301	circuit board assy	NA	HALB	S.Real	413.74	
104991	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104992	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104993	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104994	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104995	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	3				1301	circuit board assy	NA	HALB	S.Real	620.61	
104996	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
104997	ZSCR	551	040-1	NA	A2C53142579	NA	A2C53172601	1				1401	circuit board assy	NA	HALB	S.Real	206.87	
104998	ZSCR	551	040-2	NA	5WK44225	NA	A2C53347151	6				1402	airbag control elect MY10	NA	HALB	S.Real	1792.08	
105001	ZSCR	551	040-3	NA	5WK44225	NA	A2C53347151	14				1403	airbag control elect MY10	NA	HALB	S.Real	4181.52	
105004	ZSCR	551	050-1	NA	5WK43767	NA	A2C53142626	4				1501	airbag control elect MY07	NA	HALB	S.Real	1033.76	
105005	ZSCR	551	040-1	NA	5WK43766	NA	A2C53142579	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105006	ZSCR	551	050-1	NA	5WK44225	NA	A2C53347151	3				1501	airbag control elect MY10	NA	HALB	S.Real	896.04	
105008	ZSCR	551	040-3	NA	5WK43767	NA	A2C53142626	28				1403	airbag control elect MY07	NA	HALB	S.Real	7236.32	
105010	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
105011	ZSCR	551	040-1	NA	5WK43766	NA	A2C53142579	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105012	ZSCR	551	040-1	NA	5WK43767	NA	A2C53142626	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105014	ZSCR	551	040-1	NA	5WK43766	NA	A2C53142579	6				1401	airbag control elect MY07	NA	HALB	S.Real	1550.64	
105020	ZSCR	551	040-1	NA	A2C53383913	NA	A2C53383913	1				1401	circuit board assy	NA	HALB	S.Real	307.46	
105078	ZSCR	551	040-1	NA	5WK44276	NA	5WK44276	3				1401	AIRBAG HONDA ACCORD 11 V5	NA	FERT	NA	1058.46	
105081	ZSCR	551	042-4	NA	5WK44276	NA	5WK44276	1				1424	AIRBAG HONDA ACCORD 11 V5	NA	FERT	NA	352.82	
105082	ZSCR	551	030-1	NA	5WK44276	NA	5WK44276	1				1301	AIRBAG HONDA ACCORD 11 V5	NA	FERT	NA	352.82	
105084	ZSCR	551	042-4	NA	5WK44698	NA	5WK44698	1				1424	AIRBAG HONDA ACCORD 11 V05	NA	FERT	NA	351.03	
105095	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
105096	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
105097	ZSCR	551	030-1	NA	A2C53142579	NA	A2C53172601	1				1301	circuit board assy	NA	HALB	S.Real	206.87	
105148	ZSCR	551	040-3	NA	5WK43767	NA	A2C53142626	1				1403	airbag control elect MY07	NA	HALB	S.Real	258.44	
105150	ZSCR	551	040-4	NA	5WK44225	NA	A2C53347151	2				1404	airbag control elect MY10	NA	HALB	S.Real	597.36	
105154	ZSCR	551	034-3	NA	5WK44225	NA	A2C53347151	2				1343	airbag control elect MY10	NA	HALB	S.Real	597.36	
105230	MB1A	551	030-1	B30301-00295	NA	NA	A2C31267400MI	1				1095	circuit board assy Aramis 2012 MI	NA	HALB	S.Real	413.04	
105243	ZSCR	551	040-5	NA	A2C53368685	NA	A2C53368685	1				1405	circuit board assy	NA	FERT	NA	13.82	
105253	MB1A	551	040-2	B30301-00295	NA	NA	A2C31267500MI	1				1095	circuit board assy Aramis 2012 MI	NA	HALB	S.Real	413.04	
105258	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
105261	MB1A	551	040-2	B30301-00295	NA	NA	A2C31267500MI	1				1095	circuit board assy Aramis 2012 MI	NA	HALB	S.Real	413.04	
105266	MB1A	551	040-2	B30301-00295	NA	NA	A2C34527100	1				1095	pcb mechanical assy Aramis 2012 v27	NA	HALB	S.Real	451.13	
105324	ZSCR	551	034-2	NA	5WK44015	NA	A2C53142523	100	3011	054		1342	sticker	NA	ROH	NA	80	4955294857
105387	ZSCR	551	034-2	NA	5WK44252	B	5WK44252	30				1342	BoSe VW311	NA	FERT	NA	3777	
105438	ZSCR	551	034-2	NA	5WK44252	B	5WK44252	45				1342	BoSe VW311	NA	FERT	NA	5665.5	
105463	ZSCR	551	030-1	NA	A2C53245704	NA	A2C53245132A	6				1301	SMD ACCORD 08 TOP	NA	HALB	S.Real	1550.04	
105477	ZSCR	551	034-2	NA	5WK43766	NA	A2C53142579	11				1342	airbag control elect MY07	NA	HALB	S.Real	2842.84	
105478	ZSCR	551	040-4	NA	5WK44225	NA	A2C53347151	5				1404	airbag control elect MY10	NA	HALB	S.Real	1493.4	
105478	ZSCR	551	040-4	NA	5WK44225	NA	A2C53347151	2				1404	airbag control elect MY10	NA	HALB	S.Real	597.36	
105512	ZSCR	551	040-1	NA	5WK44426	NA	A2C53399620	1				1401	circuit board assy	NA	HALB	S.Real	256.68	
105569	MB1A	551	034-2	B30301-00295	NA	NA	5WK44426	1				1095	AIRBAG HONDA CIVIC 2dr MY11.5 V4	NA	FERT	NA	298.88	
105691	ZSCR	551	034-2	NA	5WK44354	NA	5WK44354	1				1342	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105692	ZSCR	551	040-1	NA	5WK44354	NA	5WK44354	1				1401	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105693	ZSCR	551	040-1	NA	5WK44354	NA	5WK44354	1				1401	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105694	ZSCR	551	040-1	NA	5WK44354	NA	5WK44354	1				1401	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105695	ZSCR	551	042-4	NA	5WK44354	NA	5WK44354	1				1424	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105697	ZSCR	551	050-1	NA	5WK44354	NA	5WK44354	1				1501	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105698	ZSCR	551	042-4	NA	5WK44354	NA	5WK44354	1				1424	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105700	ZSCR	551	040-1	NA	5WK44354	NA	5WK44354	1				1401	MODULE CONTROL FOR AIRBAG Hyundai UD	NA	FERT	NA	277.06	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00004463	30				1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.3	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00007729	3				1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00010442	31				1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.31	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00010918	2				1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.02	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00019439	132				1351	"T BIP/BCR35PN E6327,SOT363"		ROH	NA	27.72	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00023274	9				1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	1.71	
105740	ZSCR	551	035-1	0	A2C53375498A2	NA	A2C00028102	13				1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	26.78	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00033507	2				1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.72	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00037383	2				1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	4.14	
105740	ZSCR	551	035-1	0	A2C53375498B2	NA	A2C00042664	3				1351	"IC MEM/AT25640A-TQ27U1,A1,64KBit,EEPROM,"		ROH	NA	8.55	
105740	ZSCR	551	035-1	0	A2C53375498A2	NA	A2C00043151	13				1351	"SEN/COLOSSUS,ACC, X, 5g"		ROH	NA	298.48	
105740	ZSCR	551	035-1	0	A2C53375498A2	NA	A2C00046069	4				1351	"4,0V,0Ohm,QFP80,Multiple Airbag Restrain"		ROH	NA	113.16	
105744	ZSCR	551	035-1	0	A2C53395077	NA	A2C00016441	40				1351	"R LIN,100R,1%,TK100,100mW,0603"		ROH	NA	0.8	
105760	ZSCR	551	030-1	NA	A2C53391237B	NA	A2C53367683	6	3011	054		1301	pcb VW ZZDIV AC VW10G RdW 1	NA	ROH	NA	106.74	4955294608
105829	ZSCR	551	034-2	NA	5WK44225	NA	A2C53347151	21				1342	airbag control elect MY10	NA	HALB	S.Real	6272.28	
105832	ZSCR	551	040-1	NA	5WK43766	NA	A2C53142579	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105833	ZSCR	551	034-2	NA	5WK44225	NA	A2C53347151	1				1342	airbag control elect MY10	NA	HALB	S.Real	298.68	
105834	ZSCR	551	034-2	NA	5WK44225	NA	A2C53347151	1				1342	airbag control elect MY10	NA	HALB	S.Real	298.68	
105837	ZSCR	551	040-3	NA	5WK44225	NA	A2C53347151	3				1403	airbag control elect MY10	NA	HALB	S.Real	896.04	
105839	ZSCR	551	040-1	NA	5WK43767	NA	A2C53142626	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105841	ZSCR	551	040-1	NA	5WK43767	NA	A2C53142626	1				1401	airbag control elect MY07	NA	HALB	S.Real	258.44	
105883	ZSCR	551	034-2	NA	5WK43966	NA	A2C53189516MI	4				1342	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	1918.88	
105885	ZSCR	551	034-2	NA	5WK43966	NA	A2C53189516MI	1				1342	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
105889	ZSCR	551	034-2	NA	5WK43966	NA	A2C53189516MI	1				1342	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
105893	ZSCR	551	034-2	NA	5WK44527	NA	A2C53375499MI2	4				1342	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	1363.64	
105895	ZSCR	551	042-4	NA	5WK44527	NA	A2C53375499MI2	1				1424	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
105896	ZSCR	551	030-1	NA	5WK44527	NA	A2C53375499MI2	1				1301	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
105902	ZSCR	551	034-2	NA	5WK44527	NA	A2C53375499MI2	2				1342	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	681.82	
105903	ZSCR	551	040-1	NA	5WK44527	NA	A2C53375499MI2	1				1401	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
105904	ZSCR	551	030-1	NA	5WK44526	NA	A2C53375498MI2	1				1301	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
105930	ZSCR	551	040-1	NA	A2C53375498MI2	NA	A2C53375498A2	1				1401	SMD Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	412.45	
105933	ZSCR	551	040-1	NA	5WK44526	NA	A2C53375498MI2	1				1401	MI Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real	462.44	
105941	ZSCR	551	034-2	NA	5WK43966	NA	A2C53189516MI	1				1342	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
105943	ZSCR	551	034-2	NA	5WK43966	NA	A2C53189516MI	1				1342	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
106045	ZSCR	551	040-1	NA	5WK44527	NA	A2C53375499MI2	1				1401	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
106123	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106125	ZSCR	551	040-1	NA	5WY87010	NA	A2C53405104MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106127	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106128	ZSCR	551	040-1	NA	5WY87010	NA	A2C53405104MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106132	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106137	ZSCR	551	040-1	NA	5WY87010	NA	A2C53405104MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106138	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106139	ZSCR	551	040-1	NA	5WY87010	NA	A2C53405104MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106141	ZSCR	551	040-1	NA	5WY86930	NA	A2C53388685MI	1				1401	circuit board assy	NA	HALB	S.Real	449.66	
106143	MB1A	551	030-1	B30301-00295	NA	NA	A2C31267500	1				1095	circuit board assy Aramis 2012 SMT	NA	HALB	S.Real	369.31	
106286	MB1A	551	040-3	B30301-00295	NA		5WK43858	1				1095	DCX ACU ARAMIS RT BUX with side / RO	NA	FERT	NA	498.62	
106289	MB1A	551	040-3	B30301-00295	NA		5WK43611	1				1095	DCX ACU ARAMIS RT with side / RO	NA	FERT	NA	494.83	
106290	MB1A	551	040-3	B30301-00295	NA		5WK43611	1				1095	DCX ACU ARAMIS RT with side / RO	NA	FERT	NA	494.83	
106291	MB1A	551	040-3	B30301-00295	NA		5WK43858	1				1095	DCX ACU ARAMIS RT BUX with side / RO	NA	FERT	NA	498.62	
106294	MB1A	551	040-3	B30301-00295	NA		5WK43858	2				1095	DCX ACU ARAMIS RT BUX with side / RO	NA	FERT	NA	997.24	
106296	MB1A	551	040-3	B30301-00295	NA		5WK43611	1				1095	DCX ACU ARAMIS RT with side / RO	NA	FERT	NA	494.83	
106297	MB1A	551	040-3	B30301-00295	NA		5WK43858	1				1095	DCX ACU ARAMIS RT BUX with side / RO	NA	FERT	NA	498.62	
106318	MB1A	551	040-3	B30301-00295	NA		5WK43858	1				1095	DCX ACU ARAMIS RT BUX with side / RO	NA	FERT	NA	498.62	
106319	MB1A	551	034-1	B30301-00295	NA		5WK43611	1				1095	DCX ACU ARAMIS RT with side / RO	NA	FERT	NA	494.83	
106320	MB1A	551	040-3	B30301-00295	NA		5WK43611	2				1095	DCX ACU ARAMIS RT with side / RO	NA	FERT	NA	989.66	
106325	ZSCR	551	040-3	NA	5WK43871		5WK43871	1				1403	DCX ACU ARAMIS II W/S 212 WITH PPS/RO	NA	FERT	NA	627.44	
106340	ZSCR	551	042-4	NA	A2C53189516MI	NA	A2C53189516A	1				1424	SMD assy W/S 212&A207 WOPPS/WRO side A	NA	HALB	S.Real	430.65	
106351	ZSCR	551	042-4	NA	5WK43966	NA	A2C53189516MI	1				1424	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
106355	ZSCR	551	040-3	NA	5WK43966	NA	A2C53189516MI	1				1403	MI assy W/S 212&A207 WOPPS/WRO	NA	HALB	S.Real	479.72	
106396	ZSCR	551	034-2	NA	5WK44527	NA	A2C53375499MI2	2				1342	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	681.82	
106397	ZSCR	551	034-2	NA	5WK44527	NA	A2C53375499MI2	1				1342	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
106398	ZSCR	551	042-4	NA	5WK44527	NA	A2C53375499MI2	1				1424	MI Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	340.91	
106439	MB1A	551	040-5	B30301-00295	NA	NA	A2C31267500	1				1095	circuit board assy Aramis 2012 SMT	NA	HALB	S.Real	369.31	
106441	MB1A	551	030-1	B30301-00295	NA	NA	A2C31267500	1				1095	circuit board assy Aramis 2012 SMT	NA	HALB	S.Real	369.31	
106443	MB1A	551	040-5	B30301-00295	NA	NA	A2C31267500	1				1095	circuit board assy Aramis 2012 SMT	NA	HALB	S.Real	369.31	
106463	ZSCR	551	034-2	NA	5WK42580	NA	A2C53379865	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	473.06	
106464	ZSCR	551	042-4	NA	5WK42580	NA	A2C53379865	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	473.06	
106465	ZSCR	551	030-1	NA	5WK42580	NA	A2C53379865	1				1301	keypad assy	NA	HALB	S.Real/AutoBF	473.06	
106467	ZSCR	551	040-3	NA	5WK44040	NA	A2C53279728	1				1403	keypad assy	NA	HALB	S.Real/AutoBF	497.74	
106469	ZSCR	551	050-1	NA	5WK43760	NA	A2C53221384	1				1501	keypad assy	NA	HALB	S.Real/AutoBF	487.76	
106471	ZSCR	551	034-2	NA	5WK42580	NA	A2C53379865	2				1342	keypad assy	NA	HALB	S.Real/AutoBF	946.12	
106476	ZSCR	551	030-1	NA	A2C53287874B	NA	A2C53287874B	8				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	237.76	
106477	ZSCR	551	030-1	NA	5WK42560	NA	A2C53287893	12	3011	054		1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	84.48	4955294574
106480	ZSCR	551	030-1	NA	5WK42580	NA	A2C53287893	12	3011	054		1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	84.48	4955294574
106483	ZSCR	551	042-4	NA	5WK44040	NA	A2C53279728	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	497.74	
106485	ZSCR	551	034-2	NA	5WK44040	NA	A2C53279728	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	497.74	
106486	ZSCR	551	042-4	NA	5WK42580	NA	A2C53379865	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	473.06	
106488	ZSCR	551	034-2	NA	5WK42580	NA	A2C53379865	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	473.06	
106489	ZSCR	551	040-1	NA	5WK42570	NA	A2C53328548	1				1401	keypad assy	NA	HALB	S.Real/AutoBF	502.3	
106508	ZSCR	551	040-2	NA	A2C53287874	NA	A2C53287874	1				1402	circuit board assy	NA	HALB	S.Real	59.46	
