No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	No.Docto.SAP
151083	ZSCR	551	030-1	NA	5WY9011M	NA	A2C53428223	48	3011	050		1301	PIN,NATURAL	NA	ROH	NA	11,52	S1_TIPM MEDIUM_ (APROB	4957987036
151089	ZSCR	551	034-2	NA	5WY8145	NA	A2C53278282	2	3011	015		1342	housing cover	NA	ROH	NA	2,82	S5_FOB ACURA 09_ENRIQUE	4957989042
151089	ZSCR	551	034-2	NA	5WY8145	NA	A2C53278285	2	3011	015		1342	housing bottom	NA	ROH	NA	3,16	S5_FOB ACURA 09_ENRIQUE	4957989042
151278	ZSCR	551	042-4	NA	5WY8547	NA	A2C53311707	1	3011	015		1424	housing	NA	ROH	NA	2,67	S1_TG1C DCX_ (APROBACI	4957990231
151280	ZSCR	551	034-2	NA	5WY8547	NA	A2C53311707	75	3011	015		1342	housing	NA	ROH	NA	200,25	S1_TG1C DCX_ (APROBACI	4957989073
151342	ZSCR	551	034-2	NA	S180052033	NA	A2C53278177	2	3011	015		1342	sealing ring 2x 2,85 40	NA	ROH	NA	0,18	S1_TG1C NISSAN_ (APROB	4957990044
151342	ZSCR	551	034-2	NA	S180052033	NA	A2C53311707	2	3011	015		1342	housing	NA	ROH	NA	5,34	S1_TG1C NISSAN_ (APROB	4957990044
151365	ZSCR	551	030-1	NA	A2C53428272	NA	A2C53428198	61	3011	050		1301	PIN,SPD TERM Z02 VERISON	NA	ROH	NA	15,86	S1_TIPM LOGIC_ (APROBA	4957988641
151365	ZSCR	551	030-1	NA	A2C53428272	NA	A2C53428199	620	3011	050		1301	PIN,NAT	NA	ROH	NA	49,6	S1_TIPM LOGIC_ (APROBA	4957988641
151373	ZSCR	551	034-2	NA	S180052017	NA	A2C53278177	9	3011	015		1342	sealing ring 2x 2,85 40	NA	ROH	NA	0,81	S1_TG1C HYUNDAI_ (APRO	4957989986
151373	ZSCR	551	034-2	NA	S180052017	NA	A2C53311707	9	3011	015		1342	housing	NA	ROH	NA	24,03	S1_TG1C HYUNDAI_ (APRO	4957989986
151392	ZSCR	551	030-1	NA	5WY9011M	NA	A2C00062952	6	3011	050		1301	EX2-2K1J RELAY,POWER,TWIN,12V	NA	ROH	NA	41,7	S1_TIPM MEDIUM_ (APROB	4957987036
151392	ZSCR	551	030-1	NA	5WY9011M	NA	A2C40018533	8	3011	050		1301	EM RELAY,TBD,SINGLE,12V	NA	ROH	NA	30,56	S1_TIPM MEDIUM_ (APROB	4957987036
151393	ZSCR	551	030-1	NA	5WY9011M	NA	A2C53428227	100	3011	050		1301	PIN	NA	ROH	NA	29	S1_TIPM MEDIUM_ (APROB	4957987036
151393	ZSCR	551	030-1	NA	5WY9011M	NA	A2C53428228	250	3011	050		1301	PIN	NA	ROH	NA	67,5	S1_TIPM MEDIUM_ (APROB	4957987036
151393	ZSCR	551	030-1	NA	5WY9011M	NA	A2C53428229	40	3011	050		1301	PIN,TNG FORK (TALL)	NA	ROH	NA	12,8	S1_TIPM MEDIUM_ (APROB	4957987036
151395	ZSCR	551	034-2	NA	A2C53402230	NA	A2C53311707	15	3011	015		1342	housing	NA	ROH	NA	40,05	S5_TG1C HONDA_ (APROBA	4957989380
151396	ZSCR	551	034-2	NA	S180052025	NA	A2C53311707	25	3011	015		1342	housing	NA	ROH	NA	66,75	S5_TG1C HONDA_ (APROBA	4957990013
151399	ZSCR	551	034-1	NA	5WY9011M	NA	A2C53428222	53	3011	050		1341	PIN,SQUARE,BERYLLIUM-COPPER	NA	ROH	NA	11,13	S1_TIPM MEDIUM_ (APROB	4957988696
151399	ZSCR	551	034-1	NA	5WY9011M	NA	A2C53428223	200	3011	050		1341	PIN,NATURAL	NA	ROH	NA	48	S1_TIPM MEDIUM_ (APROB	4957988696
151400	ZSCR	551	030-1	NA	A2C31231300T	NA	A2C40015254	23	3011	050		1301	IC SMART POW/VND5004ASP30,MultiPowerSO-3	NA	ROH	NA	381,11	S1_TIPM MEDIUM_ (APROB	4957987174
151401	ZSCR	551	034-1	NA	A2C53428272	NA	A2C53428198	103	3011	050		1341	PIN,SPD TERM Z02 VERISON	NA	ROH	NA	26,78	S1_TIPM LOGIC_ (APROBA	4957988745
151401	ZSCR	551	034-1	NA	A2C53428272	NA	A2C53428199	240	3011	050		1341	PIN,NAT	NA	ROH	NA	19,2	S1_TIPM LOGIC_ (APROBA	4957988745
151414	ZSCR	551	030-1	NA	A2C53300685-B	NA	A2C53293773	8	3011	050		1301	pcb HONDA ZZDIV	NA	ROH	NA	92,64	S5_FOB SLOT 09_ (APROB	4957988531
151416	ZSCR	551	030-1	NA	S180052042	NA	A2C30840000	48	3011	050		1301	pcb TLS_TIRE_GU SP 37 GENERI	NA	ROH	NA	66,24	S1_TG1C NISSAN_ (APROB	4957988677
151417	ZSCR	551	030-1	NA	A2C53249285B	NA	A2C53285130	12	3011	050		1301	GDL	NA	ROH	NA	271,56	S5_ECU 08_ (APROBACION	4957988418
151418	ZSCR	551	030-1	NA	5WK50218	NA	A2C53385267	32	3011	050		1301	pcb BMWZZDIV 315Mhz	NA	ROH	NA	170,24	S1_BMW_ (APROBACION AU	4957986741
151419	ZSCR	551	030-1	NA	A2C31348400	NA	A2C31535000	40	3011	050		1301	pcb HONDA KEY U	NA	ROH	NA	88	S5_TXK_ (APROBACION AU	4957987195
151425	ZSCR	551	034-2	NA	A2C53395969	NA	S120121001	1239	3011	015		1342	Tire Guard grey cap	NA	ROH	NA	1003,59	S5_TIS TLS_ (APROBACIO	4957989367
151429	ZSCR	551	034-2	NA	5WY8547	NA	A2C53311707	27	3011	015		1342	housing	NA	ROH	NA	72,09	S1_TG1C DCX_ (APROBACI	4957989073
151435	ZSCR	551	034-2	NA	A2C53395969	NA	S120121001	128	3011	015		1342	Tire Guard grey cap	NA	ROH	NA	103,68	S5_TIS TLS_ (APROBACIO	4957989367
151436	ZSCR	551	034-2	NA	S180052025	NA	A2C53311707	28	3011	015		1342	housing	NA	ROH	NA	74,76	S5_TG1C HONDA_ (APROBA	4957990013
151440	ZSCR	551	034-2	NA	S180052034	NA	A2C53311707	23	3011	015		1342	housing	NA	ROH	NA	61,41	S1_TG1C NISSAN_ (APROB	4957990065
																			
