No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP			
608800	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608801	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608802	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608803	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608804	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608805	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608806	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608807	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608808	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608809	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608810	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608811	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608812	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608813	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608814	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608825	13/04/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO				
608826	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608827	13/04/2015	ZSCR	551	030-1	NA	'054	A2C91763900	NA	A2C9257210093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	250.54	PS_SDM30_.	NO				
608828	13/04/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4988679441			
608829	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8661730093	NA	A2C8661730092	1	pcb assy DAGARM3 RO V16EDR bottom	NA	HALB	S.Real/AutoBF	84.12	PS_ARAMIS III_.	NO	4988675071			
608830	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO				
608836	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608837	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608838	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608840	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608842	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	NA	A2C81455600	60	pcb 4-lay FR-4 ImSn	NA	ROH	NA	713.4	PS_RENAULT_.	NO				
608844	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	48	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	3807.36	PS_RENAULT_.	NO	4988674893			
608846	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8153120093	NA	A2C8153120092	12	pcb assy DAGARM3 V14 Bottom	NA	HALB	S.Real/AutoBF	1009.2	PS_ARAMIS III_.	NO	4988674917			
608865	13/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	1	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	79.32	PS_RENAULT_.	NO	4988674893			
608874	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO				
608875	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO				
608876	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO				
608877	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO				
608878	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	1	circuit board assy	NA	HALB	S.Real	133.47	PSAD_GM BRASIL_A.ANA TA	NO				
608883	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412213	NA	A2C53412223	2	circuit board assy	NA	HALB	S.Real	266.94	PSAD_GM BRASIL_A.ANA TA	NO				
608884	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53412223	NA	A2C31748900	1	circuit board assy	NA	HALB	S.Real/AutoBF	65.77	PSAD_GM BRASIL_A.ANA TA	NO	4988674670			
608886	13/04/2015	ZSCR	551	030-1	NA	'054	A2C5337549793	NA	A2C5337549792	1	pcb assy DAGARM3 V07 Bottom	NA	HALB	S.Real/AutoBF	80.05	PS_ARAMIS III_.	NO	4988674756			
608887	13/04/2015	ZSCR	551	030-1	NA	'054	A2C5337549793	NA	A2C5337549792	1	pcb assy DAGARM3 V07 Bottom	NA	HALB	S.Real/AutoBF	80.05	PS_ARAMIS III_.	NO	4988674756			
608890	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53375497	NA	A2C5337549793	1	pcb assy DAGARM3 V07 Top	NA	HALB	S.Real	252.18	PS_ARAMIS III_.	NO				
608891	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53375497	NA	A2C5337549793	1	pcb assy DAGARM3 V07 Top	NA	HALB	S.Real	252.18	PS_ARAMIS III_.	NO				
608900	13/04/2015	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
608901	13/04/2015	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
608903	13/04/2015	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
608904	13/04/2015	ZSCR	551	030-1	NA	'054	A2C81533000	NA	A2C8153300093	1	pcb assy DAGARM3 V13 TOP	NA	HALB	S.Real	472.71	PS_ARAMIS III_.	NO				
608906	13/04/2015	ZSCR	551	030-1	NA	'054	A2C81533000	NA	A2C8153300093	1	pcb assy DAGARM3 V13 TOP	NA	HALB	S.Real	472.71	PS_ARAMIS III_.	NO				
608907	13/04/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS III_.	NO				
608909	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53243156MI	NA	A2C53243156A	1	SMD assy C207 WITHOUT PPS / RO side A	NA	HALB	S.Real	298.64	PS_ARAMIS II MCG_F.FERN	NO	4988679066			
608910	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53243156MI	NA	A2C53243156A	1	SMD assy C207 WITHOUT PPS / RO side A	NA	HALB	S.Real	298.64	PS_ARAMIS II MCG_F.FERN	NO	4988679066			
608911	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53243156MI	NA	A2C53243156A	1	SMD assy C207 WITHOUT PPS / RO side A	NA	HALB	S.Real	298.64	PS_ARAMIS II MCG_F.FERN	NO	4988679066			
608912	13/04/2015	ZSCR	551	030-1	NA	'054	A2C53243156A	NA	A2C53243156B	1	SMD assy C207 WITHOUT PPS / RO side B	NA	HALB	S.Real/AutoBF	85.79	PS_ARAMIS II MCG_F.FERN	NO	4988674740			
608913	13/04/2015	ZSCR	551	030-1	NA	'054	5WK44773	NA	A2C81532800	2	pcb assy DAGARM3 V12	NA	HALB	S.Real	706.84	PS_ARAMIS III_.	NO				
608914	13/04/2015	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	4988679241			
608921	13/04/2015	ZSCR	551	040-2	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	4988679241			
608923	13/04/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	4988679241			
608924	13/04/2015	ZSCR	551	040-2	NA	'054	A2C82347403		A2C82347403	1	ACU DAGA3A207 MY12 M35 24 XX 0 1 1 000	NA	FERT	NA	535.7	PS_ARAMIS III_.	NO	4988677705			
608928	13/04/2015	ZSCR	551	040-1	NA	'054	A2C37820701	9	A2C37820701	1	ACU DAGA2C207 MY08 M30 17 XX 0 0 0 000	NA	FERT	NA	466.6	PS_ARAMIS II MCG_F.FERN	NO	4988676420			
608929	13/04/2015	ZSCR	551	040-1	NA	'054	A2C37820701	9	A2C37820701	1	ACU DAGA2C207 MY08 M30 17 XX 0 0 0 000	NA	FERT	NA	466.6	PS_ARAMIS II MCG_F.FERN	NO	4988676420			
608933	13/04/2015	ZSCR	551	034-2	NA	'054	A2C86852400	87AB	A2C86852400	1	ACU HMCUD MY13 S10 12 XX 0 0 0 000	NA	FERT	NA	228.84	PS_HYUNDAI_.	NO	4988675857			
608946	13/04/2015	ZSCR	551	034-9	NA	'054	A2C91764100	2800	A2C91764100	3	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	939.3	PS_SDM30_.	NO	4988675981			
608948	13/04/2015	ZSCR	551	034-2	NA	'054	5WK44303	NA	A2C53108376	4	"housing FIP 175,0x 152,0"	NA	ROH	NA	188.2	PS_ARAMIS II MCG_F.FERN	NO	4988679170			
608949	13/04/2015	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	3	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	25.14	PS_SDM30_.	NO	4988679406			
608951	13/04/2015	ZSCR	551	034-2	NA	'054	5WK43968	NA	A2C53243156MI	2	MI assy C207 WITHOUT PPS / RO	NA	HALB	S.Real	724.76	PS_ARAMIS II MCG_F.FERN	NO	4988679066			
608953	13/04/2015	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
608965	13/04/2015	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	4	pcb assy	NA	HALB	S.Real	1769.52	PS_ARAMIS 2013_.	NO				
608967	13/04/2015	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609072	13/04/2015	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C92572300	1	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	264.43	PS_SDM30_.	NO	4988677675			
609073	13/04/2015	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C92572300	1	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	264.43	PS_SDM30_.	NO	4988677675			
609074	13/04/2015	ZSCR	551	040-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609075	13/04/2015	ZSCR	551	040-1	NA	'054	A2C85621900	NA	A2C81531200	1	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4988676868			
609076	13/04/2015	ZSCR	551	040-1	NA	'054	A2C85621900	NA	A2C53417787	1	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4988676868			
609077	13/04/2015	ZSCR	551	040-1	NA	'054	A2C85621900	NA	A2C53417787	1	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4988676868			
609085	13/04/2015	ZSCR	551	040-4	NA	'054	A2C85621900	KAAF	A2C85621900	1	ACU MY13 S10 04 XX 0 0 0 000	NA	FERT	NA	176.36	PSAD_GM BRASIL_A.ANA TA	NO	4988677947			
609087	13/04/2015	ZSCR	551	040-4	NA	'054	A2C85622000	KAAF	A2C85622000	2	ACU MY13 S10 02 XX 0 0 0 000	NA	FERT	NA	379.04	PSAD_GM BRASIL_A.ANA TA	NO	4988678188			
609088	13/04/2015	ZSCR	551	040-5	NA	'054	A2C91764400	2800	A2C91764400	1	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_SDM30_.	NO	4988678470			
609090	13/04/2015	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609098	13/04/2015	ZSCR	551	030-1	NA	'054	A2C86617300	NA	A2C8661730093	1	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	390.41	PS_ARAMIS III_.	NO				
609101	13/04/2015	ZSCR	551	050-5	NA	'054	A2C82283900	NA	A2C8228390093	20	pcb assy top	NA	HALB	S.Real	2879.6	PSAD_OPEL 3i_J.JOSE ORT	NO				
609101	13/04/2015	ZSCR	551	050-5	NA	'054	A2C89521000	NA	A2C8952100093	4	MRS*Z/G3IOZ/4/ADXL GMB VIVA PC HAND ASS.	NA	HALB	S.Real	575.92	PSAD_OPEL 3i_J.JOSE ORT	NO				
609101	13/04/2015	ZSCR	551	050-5	NA	'054	A2C89558000	NA	A2C8955800093	40	MRS*Z/G3IOZ/4/ADXL GMB VIVA PC HAND ASS.	NA	HALB	S.Real	5759.2	PSAD_OPEL 3i_J.JOSE ORT	NO				
609102	13/04/2015	ZSCR	551	050-5	NA	'054	A2C8553460093	NA	A2C8553460093	32	MRS*Z4 OPEL 3350 ROS PCB COMP. MAN. ASSY	NA	HALB	S.Real	11406.4	PS_LEGACY_C.CAROLINA OT	NO				
609186	14/04/2015	ZSCR	551	030-1	NA	'054	A2C85621900	NA	A2C53417787	1	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4988674807			
609187	14/04/2015	ZSCR	551	030-1	NA	'054	A2C85621900	NA	A2C53417787	1	pcb assy	NA	HALB	S.Real/AutoBF	156.26	PSAD_GM BRASIL_A.ANA TA	NO	4988674807			
609188	14/04/2015	ZSCR	551	030-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609189	14/04/2015	ZSCR	551	030-1	NA	'054	5WK44771	NA	A2C81531200	1	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	4988679333			
609200	14/04/2015	ZSCR	551	030-1	NA	'054	A2C85621800	NA	A2C53412214	1	pcb assy	NA	HALB	S.Real/AutoBF	157.59	PSAD_GM BRASIL_A.ANA TA	NO	4988674774			
609208	14/04/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609210	14/04/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609211	14/04/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609213	14/04/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO				
609217	14/04/2015	ZSCR	551	030-1	NA	'054	5WK43968	NA	A2C53243156MI	1	MI assy C207 WITHOUT PPS / RO	NA	HALB	S.Real	362.38	PS_ARAMIS II MCG_F.FERN	NO	4988679066			
609218	14/04/2015	ZSCR	551	030-1	NA	'054	5WY88040	NA	A2C53412214	2	pcb assy	NA	HALB	S.Real/AutoBF	315.18	PSAD_GM BRASIL_A.ANA TA	NO	4988674774			
609223	14/04/2015	ZSCR	551	030-1	NA	'054	A2C8466170093	NA	A2C8466170092	8	pcb assy VW20 D_4 bottom	NA	HALB	S.Real/AutoBF	839.6	PS_VW20 MQB_.	NO	4988675026			
609226	14/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	NA	A2C81455600	12	pcb 4-lay FR-4 ImSn	NA	ROH	NA	142.68	PS_RENAULT_.	NO				
609230	14/04/2015	ZSCR	551	030-1	NA	'054	A2C8466170093	NA	A2C8466170092	8	pcb assy VW20 D_4 bottom	NA	HALB	S.Real/AutoBF	839.6	PS_VW20 MQB_.	NO	4988675026			
609235	14/04/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	16	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	1322.24	PS_SDM30_.	NO	4988675585			
609237	14/04/2015	ZSCR	551	030-1	NA	'054	A2C9257270093	NA	A2C9257270092	12	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	1009.44	PS_SDM30_.	NO	4988675635			
609238	14/04/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230092	4	pcb assy GMSMD30 Bottom	NA	HALB	S.Real/AutoBF	330.56	PS_SDM30_.	NO	4988675585			
609243	14/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580093	NA	A2C8145580092	36	pcb assy RENT4 V01 BOTTOM	NA	HALB	S.Real/AutoBF	2855.52	PS_RENAULT_.	NO	4988674893			
609244	14/04/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	NA	A2C81455600	12	pcb 4-lay FR-4 ImSn	NA	ROH	NA	142.68	PS_RENAULT_.	NO				
609251	14/04/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO				
609253	14/04/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO				
609260	14/04/2015	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	4988679241			
609262	14/04/2015	ZSCR	551	030-1	NA	'054	A2C53429875A	NA	A2C53429875B	1	Hyundai circuit board assy 12FL SMD Bot	NA	HALB	S.Real/AutoBF	82.65	PS_HYUNDAI_.	NO	4988674836			
609265	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4988679441			
609267	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4988679441			
609268	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609270	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4988679441			
609271	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	4988679406			
609274	14/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609275	14/04/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	4988679333			
609277	14/04/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4988679441			
609291	14/04/2015	ZSCR	551	040-1	NA	'054	A2C80612810		A2C80612810	1	ACU RENT4X52 MY12 S15 02 00 0 0 0 000	NA	FERT	NA	145.9	PS_RENAULT_.	NO	4988676883			
609292	14/04/2015	ZSCR	551	040-1	NA	'054	A2C82347403		A2C82347403	1	ACU DAGA3A207 MY12 M35 24 XX 0 1 1 000	NA	FERT	NA	535.7	PS_ARAMIS III_.	NO	4988677381			
609293	14/04/2015	ZSCR	551	040-1	NA	'054	A2C81542300		A2C81542300	1	ACU CHRJC MY13 M30 13 10 0 1 0 000	NA	FERT	NA	447.22	PS_ARAMIS 2013_.	NO	4988677359			
609294	14/04/2015	ZSCR	551	040-1	NA	'054	A2C91764400	2800	A2C91764400	1	ACU MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	441.94	PS_ARAMIS 2013_.	NO	4988677627			
609295	14/04/2015	ZSCR	551	040-1	NA	'054	A2C91764100	2800	A2C91764100	2	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	626.2	PS_SDM30_.	NO	4988677466			
609296	14/04/2015	ZSCR	551	040-1	NA	'054	A2C83377600	NA	A2C83377700	1	pcb assy RCMT5 LR	NA	HALB	S.Real	513.47	PSAD_LAND ROVER_J.JOSE	NO				
609305	14/04/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609307	14/04/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609308	14/04/2015	ZSCR	551	040-1	NA	'054	A2C83711000	NA	A2C84661700	1	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO				
609310	14/04/2015	ZSCR	551	040-1	NA	'054	A2C83711000	NA	A2C84661700	1	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO				
609312	14/04/2015	ZSCR	551	040-5	NA	'054	A2C83711000	NA	A2C84661700	1	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO				
609330	14/04/2015	ZSCR	551	040-1	NA	'054	A2C80612810	NA	A2C81455800	1	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO				
609333	14/04/2015	ZSCR	551	040-2	NA	'054	A2C91764100	NA	A2C92572300	1	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	264.43	PS_SDM30_.	NO	4988677737			
609335	14/04/2015	ZSCR	551	040-1	NA	'054	A2C91763800	NA	A2C92572000	1	pcb botMAN GMSDM30	NA	HALB	S.Real/AutoBF	148.99	PS_SDM30_.	NO	4988677664			
609336	14/04/2015	ZSCR	551	040-5	NA	'054	A2C91764100	2800	A2C91764100	1	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO	4988678352			
609338	14/04/2015	ZSCR	551	040-3	NA	'054	A2C91764100	2800	A2C91764100	1	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	313.1	PS_SDM30_.	NO	4988677814			
609339	14/04/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO				
609340	14/04/2015	ZSCR	551	040-1	NA	'054	A2C80612810	NA	A2C81455800	1	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO				
609341	14/04/2015	ZSCR	551	040-1	NA	'054	A2C85621800	NA	A2C53412214	1	pcb assy	NA	HALB	S.Real/AutoBF	157.59	PSAD_GM BRASIL_A.ANA TA	NO	4988676550			
609349	14/04/2015	ZSCR	551	034-8	NA	'054	A2C91764200	NA	A2C53395715	1	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO				
609349	14/04/2015	ZSCR	551	034-8	NA	'054	A2C91764200	NA	A2C92598000	1	cover FIP T BK Laser Weld	NA	ROH	NA	2.56	PS_SDM30_.	NO				
609352	14/04/2015	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	2	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	16.76	PS_SDM30_.	NO	4988679406			
